,tl_x,tl_y,br_x,br_y,type,time
0,13.00,225.80,18.00,230.80,1,0.25
1,80.66,30.44,84.94,33.13,0,0.115
2,270.21,27.21,271.40,28.44,0,0.015
3,205.83,72.92,208.91,74.64,0,0.053
4,60.39,40.90,63.24,49.11,0,0.234
5,330.27,50.39,331.79,63.72,0,0.203
6,28.88,174.38,30.23,175.70,0,0.018
7,105.49,181.95,110.76,184.13,0,0.115
8,255.06,188.44,256.42,189.85,0,0.019
9,247.81,90.04,261.14,92.57,0,0.337
10,188.13,132.98,190.74,135.09,0,0.055
11,300.41,130.80,301.44,142.31,0,0.119
12,246.72,226.80,253.65,231.09,0,0.297
13,190.70,210.69,202.29,219.71,0,1.045
14,109.37,24.98,117.97,26.30,0,0.114
15,235.63,79.41,242.91,80.43,0,0.074
16,69.36,129.31,70.52,134.88,0,0.065
17,185.99,72.57,199.65,79.60,0,0.96
18,52.04,131.91,53.94,133.84,0,0.037
19,274.46,226.80,278.44,236.63,0,0.391
20,15.05,128.12,29.08,130.32,0,0.309
21,120.45,180.73,131.52,193.68,0,1.434
22,242.25,49.16,243.88,53.61,0,0.073
23,10.71,129.98,12.50,130.98,0,0.018
24,177.76,22.86,190.45,27.57,0,0.598
25,301.74,202.31,308.31,203.89,0,0.104
26,30.07,210.77,40.96,212.18,0,0.154
27,50.73,144.64,52.43,154.54,0,0.168
28,100.65,170.50,102.03,171.53,0,0.014
29,200.90,30.93,201.91,40.93,0,0.101
30,63.31,188.67,64.84,190.73,0,0.032
31,185.13,60.09,186.13,62.80,0,0.027
32,220.18,14.10,224.43,28.29,0,0.603
33,325.00,210.02,327.24,222.05,0,0.269
34,14.59,192.54,24.82,193.66,0,0.115
35,180.58,150.81,194.80,151.86,0,0.149
36,248.76,14.49,260.91,19.63,0,0.625
37,252.23,21.96,256.47,24.65,0,0.114
38,63.43,141.43,78.35,143.30,0,0.279
39,200.87,110.53,204.01,111.69,0,0.036
40,264.49,190.29,268.62,200.18,0,0.408
41,267.04,226.80,268.80,239.39,0,0.222
42,140.13,120.62,145.83,133.65,0,0.743
43,189.94,64.93,195.96,70.30,0,0.323
44,146.72,91.69,148.16,103.29,0,0.167
45,60.56,0.00,73.93,13.99,0,1.87
46,2.35,43.56,3.87,44.63,0,0.016
47,0.00,62.86,5.41,64.86,0,0.108
48,50.52,170.56,53.20,178.21,0,0.205
49,180.81,50.40,185.67,51.64,0,0.06
50,284.80,44.29,287.39,48.87,0,0.119
51,220.20,88.40,226.24,90.55,0,0.13
52,308.12,210.48,314.91,213.76,0,0.223
53,169.34,131.46,174.61,143.43,0,0.631
54,220.83,190.16,222.00,191.19,0,0.012
55,200.06,70.14,202.28,71.74,0,0.036
56,277.84,29.32,279.29,34.77,0,0.079
57,259.36,55.56,266.24,69.01,0,0.925
58,290.32,230.80,296.31,231.88,0,0.065
59,95.30,96.49,101.26,98.79,0,0.137
60,20.95,40.85,23.26,43.92,0,0.071
61,180.69,190.11,181.76,204.85,0,0.158
62,244.12,148.15,250.66,149.49,0,0.088
63,57.97,17.47,59.66,30.80,0,0.225
64,0.00,32.31,12.62,36.58,0,0.539
65,140.58,150.46,153.79,152.26,0,0.238
66,97.27,46.44,110.27,48.10,0,0.216
67,60.15,200.75,62.11,203.20,0,0.048
68,33.06,156.46,39.66,169.45,0,0.857
