,tl_x,tl_y,br_x,br_y,type,time
0,199.59,256.00,204.59,261.00,1,0.25
1,189.59,196.80,192.07,199.06,0,0.056
2,52.11,196.54,56.53,197.57,0,0.046
3,149.19,157.97,151.95,159.70,0,0.048
4,62.95,153.57,63.98,154.64,0,0.011
5,57.22,71.98,61.12,80.87,0,0.347
6,71.13,186.24,83.66,190.09,0,0.482
7,80.26,240.29,87.34,244.82,0,0.321
8,5.93,123.97,7.89,128.42,0,0.087
9,82.34,56.53,89.91,63.77,0,0.548
10,0.00,152.29,2.25,153.31,0,0.023
11,110.19,193.33,111.61,194.36,0,0.015
12,44.04,9.79,53.90,11.03,0,0.122
13,43.67,99.95,44.67,102.39,0,0.024
14,0.00,57.93,1.98,64.50,0,0.13
15,168.17,162.67,179.90,163.69,0,0.12
16,120.74,60.18,123.36,62.25,0,0.054
17,100.28,10.35,102.93,18.84,0,0.225
18,113.46,191.30,117.39,192.30,0,0.039
19,33.19,94.12,38.00,99.77,0,0.272
20,50.63,50.85,57.04,53.11,0,0.145
21,190.28,220.26,193.30,224.40,0,0.125
22,137.61,33.53,145.56,37.05,0,0.28
23,116.34,15.73,127.10,17.20,0,0.158
24,0.91,146.29,5.19,151.34,0,0.216
25,6.58,140.08,7.90,142.51,0,0.032
26,180.44,28.61,181.51,33.70,0,0.054
27,46.89,206.73,61.59,220.83,0,2.073
28,70.28,200.66,77.33,210.02,0,0.66
29,7.32,163.68,8.55,164.81,0,0.014
30,83.70,248.53,91.56,249.64,0,0.087
31,64.62,110.92,74.37,118.77,0,0.765
32,128.60,132.04,129.61,133.18,0,0.012
33,65.08,10.29,71.43,18.44,0,0.518
34,54.80,84.10,64.46,93.93,0,0.95
35,20.68,74.94,28.14,79.81,0,0.363
36,189.59,135.68,195.95,136.82,0,0.073
37,30.28,250.71,39.48,261.75,0,1.016
38,43.88,229.58,48.35,231.80,0,0.099
39,35.26,108.59,36.54,120.31,0,0.15
40,160.42,60.35,164.57,65.12,0,0.198
41,93.95,64.98,95.68,77.89,0,0.223
42,150.47,90.83,151.57,92.25,0,0.016
43,80.53,251.00,93.86,257.64,0,0.885
44,189.59,51.03,197.56,61.34,0,0.822
45,39.12,124.35,43.28,133.42,0,0.377
46,56.34,108.51,63.17,121.39,0,0.88
47,144.02,39.87,150.92,50.26,0,0.717
48,37.37,45.71,38.37,47.04,0,0.013
49,161.99,70.73,173.90,72.60,0,0.223
50,190.91,150.23,202.28,152.83,0,0.296
51,170.07,90.54,173.28,94.91,0,0.14
52,34.60,157.73,36.96,166.96,0,0.218
53,71.27,225.30,72.44,239.65,0,0.168
54,16.79,234.93,22.15,242.01,0,0.379
55,53.87,136.58,58.52,141.20,0,0.215
56,60.91,230.80,63.81,233.50,0,0.078
57,189.59,31.62,202.91,36.97,0,0.713
58,20.20,110.63,23.53,112.58,0,0.065
59,82.76,12.07,85.08,16.66,0,0.106
60,33.36,201.80,35.31,206.84,0,0.098
61,100.21,203.51,103.17,206.73,0,0.095
62,52.03,129.86,55.35,131.45,0,0.053
63,69.35,65.86,70.67,66.91,0,0.014
64,135.81,121.98,146.91,129.19,0,0.8
65,29.24,88.86,30.96,92.39,0,0.061
66,21.04,44.23,22.27,46.61,0,0.029
67,100.36,190.75,106.79,193.74,0,0.192
68,183.78,142.90,188.79,144.45,0,0.078
69,80.58,110.35,82.72,113.35,0,0.064
70,1.85,186.55,6.15,192.60,0,0.26
71,75.00,7.16,83.52,8.23,0,0.091
72,28.49,232.65,30.25,242.02,0,0.165
73,42.66,29.51,44.22,41.99,0,0.195
74,20.53,123.76,21.56,124.79,0,0.011
75,55.65,179.52,56.70,183.05,0,0.037
76,3.18,88.13,11.11,94.97,0,0.542
77,131.29,200.94,142.40,204.17,0,0.359
78,50.61,250.88,52.27,252.10,0,0.02
79,75.47,68.62,88.05,81.33,0,1.599
80,126.99,149.25,130.43,155.23,0,0.206
81,170.63,170.40,177.26,171.55,0,0.076
82,25.96,217.35,28.04,228.20,0,0.226
83,94.58,216.08,100.95,218.88,0,0.178
84,30.63,150.16,39.81,154.84,0,0.43
85,145.02,162.90,152.50,169.71,0,0.509
86,60.98,198.16,62.81,202.43,0,0.078
87,90.68,110.75,105.63,112.19,0,0.215
88,105.68,16.70,107.50,28.39,0,0.213
89,134.72,44.55,138.03,45.57,0,0.034
90,122.50,0.00,133.96,9.78,0,1.121
91,185.53,45.40,187.83,56.67,0,0.259
92,90.43,150.38,103.47,153.31,0,0.382
