,tl_x,tl_y,br_x,br_y,type,time
0,202.00,20.00,207.00,25.00,1,0.25
1,120.70,58.64,121.80,69.14,0,0.116
2,160.11,90.38,162.33,103.11,0,0.283
3,151.82,94.17,159.14,101.38,0,0.528
4,171.84,37.43,175.16,39.26,0,0.061
5,198.00,71.21,204.76,74.15,0,0.199
6,179.18,44.99,180.41,50.43,0,0.067
7,152.94,63.79,154.40,64.81,0,0.015
8,31.41,64.45,43.42,66.13,0,0.202
9,174.48,31.82,175.48,33.33,0,0.015
10,117.56,35.01,119.81,41.71,0,0.151
11,60.14,70.29,61.46,79.49,0,0.121
12,24.20,39.50,25.50,40.51,0,0.013
13,0.00,103.80,12.03,108.22,0,0.532
14,198.00,93.07,202.62,94.37,0,0.06
15,176.26,78.76,191.13,84.46,0,0.848
16,18.42,66.53,30.24,74.03,0,0.887
17,140.53,70.12,143.70,77.59,0,0.237
18,175.99,0.00,179.92,1.58,0,0.062
19,195.86,131.88,197.04,146.06,0,0.167
20,198.00,24.57,201.04,32.14,0,0.23
21,10.76,130.94,13.52,140.35,0,0.26
22,100.54,10.85,114.88,12.10,0,0.179
23,174.13,88.38,188.01,100.03,0,1.617
24,200.51,40.09,205.94,51.40,0,0.614
25,183.45,120.26,196.30,123.74,0,0.447
26,35.24,98.87,39.38,103.64,0,0.197
27,49.51,72.03,57.39,83.02,0,0.866
28,120.92,123.85,133.77,129.98,0,0.788
29,198.00,118.79,210.80,127.06,0,1.059
30,50.91,42.49,55.25,47.15,0,0.202
31,139.71,60.58,147.21,62.05,0,0.11
32,80.72,90.48,82.24,93.33,0,0.043
33,0.00,20.00,14.77,27.90,0,1.167
34,150.84,120.27,153.59,121.77,0,0.041
35,200.23,100.21,201.27,107.54,0,0.076
36,195.65,58.74,196.66,66.35,0,0.077
37,170.92,90.31,173.62,93.23,0,0.079
38,85.89,48.33,94.36,50.42,0,0.177
39,65.95,28.77,69.12,31.51,0,0.087
40,170.24,50.06,171.88,51.43,0,0.022
41,90.41,90.11,91.52,100.47,0,0.115
42,198.00,65.45,207.60,66.80,0,0.13
43,0.10,40.34,6.75,46.61,0,0.417
44,37.37,0.00,41.32,1.15,0,0.045
45,95.32,70.00,96.72,72.98,0,0.042
46,20.48,120.70,24.60,121.78,0,0.044
47,65.53,81.33,66.65,82.33,0,0.011
48,101.86,121.73,106.57,123.92,0,0.103
49,10.38,0.85,11.45,6.76,0,0.063
50,198.00,9.25,201.32,10.25,0,0.033
51,198.00,131.88,204.96,139.27,0,0.514
52,63.91,90.52,65.10,97.18,0,0.079
53,60.18,130.22,70.94,142.43,0,1.314
54,180.49,100.58,193.78,105.45,0,0.647
55,155.23,1.48,168.77,15.21,0,1.859
