,tl_x,tl_y,br_x,br_y,type,time
0,17.00,0.00,22.00,5.00,1,0.25
1,68.93,99.85,70.25,106.40,0,0.086
2,19.58,84.19,33.53,95.54,0,1.583
3,92.65,22.99,93.99,27.75,0,0.064
4,48.05,101.87,50.34,110.79,0,0.204
5,126.00,47.28,130.61,48.29,0,0.047
6,5.83,43.52,6.84,44.57,0,0.011
7,0.00,76.70,13.74,80.98,0,0.588
8,100.14,48.44,102.32,58.08,0,0.21
9,93.02,74.35,105.57,81.51,0,0.899
10,13.67,101.87,14.79,102.90,0,0.012
11,52.85,7.43,53.91,17.18,0,0.103
12,37.74,0.00,52.31,7.95,0,1.158
13,4.18,101.87,5.19,106.77,0,0.049
14,124.66,72.02,127.26,75.49,0,0.09
15,96.38,2.11,97.71,11.88,0,0.13
16,110.15,29.49,116.49,30.77,0,0.081
17,58.45,16.18,63.58,18.36,0,0.112
18,21.47,70.95,25.66,73.17,0,0.093
19,35.65,81.84,42.97,91.97,0,0.742
20,120.36,50.58,124.96,52.01,0,0.066
21,66.49,78.74,75.69,86.40,0,0.705
22,58.34,0.00,59.36,13.78,0,0.141
23,55.25,0.00,56.28,1.02,0,0.011
24,50.73,40.40,53.26,45.55,0,0.13
25,45.50,45.97,51.41,46.98,0,0.06
26,40.45,39.10,54.89,40.15,0,0.152
27,0.00,69.03,2.52,74.34,0,0.134
28,126.00,34.48,131.85,41.36,0,0.402
29,85.58,12.93,91.45,14.57,0,0.096
30,86.21,82.95,90.20,84.62,0,0.067
31,126.00,15.88,131.13,28.84,0,0.665
32,126.00,0.00,129.36,1.55,0,0.052
33,0.00,83.69,7.72,84.86,0,0.09
34,19.03,56.46,24.33,62.35,0,0.312
35,14.03,73.09,17.27,78.16,0,0.164
36,36.67,74.52,43.58,76.89,0,0.164
37,60.07,20.52,66.61,27.00,0,0.424
38,34.84,33.38,47.55,38.16,0,0.608
39,30.31,50.07,34.56,51.11,0,0.044
40,126.00,81.98,127.96,83.54,0,0.031
41,106.00,39.39,120.92,40.39,0,0.149
42,20.22,100.21,31.36,102.42,0,0.246
43,0.00,88.60,6.23,89.95,0,0.084
44,102.58,21.05,104.62,29.20,0,0.166
45,38.53,47.67,39.60,49.66,0,0.021
46,10.18,40.36,18.35,44.51,0,0.339
47,0.37,55.21,1.58,58.08,0,0.035
48,12.75,94.00,13.75,97.41,0,0.034
49,39.46,16.33,41.02,23.35,0,0.11
50,79.72,0.00,80.83,1.79,0,0.02
51,86.25,90.93,94.23,102.25,0,0.903
52,111.99,89.38,114.38,90.44,0,0.025
53,0.00,101.87,1.03,102.91,0,0.011
54,103.23,66.21,105.48,72.87,0,0.15
55,91.79,8.91,95.84,15.52,0,0.268
56,77.53,26.27,90.89,34.42,0,1.089
57,70.43,0.59,74.30,2.80,0,0.086
58,48.24,40.95,49.43,44.27,0,0.04
59,10.89,0.57,21.71,2.13,0,0.169
60,79.05,52.90,81.75,55.02,0,0.057
61,78.21,22.36,80.92,23.40,0,0.028
62,117.82,26.05,119.26,32.56,0,0.094
63,34.11,17.34,36.10,30.34,0,0.259
64,21.51,41.90,29.16,53.94,0,0.921
65,53.66,81.81,54.68,89.62,0,0.08
66,96.70,13.36,101.13,15.58,0,0.098
67,0.00,22.11,12.24,28.79,0,0.818
68,110.56,70.50,113.01,82.19,0,0.286
69,126.00,11.90,127.06,14.42,0,0.027
70,70.09,70.82,71.11,77.94,0,0.073
71,110.57,100.38,119.73,102.61,0,0.204
72,65.94,0.00,69.35,1.33,0,0.045
73,106.39,21.57,109.53,24.21,0,0.083
74,112.10,7.17,116.61,8.19,0,0.046
75,25.20,14.24,29.02,18.85,0,0.176
76,32.67,54.28,47.02,59.38,0,0.732
77,104.95,0.00,107.46,2.12,0,0.053
78,80.84,10.18,83.56,11.19,0,0.027
79,4.14,33.79,5.16,34.85,0,0.011
80,0.00,92.19,2.18,99.57,0,0.161
81,16.69,93.31,17.69,98.53,0,0.052
82,88.97,67.79,92.65,70.45,0,0.098
83,59.24,101.87,60.88,110.43,0,0.14
84,96.66,32.04,97.71,37.94,0,0.062
85,0.00,49.95,3.24,53.14,0,0.103
86,62.14,88.06,64.52,94.83,0,0.161
87,42.43,101.87,44.02,103.80,0,0.031
88,109.28,35.52,112.64,37.17,0,0.055
89,110.56,10.13,113.97,19.18,0,0.309
90,0.00,67.48,14.69,68.84,0,0.2
91,21.14,63.33,26.16,66.10,0,0.139
92,120.29,0.00,122.08,12.51,0,0.224
93,18.54,62.63,19.63,70.60,0,0.087
94,68.88,86.77,77.16,91.05,0,0.354
95,13.80,88.16,14.80,91.08,0,0.029
96,85.79,35.78,86.85,41.37,0,0.059
97,108.11,40.48,115.60,51.86,0,0.852
98,94.35,96.28,99.66,98.73,0,0.13
99,33.14,100.99,40.92,112.53,0,0.898
100,9.56,16.32,11.67,17.56,0,0.026
101,80.10,100.86,85.27,103.20,0,0.121
102,40.87,60.93,42.97,72.14,0,0.235
103,75.25,19.51,76.26,28.67,0,0.093
104,60.20,70.28,62.58,76.47,0,0.147
105,100.57,20.32,102.39,21.66,0,0.024
106,0.90,60.65,2.14,62.03,0,0.017
107,126.00,53.55,133.72,55.37,0,0.141
108,69.73,5.84,71.69,7.01,0,0.023
109,31.84,17.72,32.93,19.07,0,0.015
110,50.05,51.23,51.06,58.58,0,0.074
111,17.46,13.82,18.78,25.03,0,0.148
112,71.83,31.86,73.01,37.11,0,0.062
113,9.25,101.87,10.54,104.64,0,0.036
114,97.48,25.70,99.71,26.85,0,0.026
115,126.00,48.94,127.00,51.70,0,0.028
116,48.31,9.87,49.41,20.86,0,0.121
117,73.68,46.92,79.83,48.06,0,0.07
118,101.61,91.21,107.10,103.58,0,0.679
119,126.00,64.39,127.16,67.87,0,0.04
120,81.73,58.32,86.76,67.39,0,0.456
121,110.22,60.53,119.25,65.71,0,0.468
122,126.00,58.73,129.79,64.20,0,0.207
123,84.90,1.50,94.89,2.51,0,0.101
124,130.48,0.60,135.14,5.06,0,0.208
125,42.69,78.19,45.65,80.81,0,0.078
126,28.51,97.39,33.37,98.87,0,0.072
127,52.91,101.87,53.91,103.15,0,0.013
128,42.89,48.33,45.29,49.69,0,0.033
129,10.19,90.32,11.95,98.49,0,0.144
130,86.18,9.11,88.23,11.28,0,0.044
131,111.23,31.39,112.37,32.50,0,0.013
132,126.00,3.10,128.28,7.13,0,0.092
133,54.54,22.50,57.69,33.16,0,0.336
134,31.27,61.00,33.30,66.06,0,0.103
135,87.96,39.85,89.02,44.54,0,0.05
136,0.00,64.81,8.84,66.80,0,0.176
137,26.70,3.98,28.14,6.21,0,0.032
138,90.34,70.70,91.35,83.69,0,0.131
139,17.24,101.87,19.80,105.26,0,0.087
140,0.00,0.00,1.57,9.09,0,0.143
141,115.95,75.00,119.04,79.31,0,0.133
142,126.00,100.00,128.75,111.66,0,0.321
143,60.04,13.40,62.97,15.60,0,0.064
144,5.35,97.05,6.42,98.37,0,0.014
145,20.23,10.74,22.24,25.28,0,0.292
146,7.05,100.72,8.18,102.07,0,0.015
147,48.76,77.51,56.29,79.37,0,0.14
148,82.26,43.67,83.30,45.13,0,0.015
149,105.46,27.52,106.51,32.52,0,0.052
150,36.56,23.65,44.85,25.90,0,0.187
