,name,tl_x,tl_y,br_x,br_y,step,array,type,sub_type,center,side,enable,board,offset_x,offset_y,z
0,name,367,15,372,20,1,0,7,0,0,0,1,0,0,0,0
1,name,94.83,123.96,96.35,133.89,1,0,0,0,0,0,1,0,0,0,0
2,name,30.29,0.75,34.76,2.9,1,0,0,0,0,0,1,0,0,0,0
3,name,111.54,93.85,122.75,98.07,1,0,0,0,0,0,1,0,0,0,0
4,name,20.13,123.65,27.56,127.53,1,0,0,0,0,0,1,0,0,0,0
5,name,370.86,200.34,373.55,202.06,1,0,0,0,0,0,1,0,0,0,0
6,name,269.51,132.01,272.63,133.04,1,0,0,0,0,0,1,0,0,0,0
7,name,135.98,127.06,137.67,133.92,1,0,0,0,0,0,1,0,0,0,0
8,name,117.65,159.94,118.65,163.52,1,0,0,0,0,0,1,0,0,0,0
9,name,311.75,205.95,312.79,207.98,1,0,0,0,0,0,1,0,0,0,0
10,name,340.22,160.63,343.43,164.3,1,0,0,0,0,0,1,0,0,0,0
11,name,333.8,3.8,336.55,4.83,1,0,0,0,0,0,1,0,0,0,0
12,name,351.34,226.19,354.04,238.47,1,0,0,0,0,0,1,0,0,0,0
13,name,140.49,185.75,152.24,187.66,1,0,0,0,0,0,1,0,0,0,0
14,name,173.95,45.88,175.36,46.88,1,0,0,0,0,0,1,0,0,0,0
15,name,320.52,210.54,334.17,214.03,1,0,0,0,0,0,1,0,0,0,0
16,name,5.3,225.97,14.29,227.85,1,0,0,0,0,0,1,0,0,0,0
17,name,267.18,147.38,270.9,153.44,1,0,0,0,0,0,1,0,0,0,0
18,name,3.4,110.68,4.45,118.4,1,0,0,0,0,0,1,0,0,0,0
19,name,160.81,160.49,170.2,168.81,1,0,0,0,0,0,1,0,0,0,0
20,name,97.4,35.48,98.72,36.62,1,0,0,0,0,0,1,0,0,0,0
21,name,112.56,68.36,113.56,70.48,1,0,0,0,0,0,1,0,0,0,0
22,name,70.3,20.66,83.33,26.69,1,0,0,0,0,0,1,0,0,0,0
23,name,317.31,248.11,322.68,250.03,1,0,0,0,0,0,1,0,0,0,0
24,name,320.59,80.06,322.61,85.06,1,0,0,0,0,0,1,0,0,0,0
25,name,19.41,248.11,33.92,252.07,1,0,0,0,0,0,1,0,0,0,0
26,name,140.35,230.56,146.74,231.9,1,0,0,0,0,0,1,0,0,0,0
27,name,115.49,55.96,123.74,57.88,1,0,0,0,0,0,1,0,0,0,0
28,name,320.16,0.42,321.65,3.59,1,0,0,0,0,0,1,0,0,0,0
29,name,256.39,142.65,259.46,153.06,1,0,0,0,0,0,1,0,0,0,0
30,name,40.53,220.09,49.28,228.91,1,0,0,0,0,0,1,0,0,0,0
31,name,299.52,96.63,308.35,98.65,1,0,0,0,0,0,1,0,0,0,0
32,name,329,199.08,338.3,202.02,1,0,0,0,0,0,1,0,0,0,0
33,name,272.69,117.74,279.56,118.78,1,0,0,0,0,0,1,0,0,0,0
34,name,170.6,130.26,174.15,132.23,1,0,0,0,0,0,1,0,0,0,0
35,name,290.68,190.83,291.68,192.09,1,0,0,0,0,0,1,0,0,0,0
36,name,180.1,10.54,187.92,22.7,1,0,0,0,0,0,1,0,0,0,0
37,name,240.13,80.32,242.52,93.77,1,0,0,0,0,0,1,0,0,0,0
38,name,302,99.64,313.61,105.41,1,0,0,0,0,0,1,0,0,0,0
39,name,10.05,10.39,16.94,16.35,1,0,0,0,0,0,1,0,0,0,0
40,name,34.81,237.59,49.53,245,1,0,0,0,0,0,1,0,0,0,0
41,name,21.49,201.18,35.35,205.18,1,0,0,0,0,0,1,0,0,0,0
