,x,y,type,side,board,comp_idx
0,443.82,472.5,1,0,0,[0]
1,399.385,451.645,0,0,0,"[768, 740, 188, 81, 108, 636, 473]"
2,364.635,442.945,0,0,0,"[139, 677, 387, 659, 367, 19, 365, 541, 820]"
3,358.47,428.715,0,0,0,"[41, 298, 346, 292, 620, 212, 522, 7, 304, 540, 160, 175, 555, 568]"
4,344.975,396.92,0,0,0,"[123, 482, 495, 9, 219, 730, 699, 593, 441, 377, 302]"
5,323.215,382.34,0,0,0,"[571, 739, 72, 256, 32, 366]"
6,314.565,445.805,0,0,0,"[799, 521, 794]"
7,292.465,429.57,0,0,0,"[590, 134, 308, 118, 792]"
8,276.71,413.235,0,0,0,"[237, 301, 414, 403, 662, 207, 329, 743, 90, 432, 828, 236, 747, 436]"
9,275.715,373.48,0,0,0,"[12, 326, 113, 54, 36, 548, 701, 784, 470, 159, 334, 364, 165, 597, 727, 637, 564]"
10,267.75,338.815,0,0,0,"[609, 760, 16, 354, 59, 485, 122, 251, 459, 830, 575, 773]"
11,306.88,324.175,0,0,0,"[689, 722, 31, 53, 261, 424, 744, 3, 630, 581, 201]"
12,290.515,290.835,0,0,0,"[85, 23, 696, 264, 323]"
13,274.895,278.792,0,0,0,"[76, 258, 98]"
14,274.895,233.997,0,0,0,"[76, 267, 577, 806]"
15,302.465,231.73,0,0,0,"[569, 338, 262]"
16,290.465,181.405,0,0,0,"[579, 146, 11, 129, 69, 273, 28, 660, 759]"
17,249.255,180.605,0,0,0,"[266, 515, 140, 26, 254, 280, 176, 381, 650, 94, 415, 427, 447]"
18,217.83,184.065,0,0,0,"[79, 252, 86, 260, 369, 48, 120, 34]"
19,226.215,226.82,0,0,0,"[754, 709, 528, 378]"
20,205.475,240.93,0,0,0,"[142, 399, 259, 95, 826, 62, 187, 544, 339]"
21,183.85,284.455,0,0,0,"[38, 295, 154, 14, 307, 405, 220]"
22,154.575,255.285,0,0,0,"[667, 158, 235, 4, 312, 320, 37, 489, 692, 359, 44, 721]"
23,153.455,212.325,0,0,0,"[71, 683, 344, 746, 627, 268, 431, 199, 618]"
24,138.26,173.945,0,0,0,"[244, 289, 133, 600, 562, 612, 275, 255, 624, 347, 825, 661, 623, 452, 420]"
25,114.875,161.05,0,0,0,"[64, 556, 448, 18, 342, 138, 185, 558, 196]"
26,112.565,115.135,0,0,0,"[228, 466, 737, 208, 428]"
27,100.6,74.34,0,0,0,"[247, 299, 698, 791, 372, 719, 514]"
28,80.97,100.555,0,0,0,"[345, 690]"
29,64.405,132.745,0,0,0,"[563, 52, 119, 655, 103, 497]"
30,67.52,184.54,0,0,0,"[226, 501, 272, 810, 439, 83, 42]"
31,24.015,161.25,0,0,0,"[585, 422, 152, 771, 520, 457, 613, 560, 46, 765, 506, 223, 656, 106]"
32,18.765,111.8,0,0,0,"[145, 546, 189, 487, 694, 802, 180, 10, 17, 310, 277]"
33,8.935,71.655,0,0,0,"[800, 685]"
34,22.44,21.17,0,0,0,"[533, 126, 703, 700, 358, 463, 161, 764]"
35,56.115,56.665,0,0,0,"[589, 477, 325, 192, 265, 202]"
36,64.505,24.99,0,0,0,"[45, 22, 481, 479, 49, 406, 529, 61, 402, 314]"
37,101.51,16.36,0,0,0,"[382, 430, 284, 55, 755, 551, 718, 785, 182, 827, 766, 396, 666]"
38,143.05,23.21,0,0,0,"[404, 708, 534, 356, 634, 706, 777, 73, 401]"
39,186.23,18.545,0,0,0,"[445, 91, 767, 408, 225, 552, 293, 271, 716, 210, 526, 734, 821, 58]"
40,218.435,20.775,0,0,0,"[380, 82, 615, 218, 704, 763, 148, 790]"
41,250.78,21.865,0,0,0,"[675, 496, 425, 294, 181, 411, 617, 801, 27, 156, 738, 779, 109, 233]"
42,220.455,62.685,0,0,0,"[816, 535, 486, 317, 619, 672]"
43,186.27,75.255,0,0,0,"[341, 330, 407, 193, 604]"
44,155.02,60.05,0,0,0,"[217, 75, 68, 464, 305, 43, 491, 474]"
45,158.87,114.365,0,0,0,"[101, 33, 733, 573, 351, 15, 471, 286]"
46,175.77,161.335,0,0,0,"[750, 530, 804, 204, 239, 669, 419, 221, 105]"
47,207.625,131.89,0,0,0,"[1, 332]"
48,237.465,129.14,0,0,0,"[328, 285, 586, 435, 257, 582, 680, 818, 644, 297, 499]"
49,277.705,131.63,0,0,0,"[668, 115, 296, 149, 795, 732, 545, 343, 639, 513, 426, 652, 397, 50, 723]"
50,262.28,80.585,0,0,0,"[242, 80, 63, 99, 674, 813]"
51,318.005,73.14,0,0,0,"[584, 554, 410, 384, 229, 756]"
52,312.31,112.83,0,0,0,"[324, 393, 97, 437, 383]"
53,321.4,148.11,0,0,0,"[77, 510, 413, 442, 796, 512]"
54,362.35,159.195,0,0,0,"[583, 116, 446, 13, 663, 2, 183, 480, 147, 283, 720]"
55,362.54,121.12,0,0,0,"[421, 170, 543, 702, 565, 729, 536, 392, 434, 327, 693, 234, 290, 216, 780]"
56,364.95,62.06,0,0,0,"[322, 678, 205, 714, 449, 788, 572, 246, 484, 504]"
57,308.85,24.065,0,0,0,"[717, 731, 726, 291, 803, 711, 412]"
58,354.24,23.42,0,0,0,"[681, 695, 137, 151, 781, 135, 167, 423, 287, 786, 306, 243, 336, 775, 705, 195]"
59,403.335,21.45,0,0,0,"[752, 610, 213, 190, 157, 814, 787, 110, 621]"
60,408.33,62.655,0,0,0,"[21, 337, 625, 433, 651, 601, 673, 315, 215]"
61,403.905,115.57,0,0,0,"[313, 815, 409, 232, 121, 331, 316, 502, 240]"
62,408.14,166.53,0,0,0,"[808, 688, 6, 30, 454, 173, 475, 549, 174, 418, 686, 598, 811]"
63,362.635,200.36,0,0,0,"[168, 645, 319, 451, 416]"
64,346.02,227.98,0,0,0,"[92, 355, 665, 753, 629]"
65,342.75,271.065,0,0,0,"[363, 67, 736, 206, 253]"
66,360.165,305.24,0,0,0,"[578, 538, 130, 476, 798, 769, 509, 300, 263, 643]"
67,373.645,339.27,0,0,0,"[631, 735, 8, 635, 531, 238, 782, 807, 492, 87, 456, 56, 400, 728]"
68,421.41,341.81,0,0,0,"[373, 751, 371, 611, 817, 679, 353]"
69,412.275,392.99,0,0,0,"[725, 469, 102, 350, 453, 460, 450, 588, 532]"
70,411.615,301.01,0,0,0,"[494, 670, 616, 638, 505, 707, 198]"
71,402.3,284.915,0,0,0,"[507, 111, 518, 574, 748]"
72,401.95,240.14,0,0,0,"[74, 184, 462, 493, 376]"
73,243.58,402.08,0,0,0,"[60, 438, 24, 124, 691, 599]"
74,212.32,410.09,0,0,0,"[550, 710, 357, 468, 524, 641, 761, 715, 40, 368, 580]"
