,x,y,z,type,sub_type,side,board,step,big,array,array_idx,comp_idx
0,303.5,20.5,-1,7,0,0,0,1,0,1,"[0"],"[0"]
1,285.665,21.24,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[80, 140, 109, 7, 128, 160, 204"]
2,246.705,25.45,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[59, 30, 139, 187, 224, 134, 190, 186"]
3,272.175,69.34,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[196, 66, 202, 214, 158, 170"]
4,241.57,113.48,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[226, 56, 92, 133, 39, 126, 169"]
5,295.315,126.89,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[201, 182, 199, 116, 14, 88, 75"]
6,282.07,171.29,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[45, 100, 148, 117, 90, 162, 181"]
7,292.255,231.765,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[55, 42, 123, 71"]
8,260.34,219.225,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[11, 35, 82, 60, 155"]
9,215.24,212.49,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[135, 231, 10"]
10,222.45,171.62,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[150, 34, 125, 233, 193, 68, 74, 27"]
11,212.23,146.63,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[62, 152, 33, 151, 84, 89, 165, 51"]
12,196.38,117.865,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[26, 132, 36"]
13,191.26,72.825,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[18, 37, 171, 52, 64"]
14,212.405,62.74,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[86, 99, 180, 119, 194, 232, 200"]
15,192.255,19.505,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[102, 168, 146, 6, 46, 161, 227"]
16,146.27,18.405,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[154, 97, 215, 124, 209"]
17,113.915,33.58,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[20, 95, 53, 228, 207, 1, 112, 43, 73, 94, 206, 19"]
18,120.945,70.725,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[131, 172, 149, 61, 188, 91"]
19,152.62,90.76,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[144, 179, 153, 16, 185"]
20,122.36,111.435,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[142, 145, 72, 213"]
21,115.235,152.46,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[47, 49, 87, 192, 198, 195"]
22,156.75,135.915,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[85, 8, 12"]
23,161.245,171.67,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[156, 147, 175, 219, 67, 113, 54, 41, 203, 3"]
24,161.96,212.51,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[223, 103, 98, 32, 29, 9, 21, 24, 220"]
25,108.295,206.565,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[108, 44, 137, 93, 218"]
26,72.09,171.64,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[159, 174, 136, 104, 79, 177"]
27,66.015,222.045,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[40, 101, 189, 17"]
28,22.415,211.8,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[70, 121, 127, 229, 25, 173, 122, 221"]
29,22.31,173.205,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[183, 106, 63, 15, 167, 107, 2, 31, 143"]
30,24.045,122.59,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[225, 83, 130, 166, 234, 217, 105, 210"]
31,51.985,116.915,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[81, 191, 110, 216"]
32,71.32,73.65,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[115, 78, 111, 211, 96, 65, 176"]
33,24.375,70.63,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[120, 13, 163, 69, 77, 50, 138, 157, 208, 178, 48, 230, 129"]
34,20.645,25.685,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[205, 141, 114, 38, 23, 197, 184, 76, 28"]
35,61.975,21.145,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[5, 222, 4, 118, 212, 22, 58, 57, 164"]
