,tl_x,tl_y,br_x,br_y,type,time
0,10.00,219.00,15.00,224.00,2,0.25
1,120.74,80.44,130.18,89.23,0,0.8297759999999998
2,70.17,190.11,73.31,194.99,0,0.153232
3,60.91,180.81,61.91,184.07,0,0.0326
4,100.75,30.47,106.32,33.44,0,0.16542900000000002
5,20.24,70.86,21.26,81.45,0,0.108018
6,140.26,80.61,142.52,82.09,0,0.033448
7,130.42,0.49,145.34,14.29,0,2.0589600000000003
8,140.73,90.46,150.94,93.71,0,0.33182500000000004
9,120.71,210.25,131.04,218.78,0,0.881149
10,60.43,160.14,71.13,162.30,0,0.23112
11,110.22,10.11,111.26,11.11,0,0.0104
12,10.82,20.43,15.07,22.89,0,0.10455
13,140.10,70.29,147.82,80.95,0,0.8229519999999999
14,60.23,100.48,65.65,110.11,0,0.521946
15,20.67,170.11,24.34,175.48,0,0.19707899999999998
16,90.46,200.27,91.53,212.81,0,0.134178
17,110.78,100.26,112.18,114.60,0,0.20075999999999997
18,90.86,70.61,93.79,74.74,0,0.121009
19,80.92,40.15,89.68,49.19,0,0.7919039999999999
20,90.81,60.75,93.66,63.17,0,0.06897
21,140.94,170.21,142.47,178.34,0,0.12438900000000003
22,70.15,160.07,85.14,161.50,0,0.21435700000000002
23,30.80,40.60,40.50,45.10,0,0.4365
24,120.09,90.92,128.11,99.95,0,0.7242059999999999
25,0.39,10.46,32.77,51.97,0,13.440938000000001
26,110.13,50.16,118.49,51.36,0,0.10031999999999998
27,70.65,60.31,74.54,67.93,0,0.296418
28,120.39,100.36,133.06,114.28,0,1.763664
29,90.46,150.14,93.84,154.28,0,0.13993199999999997
30,40.54,60.48,52.87,65.04,0,0.562248
31,10.14,90.88,16.58,99.92,0,0.582176
32,140.18,180.58,141.44,183.40,0,0.035532
33,120.44,140.35,131.42,145.94,0,0.613782
34,70.61,80.80,83.60,85.20,0,0.5715600000000001
35,50.14,10.81,63.77,17.91,0,0.96773
36,0.75,30.22,4.41,33.08,0,0.10467599999999999
37,130.54,30.32,133.04,32.32,0,0.05
38,120.78,120.84,123.65,129.99,0,0.262605
39,80.62,110.82,84.80,112.09,0,0.053085999999999994
40,100.38,200.22,113.55,201.22,0,0.1317
41,50.18,20.66,52.27,21.71,0,0.021945000000000003
42,0.66,170.53,1.85,172.71,0,0.025942000000000003
43,0.52,0.48,1.67,8.39,0,0.09096499999999999
44,10.38,140.38,11.41,148.67,0,0.08538699999999999
45,20.52,190.43,33.87,194.94,0,0.602085
46,10.52,200.37,19.24,212.93,0,1.0952320000000002
47,90.94,110.28,92.62,111.47,0,0.019992
48,30.94,160.86,32.20,162.10,0,0.015624
49,80.55,150.07,94.00,151.43,0,0.18292000000000003
50,80.39,170.60,86.90,180.56,0,0.6483960000000001
51,100.90,160.46,102.53,175.14,0,0.23928399999999997
52,20.62,40.33,23.95,41.33,0,0.0333
53,60.66,30.81,104.81,56.11,0,11.169949999999998
54,80.58,200.42,83.85,208.66,0,0.269448
55,30.78,180.50,31.82,181.91,0,0.014664
56,30.91,90.51,32.90,94.63,0,0.081988
57,60.86,10.60,62.39,15.82,0,0.079866
58,140.79,100.50,147.26,106.90,0,0.41408
59,10.87,70.50,13.92,71.50,0,0.0305
60,10.57,40.48,17.99,50.00,0,0.7063839999999999
61,110.94,60.82,122.85,70.52,0,1.1552699999999998
62,30.51,130.14,44.92,143.03,0,1.857449
63,40.31,50.25,46.08,57.23,0,0.402746
64,20.67,10.57,33.21,14.92,0,0.5454899999999999
65,120.39,160.90,122.40,167.85,0,0.13969499999999999
66,100.21,140.43,103.55,145.10,0,0.155978
67,50.54,40.76,52.14,44.74,0,0.06368
68,0.29,90.44,1.30,91.55,0,0.011211000000000002
69,40.05,130.06,49.60,139.24,0,0.87669
70,70.86,0.49,73.51,5.43,0,0.13091
71,20.58,160.80,27.44,161.85,0,0.07203
72,20.47,120.23,24.82,125.22,0,0.21706499999999998
