,x,y,type,side,board,comp_idx
0,15.5,293.5,1,0,0,[0]
1,25.36,271.85,0,0,0,"[354, 140, 108, 150, 308, 357, 278]"
2,79.705,271.085,0,0,0,"[123, 407, 106, 347, 147, 102, 410, 16, 395, 470, 70, 224, 425, 430, 67, 358, 6]"
3,111.715,266.385,0,0,0,"[162, 170, 249, 282, 335, 334, 443]"
4,110.535,225.28,0,0,0,"[24, 287, 432, 380, 8, 71, 274, 281, 293, 397, 38, 175, 426, 66, 138, 145, 83, 461, 160, 114, 460, 204]"
5,101.385,190.245,0,0,0,"[388, 478, 49, 207, 457, 154, 439, 406, 46, 258]"
6,92.67,157.61,0,0,0,"[14, 198, 353, 299, 153, 291, 319, 63, 4, 359, 284, 37, 183, 446, 234, 132, 376]"
7,63.29,190.8,0,0,0,"[238, 29, 127, 393, 161, 377, 481, 77, 403, 28, 56, 216, 250, 272]"
8,61.705,227.8,0,0,0,"[352, 163, 466, 179, 452, 260, 356, 53, 464, 351, 116, 47, 72, 171, 111, 331, 121, 362]"
9,24.755,221.94,0,0,0,"[315, 221, 292, 43, 409, 402, 227, 383, 176, 94, 307, 401, 86, 81, 205, 89, 317, 313, 431]"
10,24.815,175.025,0,0,0,"[149, 39, 91, 196, 341, 9, 434, 76, 290, 286, 97, 217, 289, 27, 467, 50]"
11,38.75,149.8,0,0,0,"[271, 96, 34, 214, 130, 343]"
12,23.545,128.625,0,0,0,"[219, 314, 418, 304, 253, 20, 180, 90, 104, 477, 326, 294, 320, 212, 136, 285, 218, 2, 84, 449, 417, 469, 298]"
13,23.59,83.995,0,0,0,"[235, 228, 148, 264, 256, 372, 302, 68, 463, 80, 142, 187, 54, 300, 420]"
14,71.64,111.605,0,0,0,"[62, 203, 345, 21, 58, 241, 41, 350, 363, 232, 400, 165, 220, 173]"
15,93.565,121.945,0,0,0,"[330, 311, 374, 349, 324, 13, 382, 365, 82]"
16,132.3,128.755,0,0,0,"[69, 230, 348, 328, 340, 266, 288, 421, 329, 337, 479]"
17,140.185,175.145,0,0,0,"[52, 472, 194, 408, 265, 462, 133, 414, 191, 369, 468, 270, 64, 185]"
18,163.635,189.28,0,0,0,"[295, 283, 458, 476, 226, 255, 193, 333, 321]"
19,158.04,229.995,0,0,0,"[23, 107, 378, 447, 385, 126, 122, 392, 75, 245, 208, 32, 346, 267, 10, 211, 141, 243]"
20,156.105,273.9,0,0,0,"[135, 44, 210, 186, 459, 174, 396, 93, 206, 213, 125, 12, 236, 137, 246, 257, 11]"
21,202.31,262.1,0,0,0,"[386, 279, 167, 254, 381, 327, 323, 303, 370, 33, 416, 200, 360]"
22,203.585,216.185,0,0,0,"[177, 55, 437, 268, 336, 188, 48, 454, 60, 189, 456, 368, 441, 85, 242, 390, 98, 199, 115, 413, 429]"
23,203.33,179.265,0,0,0,"[389, 118, 247, 184, 95, 309, 1, 7, 366, 316, 442, 364, 453]"
24,192.825,141.265,0,0,0,"[110, 297, 59, 261, 296, 405, 338, 275]"
25,202.775,108.33,0,0,0,"[190, 451, 344, 26, 100, 124, 129, 480, 244, 465, 438, 373]"
26,187.845,57.285,0,0,0,"[322, 318, 25, 475, 361, 411, 103, 384, 88, 237, 262, 22]"
27,192.97,23.865,0,0,0,"[78, 455, 306, 412, 19, 158, 367, 223, 428, 277]"
28,137.68,22.91,0,0,0,"[273, 157, 436, 117, 101, 61, 473, 57, 109, 424, 440, 17, 15, 3, 42]"
29,138.565,66.465,0,0,0,"[131, 450, 112, 35, 155, 166, 394, 240, 222, 371, 5, 40, 201]"
30,114.05,71.505,0,0,0,"[471, 144, 339, 474, 448, 195, 18, 105, 419, 301, 239, 139, 92, 423]"
31,73.32,60.485,0,0,0,"[387, 276, 151, 229, 399, 433, 280, 172, 164, 233]"
32,32.165,34.345,0,0,0,"[415, 113, 209, 435, 248, 99, 445, 379, 197, 310, 269, 375]"
33,24.79,18.555,0,0,0,"[422, 74, 45, 305, 231, 398, 391, 146, 36, 143, 252, 119]"
34,81.645,24.905,0,0,0,"[427, 342, 30, 181, 159, 178, 169, 251, 182, 65, 152, 202, 225, 168, 355, 73, 325, 444, 87, 259, 120, 79, 312, 51, 192, 263, 31, 134, 156]"
35,106.97,17.445,0,0,0,"[404, 128, 332, 215]"
