,x,y,type,side,board,comp_idx
0,4.5,16.5,1,0,0,[0]
1,19.29,17.4,0,0,0,"[282, 132, 25, 371, 336, 8, 286, 129, 218, 183, 365, 347, 229]"
2,60.085,19.39,0,0,0,"[63, 148, 122, 185, 71, 283, 43, 272, 277, 288, 104, 96, 69, 216, 89, 10, 246, 235, 5]"
3,63.105,43.26,0,0,0,"[27, 316, 67, 324, 120, 53, 83, 4, 314, 190, 374, 304, 264, 1]"
4,86.81,40.405,0,0,0,"[335, 273, 130, 95, 184, 102, 362, 35, 141, 383]"
5,114.82,19.565,0,0,0,"[319, 206, 379, 353, 373, 292]"
6,116.685,59.505,0,0,0,"[381, 345, 167, 203, 322, 372, 317, 177, 56, 81, 76]"
7,94.405,74.705,0,0,0,"[180, 99, 77, 211, 367, 370, 28, 21, 226, 276, 139, 80, 40, 158, 258, 210, 250, 207, 106, 285]"
8,55.21,72.795,0,0,0,"[341, 257, 59, 237, 100, 82, 105, 22, 204, 123, 124, 74, 221, 241, 15]"
9,19.055,59.395,0,0,0,"[334, 245, 364, 281, 17, 187, 357, 126, 188, 305, 302, 79, 142, 356, 92]"
10,20.02,90.8,0,0,0,"[220, 339, 331, 225, 354, 219]"
11,46.855,102.695,0,0,0,"[298, 29, 349, 175, 39]"
12,48.98,133.805,0,0,0,"[262, 18, 338, 150, 164, 128, 138, 259, 91, 46, 244]"
13,11.37,132.285,0,0,0,"[109, 24, 375, 231]"
14,14.33,164.435,0,0,0,"[170, 230, 238]"
15,18.34,207.74,0,0,0,"[30, 249, 315, 61, 368, 223, 143, 23]"
16,58.76,208.745,0,0,0,"[84, 201, 198, 253, 269, 34, 311]"
17,92.99,198.02,0,0,0,"[310, 291, 294, 195, 263, 160, 355, 330, 248, 154]"
18,127.27,207.57,0,0,0,"[134, 243, 254, 36]"
19,167.36,201.265,0,0,0,"[75, 267, 327]"
20,187.99,195.365,0,0,0,"[20, 296, 222, 213, 307, 88]"
21,191.365,168.595,0,0,0,"[172, 169, 308, 256, 3, 32, 97, 57, 271]"
22,190.2,135.275,0,0,0,"[323, 60, 112, 301, 14, 363, 209, 163, 58, 239, 191, 113]"
23,159.395,165.145,0,0,0,"[50, 255, 348, 306, 6, 19, 66, 217, 16, 179, 131]"
24,125.715,165.965,0,0,0,"[215, 87, 37, 44, 350, 297, 299, 186, 214, 333, 329]"
25,89.895,164.61,0,0,0,"[48, 382, 326, 360, 171, 147, 162, 78, 111]"
26,60.61,170.135,0,0,0,"[156, 303, 108, 309, 161, 200, 125, 233, 208, 274, 85]"
27,75.97,133.745,0,0,0,"[7, 115, 332, 212, 107, 151, 284]"
28,75.715,106.475,0,0,0,"[12, 11, 189, 359, 318, 103, 358, 321]"
29,99.495,112.155,0,0,0,"[98, 65, 181, 193, 340]"
30,110.65,133.825,0,0,0,"[149, 135, 51, 38, 192, 369, 72, 293, 119, 380, 313, 114]"
31,125.035,108.235,0,0,0,"[62, 101, 196, 121, 325, 159, 144, 240, 377, 361, 176, 152]"
32,150.615,127.975,0,0,0,"[146, 346, 312, 168, 279, 117, 173, 197, 145, 2, 90, 45, 33, 68, 266, 278, 295, 153, 55]"
33,170.84,99.255,0,0,0,"[352, 136, 47, 224, 232, 157, 337, 182]"
34,192.435,91.785,0,0,0,"[93, 251, 13, 289, 31, 261, 118, 202, 320, 155, 94]"
35,187.03,60.11,0,0,0,"[26, 252, 9, 116, 344, 287, 54, 166, 234, 73, 376, 275, 70, 52, 205, 140]"
36,186.565,17.68,0,0,0,"[236, 265, 351, 174, 328]"
37,156.915,29.075,0,0,0,"[280, 165, 49, 270, 133, 290, 41]"
38,148.54,58.15,0,0,0,"[137, 300, 227, 110, 127, 268, 178, 199, 366, 42]"
39,145.915,87.005,0,0,0,"[228, 378, 242, 86, 343, 342, 247, 64, 194, 260]"
