,tl_x,tl_y,br_x,br_y,type,time
0,17.00,91.68,22.00,96.68,1,0.25
1,0.00,43.18,13.82,51.21,0,1.11
2,152.70,77.66,154.15,79.50,0,0.027
3,140.28,30.91,141.84,35.33,0,0.069
4,150.50,50.23,160.19,51.86,0,0.158
5,133.25,50.99,143.68,56.96,0,0.623
6,113.74,55.31,116.80,66.09,0,0.33
7,109.78,3.04,113.92,14.67,0,0.481
8,170.00,45.75,172.29,47.74,0,0.046
9,87.07,32.75,98.46,36.94,0,0.477
10,0.00,10.65,8.76,11.68,0,0.09
11,110.35,101.68,113.10,104.89,0,0.088
12,10.65,70.50,15.91,71.79,0,0.068
13,3.85,26.67,11.23,33.47,0,0.502
14,42.47,62.84,45.23,64.82,0,0.055
15,54.92,4.61,62.31,7.16,0,0.188
16,0.00,36.89,4.66,41.06,0,0.194
17,48.27,59.20,49.99,66.95,0,0.133
18,58.88,57.22,63.20,69.78,0,0.543
19,65.22,36.87,70.51,46.76,0,0.523
20,79.87,63.18,86.02,76.00,0,0.788
21,20.39,50.12,29.95,63.12,0,1.243
22,24.23,78.03,36.36,79.13,0,0.133
23,20.16,26.14,25.54,27.80,0,0.089
24,170.00,70.55,171.26,77.12,0,0.083
25,5.53,75.56,19.06,77.05,0,0.202
26,6.50,34.30,17.34,36.01,0,0.185
27,64.05,55.61,65.38,58.09,0,0.033
28,136.07,101.68,145.99,103.27,0,0.158
29,34.52,86.10,36.83,87.12,0,0.024
30,73.18,101.68,77.10,113.89,0,0.479
31,12.03,13.80,16.00,24.66,0,0.431
32,142.45,25.41,146.03,26.60,0,0.043
33,170.00,59.79,172.92,62.31,0,0.074
34,0.49,0.21,1.50,2.04,0,0.018
35,115.83,0.00,120.21,8.38,0,0.367
36,170.00,101.68,180.23,102.97,0,0.132
37,73.83,28.13,81.19,41.18,0,0.96
38,104.24,99.99,105.76,103.88,0,0.059
39,10.07,0.94,14.08,4.28,0,0.134
40,112.60,41.20,125.50,53.41,0,1.575
41,46.53,91.47,48.81,97.79,0,0.144
42,26.98,24.33,36.93,26.55,0,0.221
43,13.50,59.74,14.63,62.67,0,0.033
44,10.31,80.86,23.15,86.28,0,0.696
45,47.25,87.87,49.35,90.33,0,0.052
46,138.62,61.32,139.66,62.76,0,0.015
47,76.04,59.47,78.52,65.17,0,0.141
48,46.60,101.68,51.73,102.68,0,0.051
49,36.24,48.42,37.36,57.64,0,0.103
50,27.91,86.40,28.91,91.26,0,0.049
51,81.53,38.36,87.04,47.83,0,0.522
52,168.95,79.28,170.65,80.28,0,0.017
53,141.47,75.08,145.60,76.13,0,0.043
54,36.23,83.12,41.45,84.63,0,0.079
55,91.35,101.68,94.87,109.05,0,0.259
56,60.81,0.35,64.63,2.07,0,0.066
57,149.71,101.68,163.01,103.20,0,0.202
58,51.97,101.68,53.72,111.81,0,0.177
59,43.34,74.34,47.20,81.46,0,0.275
60,137.04,0.00,144.44,1.04,0,0.077
61,89.56,81.13,91.20,84.38,0,0.053
62,22.16,63.43,26.99,64.48,0,0.051
63,124.43,93.02,126.19,103.10,0,0.177
64,143.96,71.03,156.30,73.90,0,0.354
65,111.77,88.87,114.85,89.96,0,0.034
66,102.90,94.67,117.65,99.50,0,0.712
67,26.30,101.68,27.77,103.44,0,0.026
68,120.64,58.17,121.97,62.67,0,0.06
69,128.39,101.68,129.40,113.95,0,0.124
70,39.72,40.21,52.40,47.95,0,0.981
71,99.36,75.43,106.78,88.31,0,0.956
72,133.65,60.70,136.85,63.21,0,0.08
73,124.58,75.91,126.04,77.15,0,0.018
74,170.00,77.33,174.83,78.34,0,0.049
75,73.28,79.51,76.04,88.41,0,0.246
76,110.23,60.81,111.24,66.93,0,0.062
77,96.88,94.02,101.11,95.46,0,0.061
78,93.62,82.90,94.63,84.13,0,0.012
79,50.22,0.72,51.22,6.72,0,0.06
80,0.00,87.37,11.18,92.99,0,0.628
81,144.97,0.00,157.77,1.01,0,0.129
82,101.73,43.25,103.70,51.31,0,0.159
83,130.64,47.26,144.86,49.97,0,0.385
84,107.64,38.77,110.01,43.79,0,0.119
85,106.75,46.71,109.23,59.28,0,0.312
86,61.23,91.01,66.52,93.54,0,0.134
87,54.06,77.23,61.96,81.98,0,0.375
88,77.34,73.91,79.23,77.29,0,0.064
89,22.30,92.37,25.60,100.27,0,0.261
90,155.42,53.79,159.21,54.90,0,0.042
91,90.09,60.82,93.42,66.16,0,0.178
92,139.51,72.44,141.43,76.85,0,0.085
93,124.56,71.80,132.86,73.82,0,0.168
94,76.07,84.53,79.67,90.91,0,0.23
95,23.93,0.00,25.83,10.24,0,0.195
96,85.29,86.70,88.13,88.78,0,0.059
97,51.93,22.85,62.52,26.81,0,0.419
98,38.86,11.28,39.96,15.85,0,0.05
99,130.22,20.19,134.72,24.87,0,0.211
100,61.85,85.03,64.37,86.05,0,0.026
101,142.87,67.27,144.69,68.84,0,0.029
102,73.06,48.71,81.61,49.99,0,0.109
103,60.67,47.62,63.48,52.73,0,0.144
104,118.71,87.42,126.76,91.42,0,0.322
105,32.87,51.01,34.00,61.80,0,0.122
106,149.04,32.98,158.95,42.31,0,0.925
107,131.60,101.68,132.60,103.11,0,0.014
108,134.66,6.24,141.00,8.89,0,0.168
109,37.36,17.87,39.65,19.04,0,0.027
110,26.00,67.82,38.66,69.13,0,0.166
111,145.00,34.49,148.07,45.82,0,0.348
112,130.03,40.43,136.45,41.98,0,0.1
113,16.21,101.68,17.21,102.71,0,0.01
114,66.76,69.75,67.78,70.75,0,0.01
115,76.85,82.39,88.56,84.21,0,0.213
116,30.13,53.43,31.15,66.91,0,0.137
117,84.71,0.00,91.88,13.87,0,0.994
118,57.46,101.68,66.60,114.24,0,1.148
119,133.83,68.59,138.01,70.46,0,0.078
120,21.71,17.95,30.04,22.25,0,0.358
121,127.75,85.33,129.44,99.50,0,0.239
122,4.27,64.80,5.55,74.20,0,0.12
123,96.02,50.04,99.19,52.13,0,0.066
124,161.50,62.57,167.09,65.09,0,0.141
