,tl_x,tl_y,br_x,br_y,type,time
0,13.00,452.00,18.00,457.00,1,0.25
1,240.41,200.13,248.61,206.05,0,0.485
2,150.64,190.30,151.68,192.98,0,0.028
3,13.69,316.10,14.69,325.98,0,0.099
4,252.55,227.41,258.04,239.28,0,0.652
5,250.80,30.15,252.96,35.01,0,0.105
6,105.37,93.50,110.52,98.31,0,0.248
7,100.52,320.91,113.19,323.50,0,0.328
8,220.80,140.58,224.36,153.36,0,0.455
9,10.42,430.32,16.63,431.81,0,0.093
10,190.33,319.13,192.10,321.22,0,0.037
11,110.77,260.83,113.02,262.40,0,0.035
12,220.38,290.12,233.75,291.51,0,0.186
13,199.64,331.10,208.32,338.99,0,0.685
14,26.48,201.27,27.60,205.29,0,0.045
15,176.97,328.40,178.11,329.83,0,0.016
16,160.34,20.80,162.87,34.48,0,0.346
17,166.49,411.23,178.88,414.84,0,0.447
18,20.27,154.18,25.56,160.24,0,0.321
19,200.19,130.27,205.47,134.04,0,0.199
20,7.40,367.31,8.44,368.71,0,0.015
21,84.66,119.37,87.41,122.08,0,0.075
22,220.49,40.27,229.48,44.14,0,0.348
23,0.76,440.89,2.43,443.38,0,0.042
24,191.76,231.05,198.44,234.46,0,0.228
25,0.83,30.79,10.40,41.83,0,1.057
26,206.12,427.44,211.29,428.47,0,0.053
27,150.62,170.26,162.03,171.75,0,0.17
28,208.28,200.27,213.18,203.45,0,0.156
29,33.69,193.84,37.30,197.86,0,0.145
30,110.47,418.94,111.50,423.27,0,0.045
31,6.42,302.55,8.56,304.77,0,0.048
32,51.31,201.77,62.04,209.39,0,0.818
33,170.60,20.60,183.64,22.82,0,0.289
34,170.63,190.16,171.64,198.67,0,0.086
35,194.50,60.88,195.52,69.23,0,0.085
36,258.37,112.20,260.19,120.12,0,0.144
37,260.55,370.71,263.30,373.34,0,0.072
38,140.06,270.57,146.58,271.95,0,0.09
39,258.19,325.43,261.96,332.36,0,0.261
40,100.67,220.35,101.84,222.09,0,0.02
41,0.00,156.52,1.04,166.20,0,0.101
42,186.67,156.76,196.93,159.47,0,0.278
43,30.38,70.95,37.36,78.13,0,0.501
44,120.37,170.67,133.49,176.20,0,0.726
45,79.51,444.00,81.14,449.40,0,0.088
46,54.86,185.31,56.12,186.65,0,0.017
47,90.42,160.65,91.50,170.08,0,0.102
48,173.09,105.02,187.83,116.67,0,1.717
49,241.68,215.44,242.68,216.79,0,0.014
50,149.85,112.98,151.31,120.54,0,0.11
51,117.33,411.27,130.80,412.44,0,0.158
52,55.70,215.66,62.48,226.17,0,0.713
53,7.21,310.18,14.00,313.71,0,0.24
54,10.39,166.67,18.30,178.59,0,0.943
55,200.48,123.04,207.77,128.79,0,0.419
56,60.95,390.20,62.04,403.57,0,0.146
57,127.72,400.91,136.97,407.31,0,0.592
58,140.70,370.75,148.95,372.25,0,0.124
59,250.79,421.96,251.96,423.32,0,0.016
60,190.28,191.52,194.95,203.82,0,0.574
61,189.94,181.10,196.57,189.58,0,0.562
62,194.01,223.95,195.05,229.25,0,0.055
63,90.62,250.45,93.04,261.43,0,0.266
64,90.30,100.02,93.50,102.02,0,0.064
65,80.06,230.14,85.32,238.72,0,0.451
66,216.48,216.95,218.87,220.71,0,0.09
67,240.81,211.40,252.49,212.65,0,0.146
68,40.38,20.72,41.39,24.24,0,0.036
69,80.66,310.19,86.07,317.69,0,0.406
70,130.92,310.06,142.77,312.07,0,0.238
71,9.45,262.19,10.77,263.25,0,0.014
72,163.51,347.43,173.75,351.87,0,0.455
73,171.44,318.13,176.10,326.70,0,0.399
74,76.74,200.99,90.45,207.71,0,0.921
75,80.72,30.15,90.30,36.61,0,0.619
76,110.71,60.14,111.78,74.94,0,0.158
77,0.00,351.42,10.01,353.30,0,0.188
78,206.12,326.14,215.79,327.38,0,0.12
79,180.75,230.46,188.53,239.57,0,0.709
80,251.43,215.00,260.83,223.83,0,0.83
81,130.39,230.08,133.48,236.91,0,0.211
82,130.42,110.65,139.49,124.42,0,1.249
83,0.64,240.35,13.57,247.65,0,0.944
84,120.35,119.30,125.26,127.28,0,0.392
85,221.52,249.16,227.52,255.60,0,0.386
86,230.18,410.73,237.03,422.22,0,0.787
87,10.54,440.87,12.75,446.63,0,0.127
88,182.58,81.20,184.81,84.98,0,0.084
89,203.97,215.21,208.99,219.51,0,0.216
90,187.95,335.63,190.15,345.36,0,0.214
91,188.75,168.82,194.00,174.38,0,0.292
92,20.57,190.82,34.39,191.83,0,0.14
93,100.87,50.27,101.89,51.40,0,0.012
94,219.99,332.00,223.85,341.04,0,0.349
