,x,y,type,side,board,comp_idx
0,4.5,363.5,1,0,0,[0]
1,21.765,332.205,0,0,0,"[279, 216, 180, 239, 301]"
2,68.65,343.435,0,0,0,"[423, 189, 223, 291]"
3,84.09,312.665,0,0,0,"[469, 1, 367, 236, 280, 373, 445, 40, 353, 10]"
4,134.485,351.01,0,0,0,"[210, 448, 226, 146, 12, 312]"
5,129.18,298.86,0,0,0,"[218, 37, 197, 304, 253, 114, 84, 86, 140, 209, 91, 169]"
6,133.23,252.08,0,0,0,"[15, 63, 294, 88, 6, 161, 54, 176, 356, 349, 25, 124, 418, 409, 375, 230, 365]"
7,81.345,244.35,0,0,0,"[398, 248, 202, 58, 70]"
8,24.545,261.26,0,0,0,"[42, 36, 211, 113, 212, 277, 55, 355, 179]"
9,23.46,212.79,0,0,0,"[199, 323, 133, 333, 437, 39]"
10,43.165,161.545,0,0,0,"[160, 134, 128, 181]"
11,24.29,149.92,0,0,0,"[336, 94, 461, 35, 47, 305, 81, 441, 166, 379, 478]"
12,22.865,105.735,0,0,0,"[292, 268, 29, 174, 156, 192, 183, 358, 352, 308, 370, 403, 130, 217, 26, 360, 405, 57, 184]"
13,56.55,87.825,0,0,0,"[434, 228, 78, 295, 354, 275, 163, 132, 92, 408, 69]"
14,23.15,61.17,0,0,0,"[195, 52, 168, 109, 299, 3, 366, 185, 90, 82, 433, 111, 290, 411, 272]"
15,24.7,19.795,0,0,0,"[41, 395, 175, 173, 316, 51, 19, 33]"
16,71.94,31.805,0,0,0,"[234, 186, 11, 335, 310, 361, 80, 190, 328, 152]"
17,112.115,34.67,0,0,0,"[447, 153, 288, 222]"
18,165.27,32.1,0,0,0,"[43, 415, 420, 357, 256, 77, 142]"
19,166.02,61.29,0,0,0,"[215, 404, 30]"
20,217.99,57.335,0,0,0,"[416, 443, 177, 198]"
21,213.02,18.525,0,0,0,"[254, 93, 282, 424, 129, 87]"
22,265.95,21.94,0,0,0,"[116, 474, 412, 387]"
23,314.715,19.085,0,0,0,"[85, 191, 164, 451, 468, 203, 196, 125, 278]"
24,313.975,63.765,0,0,0,"[44, 219, 68, 457, 372, 242, 442]"
25,272.14,71.41,0,0,0,"[105, 67, 293, 313, 455]"
26,271.56,119.41,0,0,0,"[32, 207, 119, 2, 449, 103, 479]"
27,317.295,114.82,0,0,0,"[327, 390, 350, 34, 249, 188, 466, 343, 66, 193]"
28,312.485,156.265,0,0,0,"[297, 324, 157, 396, 122, 419, 342, 23, 258, 200, 108, 229, 28, 346, 281]"
29,314.73,201.52,0,0,0,"[430, 76, 273, 18, 45, 401, 452, 453, 171, 118, 225, 13, 302, 20]"
30,321.88,238.43,0,0,0,"[259, 38, 320, 380, 427, 402, 463, 101, 438, 240, 49, 121, 73, 326, 137, 22]"
31,279.95,247.97,0,0,0,"[363, 112, 16, 472, 158, 382, 244, 283, 75, 261, 50, 206, 274, 167, 347]"
32,254.44,217.745,0,0,0,"[344, 399, 71, 413, 245, 9, 252]"
33,263.355,168.585,0,0,0,"[311, 147, 440, 265, 257, 24, 243, 120, 314, 143, 250, 224, 21, 65, 246]"
34,220.9,163.97,0,0,0,"[269, 267, 264, 470, 262, 417, 321, 477, 329, 298]"
35,201.505,200.105,0,0,0,"[341, 178, 422, 348, 148, 271, 384, 266, 48, 61, 480, 289]"
36,182.405,243.715,0,0,0,"[383, 464, 460, 255, 98, 318, 27, 397, 56, 238, 345, 144, 187, 14, 471, 208, 53, 149, 467]"
37,217.25,262.245,0,0,0,"[340, 337, 95, 303, 96, 407, 339, 400, 232, 205, 322, 435, 287, 74]"
38,170.87,288.28,0,0,0,"[284, 213, 79, 89, 46, 377, 220]"
39,182.65,314.495,0,0,0,"[362, 107, 286, 159, 376, 332, 459, 117, 307]"
40,211.6,345.045,0,0,0,"[233, 270, 436, 162, 325]"
41,236.085,312.02,0,0,0,"[296, 201, 276, 102]"
42,271.54,293.16,0,0,0,"[214, 309, 72, 432, 425, 241, 351, 429, 60, 237]"
43,266.735,341.3,0,0,0,"[59, 431, 368, 406, 364, 99]"
44,319.625,337.895,0,0,0,"[446, 410, 235, 5]"
45,319.795,295.31,0,0,0,"[127, 334, 317, 155, 126, 374, 104, 476, 172, 154, 170, 62, 392, 141, 106, 97]"
46,112.2,92.8,0,0,0,"[391, 100, 7, 227, 285, 456, 439, 115]"
47,77.25,114.42,0,0,0,"[475, 8, 444, 83, 465]"
48,103.18,141.35,0,0,0,"[300, 394, 138, 136, 462, 414]"
49,81.76,187.4,0,0,0,"[204, 4, 426, 473, 319]"
50,122.49,181.655,0,0,0,"[263, 150, 145, 135, 165, 338]"
51,154.105,206.295,0,0,0,"[454, 182, 17, 458, 151, 64, 330, 450, 386, 315]"
52,161.225,159.345,0,0,0,"[428, 251, 388, 131, 194, 369, 359, 378, 389]"
53,160.87,113.645,0,0,0,"[139, 481, 247, 381, 371, 260]"
54,192.79,109.39,0,0,0,"[306, 421, 221]"
55,231.645,113.425,0,0,0,"[31, 393, 231, 123, 385, 331, 110]"
