,tl_x,tl_y,br_x,br_y,type,time
0,11.00,0.00,16.00,5.00,2,0.25
1,30.51,320.78,31.79,333.99,0,0.16908800000000002
2,90.20,360.28,100.50,372.62,0,1.27102
3,170.47,30.25,174.67,32.65,0,0.1008
4,200.79,340.39,206.41,344.14,0,0.21075
5,210.64,60.25,220.40,61.48,0,0.12004799999999999
6,30.28,150.68,32.62,151.83,0,0.02691
7,192.51,76.49,194.28,77.55,0,0.018762
8,44.70,311.12,51.26,314.38,0,0.21385599999999996
9,170.69,240.85,173.62,254.72,0,0.406391
10,10.58,370.77,16.10,380.15,0,0.517776
11,50.63,192.33,55.74,193.52,0,0.060808999999999995
12,240.31,410.79,250.15,411.90,0,0.10922400000000002
13,49.12,317.04,55.94,330.65,0,0.928202
14,9.57,161.50,17.83,162.79,0,0.106554
15,110.41,230.62,123.96,232.66,0,0.27642000000000005
16,67.58,312.90,69.72,315.91,0,0.064414
17,70.24,290.87,126.61,321.01,0,16.989918
18,210.34,100.11,217.15,102.27,0,0.147096
19,110.63,360.88,113.40,365.48,0,0.12741999999999998
20,30.53,200.46,32.00,206.27,0,0.085407
21,53.96,121.66,55.64,123.46,0,0.03024
22,140.78,400.73,151.91,407.39,0,0.7412580000000001
23,130.80,70.63,135.75,76.92,0,0.311355
24,10.14,310.32,14.79,319.74,0,0.43803000000000003
25,0.06,120.32,6.17,125.56,0,0.32016400000000006
26,140.52,240.59,147.65,241.70,0,0.079143
27,10.13,230.72,23.93,232.97,0,0.3105
28,138.95,89.93,146.45,100.36,0,0.7822499999999999
29,130.06,270.36,133.75,278.40,0,0.29667599999999994
30,250.47,50.68,257.88,52.24,0,0.11559600000000002
31,200.86,0.75,204.29,15.09,0,0.491862
32,136.69,86.46,138.24,93.80,0,0.11377000000000001
33,100.60,390.28,114.75,398.72,0,1.19426
34,10.36,107.08,14.17,117.62,0,0.40157399999999993
35,63.28,332.77,64.29,334.00,0,0.012423
36,70.47,80.39,83.11,83.32,0,0.370352
37,20.25,170.57,21.40,171.58,0,0.011615
38,100.38,190.24,104.84,193.68,0,0.153424
39,167.78,70.81,172.69,75.22,0,0.21653100000000003
40,0.68,80.15,4.79,86.84,0,0.274959
41,220.35,70.46,221.87,77.08,0,0.100624
42,210.36,140.31,215.81,141.56,0,0.068125
43,30.47,250.75,37.47,254.97,0,0.2954
44,220.54,230.31,230.42,234.06,0,0.37050000000000005
45,100.67,180.60,102.04,183.12,0,0.034524000000000006
46,130.56,360.84,139.96,374.81,0,1.31318
47,40.80,160.06,42.59,164.61,0,0.08144499999999999
48,207.18,165.04,210.93,173.90,0,0.33224999999999993
49,130.48,400.94,137.09,411.23,0,0.6801689999999999
50,51.35,280.55,62.73,293.95,0,1.5249200000000003
