,tl_x,tl_y,br_x,br_y,type,time
0,202.75,8.00,207.75,13.00,1,0.25
1,63.39,133.49,76.15,134.70,0,0.154
2,168.68,37.46,176.33,41.61,0,0.317
3,130.14,180.51,133.99,181.51,0,0.038
4,21.50,93.77,32.49,105.50,0,1.289
5,61.55,46.86,63.30,50.04,0,0.056
6,9.51,77.32,23.32,86.26,0,1.235
7,160.63,66.15,163.40,79.33,0,0.365
8,140.62,151.23,141.85,152.60,0,0.017
9,52.17,245.39,60.40,257.28,0,0.979
10,10.80,240.40,12.08,252.77,0,0.158
11,190.41,72.02,191.49,86.76,0,0.159
12,40.37,90.33,42.45,91.38,0,0.022
13,50.85,110.61,64.62,124.28,0,1.882
14,50.73,170.26,57.42,176.71,0,0.432
15,140.56,240.09,141.58,241.28,0,0.012
16,200.50,120.08,201.50,131.29,0,0.112
17,173.70,13.69,174.80,25.30,0,0.128
18,86.28,65.29,97.88,67.17,0,0.218
19,189.52,108.66,197.24,109.76,0,0.085
20,80.53,100.28,95.07,113.68,0,1.948
21,90.65,130.53,95.08,145.31,0,0.655
22,185.10,39.52,187.61,47.04,0,0.189
23,40.09,190.70,44.26,192.07,0,0.057
24,175.09,124.66,177.39,127.76,0,0.071
25,192.05,196.84,204.42,202.59,0,0.711
26,190.79,270.75,195.74,277.88,0,0.353
27,30.35,30.34,31.40,31.34,0,0.011
28,31.00,88.25,35.79,89.40,0,0.055
29,190.73,110.28,202.16,118.28,0,0.914
30,144.17,0.00,146.89,7.15,0,0.194
31,187.38,34.50,188.45,35.91,0,0.015
32,70.70,0.66,74.52,5.46,0,0.183
33,80.79,140.15,82.76,147.22,0,0.139
34,100.59,230.46,103.27,242.13,0,0.313
35,21.49,111.00,29.96,112.20,0,0.102
36,110.52,160.36,117.15,173.03,0,0.84
37,156.26,44.05,163.05,45.98,0,0.131
38,126.33,0.00,140.83,10.31,0,1.495
39,20.22,120.71,25.39,129.22,0,0.44
40,130.67,260.51,139.86,270.55,0,0.923
41,29.15,71.39,42.21,83.92,0,1.636
42,150.54,180.69,163.46,194.54,0,1.789
43,98.55,43.64,107.00,55.71,0,1.02
44,73.91,119.19,87.80,121.82,0,0.365
45,80.27,243.41,83.15,249.62,0,0.179
46,174.82,130.30,184.32,131.65,0,0.128
