,Unnamed: 0,x,y,type,side,board,comp_idx
0,0,282.5,22.5,2,0,0,[0]
1,1,247.54,28.07,0,0,0,"[249, 62, 192, 432, 377, 221, 152, 327, 322, 179, 154, 246, 379, 474, 161, 274, 36, 446, 428, 374, 350, 373, 288, 178, 470, 457]"
2,2,249.85,78.795,0,0,0,"[53, 391, 35, 330, 326, 43, 296, 476, 64, 298, 285, 303, 310, 224, 243, 39, 91, 45, 447, 96, 214, 340, 202]"
3,3,247.545,128.585,0,0,0,"[449, 255, 286, 356, 266, 239, 366, 194, 133, 2, 148, 20, 408]"
4,4,254.035,184.9,0,0,0,"[360, 159, 77, 82, 174, 9, 375, 427, 100, 355, 123, 142, 16, 114, 339, 138, 38, 317, 147, 319, 415, 158, 393, 370, 277, 218, 248, 44]"
5,5,201.93,188.32,0,0,0,"[65, 90, 59, 308, 23, 337, 155, 58, 116, 478, 226, 448, 435, 439, 176, 390, 86, 4, 136, 284, 440, 336, 225, 185, 51, 445, 191, 437, 165, 139]"
6,6,153.04,188.82,0,0,0,"[108, 145, 10, 187, 358, 144, 28, 462, 237, 128, 348, 24, 175, 324, 397, 14, 240, 196, 271, 204, 245, 452, 304, 299, 409, 63, 412, 331, 67, 395, 311, 209]"
7,7,128.69,141.42,0,0,0,"[422, 235, 414, 438, 213, 352, 166, 367, 396, 401, 287, 146, 219, 94, 21, 371, 260, 421, 418, 182]"
8,8,161.53,128.24,0,0,0,"[153, 117, 93, 365, 55, 232, 124, 318]"
9,9,196.815,131.03,0,0,0,"[211, 302, 188, 223, 99, 97, 261, 372, 231, 19, 171, 13, 26, 314, 92, 295, 341, 465, 236, 83, 399, 386, 56, 206, 382, 183]"
10,10,195.275,77.865,0,0,0,"[164, 127, 265, 468, 150, 199, 46, 15, 170, 69, 282, 210, 316, 118, 48, 169, 81, 115, 291, 41, 425, 407, 262, 6, 30, 388, 392, 378, 344, 70, 135, 160, 79, 73, 431, 351, 40, 402, 376, 109, 264, 362]"
11,11,187.1,28.845,0,0,0,"[157, 334, 338, 22, 459, 380, 197, 52, 25, 61, 441, 400, 222, 280, 233, 477, 162, 306, 460, 68, 7, 74, 444, 251]"
12,12,157.725,8.705,0,0,0,"[320, 450, 238, 389]"
13,13,135.375,28.745,0,0,0,"[101, 363, 200, 276, 72, 34, 294, 361, 208, 60, 177, 269, 12, 137, 471, 328, 333, 80, 458, 84, 398, 173, 359]"
14,14,147.09,87.235,0,0,0,"[281, 313, 167, 305, 443, 332, 180, 259, 267, 156, 307, 466, 369, 54, 404, 104, 33, 241, 353, 193, 426, 102, 212, 111]"
15,15,88.425,87.345,0,0,0,"[121, 394, 413, 349, 120, 343, 172, 273, 384, 8, 278, 89, 184, 434, 126]"
16,16,79.845,28.895,0,0,0,"[37, 473, 357, 87, 11, 140, 85, 168, 345, 463, 263, 290, 149, 134, 112, 132, 227, 472]"
17,17,29.495,29.96,0,0,0,"[433, 405, 297, 321, 95, 283, 442, 329, 312, 403]"
18,18,23.16,79.6,0,0,0,"[217, 479, 129, 387, 49, 325, 216, 18, 141, 347, 411, 98, 346, 423, 215, 78, 189, 342, 417, 57]"
19,19,29.725,134.855,0,0,0,"[181, 424, 292, 119, 203, 234, 335, 429, 71, 27, 451, 29, 163, 430, 50, 272, 410, 436, 31, 250, 220, 420, 461, 419, 106, 244, 383, 151, 113]"
20,20,77.93,134.435,0,0,0,"[66, 75, 300, 275, 279, 464, 88, 186, 268, 253, 205, 198, 454, 252, 254, 110, 406]"
21,21,90.62,184.15,0,0,0,"[5, 143, 270, 47, 455, 242, 416, 289, 190, 3, 17, 256, 354, 381, 230, 195, 207, 258]"
22,22,28.08,186.65,0,0,0,"[323, 309, 467, 257, 229, 130, 201, 32, 107, 364, 293, 103, 125, 475, 368, 105, 315, 76, 385, 228, 42, 456, 131, 453, 469, 1, 122, 247, 301]"
