,x,y,type,side,board,comp_idx
0,7.5,265.5,1,0,0,[0]
1,27.33,247.345,0,0,0,"[281, 432, 35, 330, 354, 160, 305]"
2,77.68,249.945,0,0,0,"[151, 274, 376, 85, 351, 241, 29, 363, 412, 119, 361, 126, 52, 48]"
3,106.615,206.995,0,0,0,"[57, 207, 234, 242, 26, 42, 388, 348, 291]"
4,138.565,244.66,0,0,0,"[270, 10, 194, 324, 64, 264, 320, 377, 78, 410, 208, 328, 50, 240]"
5,146.94,256.645,0,0,0,"[243, 235, 15, 95, 88, 185, 135, 311, 339, 286, 260, 105, 66, 33, 120]"
6,200.205,247.965,0,0,0,"[230, 38, 28, 84, 407, 63, 382, 117, 111, 183, 17, 40, 69, 181, 383, 36, 99, 31, 426, 178, 365, 34, 114, 357, 403, 414, 244]"
7,207.7,197.39,0,0,0,"[233, 4, 168, 187, 43, 161, 404, 209, 416, 191, 336, 72, 341, 163, 301, 302, 70]"
8,203.815,140.975,0,0,0,"[101, 424, 285, 122, 303, 373, 437, 182, 215]"
9,207.26,85.795,0,0,0,"[359, 417, 395, 355, 148, 321, 276, 314, 62, 76, 53, 141, 402, 387, 316, 366, 325, 422]"
10,206.325,29.43,0,0,0,"[137, 297, 223, 100, 306, 372, 280, 317, 298, 420, 147, 228, 287, 210, 427, 419, 89, 56, 226, 282, 396, 284, 49, 214, 136, 350, 107, 334, 362, 331]"
11,148.92,29.385,0,0,0,"[164, 139, 216, 288, 157, 180, 87, 124, 51, 346, 224, 115, 172, 380, 188, 65, 425, 369, 74, 190, 356, 133, 162, 9, 217, 344, 205]"
12,154.65,77.01,0,0,0,"[153, 299, 55, 271, 218, 326, 294, 273, 192, 83, 392, 93, 385, 239, 14, 46, 195, 353, 368]"
13,138.745,99.635,0,0,0,"[238, 82, 134, 189, 275, 112, 229, 335, 313, 429, 259, 222, 232, 261, 104, 176]"
14,138.2,144.35,0,0,0,"[249, 293, 343, 197, 247, 170, 272, 156, 32, 345, 435]"
15,158.26,181.61,0,0,0,"[201, 433, 145, 358, 127, 390, 323, 108, 8, 21, 352, 113, 79, 378, 398, 20, 394, 413, 248, 237, 397, 186, 81, 250, 278, 39, 22, 371, 131, 177, 236, 213, 367, 434]"
16,79.51,167.645,0,0,0,"[67, 199, 61, 44, 423, 415, 389, 154, 308, 173, 203, 251, 329]"
17,27.485,189.185,0,0,0,"[80, 77, 290, 381, 18, 340, 196, 71, 30, 227, 68, 327, 399, 309, 146, 106, 296, 231, 245, 347]"
18,29.78,140.345,0,0,0,"[338, 41, 220, 132, 174, 129, 198, 304, 221, 158, 96, 24, 337, 279, 408, 125, 268, 3, 322, 75, 370, 58, 318, 23, 5]"
19,29.59,88.78,0,0,0,"[374, 219, 431, 310, 25, 193, 418, 349, 94, 379, 283, 142, 206, 97, 155]"
20,27.04,29.8,0,0,0,"[144, 98, 391, 19, 116, 266, 200, 202, 393, 1, 166, 319, 252, 150, 409, 91, 300, 165, 257, 253, 204, 406, 128, 256, 45, 267, 118, 401]"
21,85.095,27.525,0,0,0,"[269, 86, 11, 138, 73, 2, 143, 12, 436, 37, 364, 411, 386, 277, 333]"
22,92.59,69.88,0,0,0,"[90, 258, 121, 103, 265, 169, 360, 7, 254, 152, 384, 27, 140, 184, 421, 307, 405, 212, 292, 123, 47, 255, 262]"
23,88.115,118.445,0,0,0,"[171, 130, 109, 295, 225, 92, 430, 179, 149, 110, 59, 211, 428, 6, 159, 332, 289, 175, 54, 16, 312, 263, 60, 375, 342, 167, 400, 13, 102, 315, 246]"
