,name,tl_x,tl_y,br_x,br_y,step,array,array_group,type,sub_type,center,side,enable,board,mfov,offset_x,offset_y,z,body_condi,lead_condi
0,name,280.0,20.0,285.0,25.0,1,0,1,7,0,0,0,1,0,0,0,0,-1,2047,2047
1,name,49.94,181.69,52.23,182.79,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
2,name,227.27,118.23,235.9,130.43,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
3,name,70.81,160.67,79.98,164.36,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
4,name,186.68,197.57,188.49,200.26,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
5,name,62.68,201.56,76.3,213.02,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
6,name,190.36,80.25,192.33,82.97,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
7,name,158.39,22.8,173.12,31.04,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
8,name,110.37,80.33,113.5,83.37,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
9,name,273.0,178.72,277.4,182.48,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
10,name,150.51,204.57,163.24,215.58,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
11,name,74.27,11.46,87.77,13.04,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
12,name,152.96,38.04,163.35,39.94,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
13,name,178.19,148.5,181.96,152.93,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
14,name,170.65,180.9,171.68,182.27,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
15,name,182.45,52.99,183.81,60.82,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
16,name,265.92,170.1,277.66,173.64,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
