,tl_x,tl_y,br_x,br_y,type,time
0,395.55,449.00,400.55,454.00,1,0.25
1,385.55,101.89,386.59,107.85,0,0.062
2,370.15,120.76,376.22,129.17,0,0.51
3,90.07,30.28,99.76,44.66,0,1.393
4,330.37,160.54,331.52,162.00,0,0.017
5,185.68,98.09,198.74,101.14,0,0.398
6,124.66,231.91,127.07,234.54,0,0.063
7,61.95,432.59,62.97,443.09,0,0.107
8,90.23,146.48,94.30,148.30,0,0.074
9,140.50,110.47,148.29,119.35,0,0.692
10,240.51,430.12,246.95,437.33,0,0.464
11,192.72,61.18,197.03,62.64,0,0.063
12,72.13,441.10,79.27,446.10,0,0.357
13,100.68,90.05,114.87,92.48,0,0.345
14,169.60,128.48,170.77,131.24,0,0.032
15,381.34,119.61,388.85,130.43,0,0.813
16,160.51,420.19,168.20,429.64,0,0.727
17,160.42,160.89,161.64,172.15,0,0.137
18,150.29,420.43,151.47,427.27,0,0.081
19,260.86,110.31,262.76,116.21,0,0.112
20,91.09,97.87,92.35,99.86,0,0.025
21,20.80,310.25,22.28,311.79,0,0.023
22,328.19,265.27,337.92,274.48,0,0.896
23,285.66,154.21,286.99,157.36,0,0.042
24,194.67,86.21,203.95,94.22,0,0.743
25,380.52,100.54,381.91,101.96,0,0.02
26,240.22,350.37,251.39,363.39,0,1.454
27,119.35,270.45,123.62,271.50,0,0.045
28,260.29,430.32,264.81,435.56,0,0.237
29,104.60,281.78,109.38,292.50,0,0.512
30,290.94,270.05,300.39,272.59,0,0.24
31,220.23,340.68,233.21,351.51,0,1.406
32,150.09,350.85,164.76,352.45,0,0.235
33,210.11,50.16,217.76,56.05,0,0.451
34,67.96,415.42,69.26,417.81,0,0.031
35,46.85,405.65,47.90,417.01,0,0.119
36,72.44,337.42,73.46,346.86,0,0.096
37,50.22,240.93,58.85,252.37,0,0.987
38,233.55,91.66,248.35,94.50,0,0.42
39,270.66,390.54,277.49,405.22,0,1.003
40,160.18,440.95,168.93,442.71,0,0.154
41,136.20,38.97,140.24,40.06,0,0.044
42,90.59,390.94,96.36,391.94,0,0.058
43,160.56,150.67,166.74,151.92,0,0.077
44,63.70,340.50,72.08,347.14,0,0.556
45,120.65,140.31,130.03,148.19,0,0.739
46,170.85,70.08,185.50,83.09,0,1.906
47,140.35,200.29,141.44,209.50,0,0.1
48,63.19,443.00,70.84,444.05,0,0.08
49,82.95,443.00,89.46,450.32,0,0.477
50,108.09,264.47,109.45,266.81,0,0.032
51,340.29,430.48,347.18,434.12,0,0.251
52,22.74,268.77,26.72,270.66,0,0.075
53,378.06,111.24,379.28,116.85,0,0.068
54,240.32,60.13,242.21,65.02,0,0.092
55,290.37,250.18,295.98,264.40,0,0.798
56,190.93,220.52,196.08,221.74,0,0.063
57,360.03,20.72,364.76,24.88,0,0.197
58,130.56,249.75,141.02,253.94,0,0.438
59,324.67,235.45,329.38,236.45,0,0.047
60,194.51,132.38,206.70,133.93,0,0.189
61,290.81,340.46,292.61,341.87,0,0.025
62,320.28,70.50,323.37,81.12,0,0.328
63,100.76,100.47,104.93,106.32,0,0.244
64,73.69,159.97,82.43,162.01,0,0.178
65,371.87,39.19,381.31,46.43,0,0.683
66,70.44,30.60,84.94,32.17,0,0.228
67,140.80,40.73,152.26,50.99,0,1.176
68,110.55,150.89,122.24,151.90,0,0.118
69,347.68,236.44,353.44,242.84,0,0.369
70,220.71,220.94,223.08,228.95,0,0.19
71,60.60,220.34,80.60,263.46,0,8.624
72,290.49,310.48,292.68,315.16,0,0.102
73,79.28,113.97,90.73,118.78,0,0.551
74,330.45,0.42,331.70,1.66,0,0.015
75,68.79,118.14,72.57,132.42,0,0.54
76,340.82,270.33,341.89,271.33,0,0.011
77,260.50,220.74,261.70,223.10,0,0.028
78,300.78,240.60,307.07,248.66,0,0.507
79,290.55,440.61,296.08,443.93,0,0.184
80,220.25,130.75,222.14,138.11,0,0.139
81,40.28,110.34,41.36,115.18,0,0.052
82,360.91,10.81,369.26,16.76,0,0.497
83,240.81,20.39,242.73,31.27,0,0.209
84,65.40,370.31,68.36,373.79,0,0.103
85,270.06,210.16,277.56,218.30,0,0.611
86,360.64,90.77,366.02,97.97,0,0.387
87,300.68,190.10,306.64,204.71,0,0.871
88,290.75,140.38,302.51,146.93,0,0.77
89,68.56,196.59,72.18,200.52,0,0.142
90,280.79,390.46,282.88,392.19,0,0.036
91,344.69,8.57,355.10,20.37,0,1.228
92,110.70,120.33,115.80,132.02,0,0.596
93,120.60,370.14,123.02,374.53,0,0.106
94,291.31,132.90,299.47,136.99,0,0.334
95,370.90,3.21,372.93,4.48,0,0.026
96,109.68,72.61,113.18,78.04,0,0.19
97,301.96,208.56,307.37,209.59,0,0.056
98,320.27,160.15,322.32,174.41,0,0.292
99,270.38,350.51,277.21,352.52,0,0.137
100,380.11,220.61,381.19,221.76,0,0.012
101,240.17,400.88,245.06,402.19,0,0.064
102,130.25,80.74,138.68,85.21,0,0.377
103,310.68,430.08,317.60,432.43,0,0.163
104,10.29,220.13,24.89,227.25,0,1.04
105,79.66,427.96,83.90,435.02,0,0.299
106,350.80,30.34,360.29,31.54,0,0.114
107,364.36,69.23,373.86,70.40,0,0.111
108,358.79,60.32,373.64,64.79,0,0.664
109,66.84,433.24,72.89,434.34,0,0.067
110,10.61,290.57,11.72,301.70,0,0.124
111,283.85,123.37,296.32,124.70,0,0.166
112,70.60,80.71,73.53,84.85,0,0.121
113,153.02,116.33,162.49,130.86,0,1.376
114,310.71,440.88,311.71,442.21,0,0.013
115,310.54,210.70,314.85,215.93,0,0.225
116,97.22,440.83,98.90,453.08,0,0.206
117,53.09,438.17,61.69,444.39,0,0.535
118,190.38,180.22,201.88,190.36,0,1.166
119,298.62,240.12,299.74,244.57,0,0.05
120,210.34,330.62,211.63,333.87,0,0.042
121,20.30,430.94,24.29,432.15,0,0.048
122,190.55,350.26,198.53,354.21,0,0.315
123,357.50,43.53,358.82,58.48,0,0.197
124,60.27,360.31,72.57,366.88,0,0.808
125,200.52,320.82,203.11,324.88,0,0.105
126,20.71,170.67,23.06,176.15,0,0.129
127,73.66,123.47,78.92,129.68,0,0.327
128,230.37,420.12,231.43,427.73,0,0.081
129,260.95,50.19,272.57,59.69,0,1.104
130,370.57,160.75,377.13,162.37,0,0.106
131,240.69,170.35,246.37,174.00,0,0.207
132,130.07,410.09,133.70,412.54,0,0.089
133,10.81,260.95,20.37,263.64,0,0.257
134,260.81,260.10,271.28,269.34,0,0.967
135,116.04,273.04,117.16,275.84,0,0.031
136,100.86,250.64,102.49,252.06,0,0.023
137,270.78,440.13,273.44,441.22,0,0.029
138,370.14,270.65,374.13,278.45,0,0.311
139,208.85,114.89,211.68,118.11,0,0.091
140,20.92,400.40,32.34,414.41,0,1.6
141,40.87,200.86,41.88,210.97,0,0.102
142,200.25,390.41,210.75,396.24,0,0.612
143,310.35,10.55,311.50,23.71,0,0.151
144,385.55,80.45,397.63,85.86,0,0.654
145,350.12,180.37,355.91,192.51,0,0.703
146,310.92,420.58,323.52,423.24,0,0.335
147,200.95,340.76,208.88,342.38,0,0.128
148,140.44,140.32,142.24,144.59,0,0.077
149,310.78,230.14,311.85,233.58,0,0.037
150,131.50,120.28,132.72,121.39,0,0.014
151,74.83,78.78,76.70,81.99,0,0.06
152,65.50,140.19,71.28,141.80,0,0.093
153,290.32,360.30,291.46,364.92,0,0.053
154,332.91,50.33,336.05,53.27,0,0.092
155,120.56,300.24,132.52,304.65,0,0.527
156,90.96,116.15,94.21,118.38,0,0.072
157,63.69,113.23,66.27,114.32,0,0.028
158,170.44,340.29,171.75,352.15,0,0.155
159,100.86,60.63,114.71,71.05,0,1.443
160,86.37,133.09,100.29,135.02,0,0.269
161,293.16,279.72,298.13,280.73,0,0.05
162,349.07,81.88,350.19,93.95,0,0.135
163,146.57,59.02,158.79,61.07,0,0.251
164,150.39,210.76,151.39,211.85,0,0.011
165,298.88,90.95,300.69,92.61,0,0.03
166,73.77,263.69,75.92,269.78,0,0.131
167,40.13,220.63,48.47,228.80,0,0.681
168,0.37,248.11,11.41,252.10,0,0.44
169,370.30,57.64,372.02,59.24,0,0.028
170,320.41,400.57,322.43,408.81,0,0.166
171,310.85,250.17,317.71,253.34,0,0.217
172,323.97,174.19,329.20,176.74,0,0.133
173,72.83,394.99,79.79,401.99,0,0.487
174,160.41,30.86,171.30,34.53,0,0.4
175,220.50,270.37,231.14,282.83,0,1.326
176,340.09,50.57,342.07,52.83,0,0.045
177,66.15,125.05,68.00,126.05,0,0.019
178,71.66,434.42,75.02,435.69,0,0.043
179,210.15,160.47,217.72,164.19,0,0.282
180,150.27,230.75,151.28,232.05,0,0.013
181,2.01,270.48,3.55,278.43,0,0.122
182,270.59,160.18,272.43,164.22,0,0.074
183,320.31,60.82,321.31,67.52,0,0.067
184,380.66,290.49,385.26,300.54,0,0.462
185,155.04,73.49,161.89,75.96,0,0.169
186,270.11,370.53,278.81,371.68,0,0.1
187,24.64,371.29,28.74,375.96,0,0.191
188,170.79,40.16,177.42,41.41,0,0.083
189,360.86,120.12,362.10,132.74,0,0.156
190,240.74,410.18,242.07,416.46,0,0.084
191,380.93,160.15,382.35,163.19,0,0.043
192,260.26,140.25,268.69,143.47,0,0.271
193,20.56,250.55,21.56,252.14,0,0.016
194,290.16,320.57,292.13,327.02,0,0.127
195,270.56,340.74,271.90,343.72,0,0.04
196,330.71,37.41,336.10,41.09,0,0.198
197,160.28,40.49,161.28,42.19,0,0.017
198,300.43,380.93,301.50,385.11,0,0.045
199,0.86,40.08,3.06,47.24,0,0.158
200,220.29,230.87,224.44,237.98,0,0.295
201,30.59,170.44,35.10,177.57,0,0.322
202,385.51,88.45,387.39,92.07,0,0.068
203,40.21,60.21,47.32,68.96,0,0.622
204,183.39,107.24,184.39,111.62,0,0.044
205,51.16,163.03,52.19,171.85,0,0.091
206,0.08,0.73,11.34,2.17,0,0.162
207,280.33,170.09,281.82,179.47,0,0.14
208,160.36,310.74,164.84,322.67,0,0.534
209,340.81,210.50,353.65,212.30,0,0.231
210,250.82,130.38,257.58,138.37,0,0.54
211,91.48,431.37,92.90,436.60,0,0.074
212,60.94,110.24,61.95,115.78,0,0.056
213,90.35,200.14,92.12,201.51,0,0.024
214,300.24,170.83,303.60,171.99,0,0.039
215,250.06,10.07,253.99,11.09,0,0.04
216,200.94,70.40,208.97,75.32,0,0.395
217,30.58,50.22,37.97,51.26,0,0.077
218,364.87,85.67,368.53,87.02,0,0.049
219,100.76,350.23,105.35,362.71,0,0.573
220,82.95,139.70,94.20,141.09,0,0.156
221,220.91,180.22,226.91,184.24,0,0.241
222,49.34,406.33,62.19,418.66,0,1.584
223,180.85,270.26,189.91,271.50,0,0.112
224,30.42,260.15,34.91,267.82,0,0.344
225,20.26,200.18,23.80,201.42,0,0.044
226,203.94,111.08,217.62,112.48,0,0.192
227,70.01,175.07,71.04,180.92,0,0.06
228,350.48,430.93,351.55,433.52,0,0.028
229,370.41,380.66,371.59,386.80,0,0.072
230,59.78,429.88,60.85,431.98,0,0.022
231,210.85,20.76,213.81,32.20,0,0.339
232,240.35,150.32,245.98,151.33,0,0.057
233,300.17,274.53,305.57,276.46,0,0.104
234,350.34,340.07,360.71,345.56,0,0.569
235,300.62,160.16,314.53,166.97,0,0.947
236,20.08,320.48,27.02,331.48,0,0.763
237,376.58,28.72,379.27,31.50,0,0.075
238,380.11,380.88,382.44,391.08,0,0.238
239,20.81,120.59,26.11,126.80,0,0.329
240,200.89,370.91,214.13,375.21,0,0.569
241,171.28,116.50,176.06,122.14,0,0.27
242,370.22,280.28,371.38,281.28,0,0.012
243,370.82,10.50,372.20,13.46,0,0.041
244,150.71,250.14,157.40,252.64,0,0.167
245,170.59,400.50,179.20,401.67,0,0.101
246,381.50,80.44,385.38,83.90,0,0.134
247,291.23,131.35,302.41,132.35,0,0.112
248,222.33,107.20,223.56,109.91,0,0.033
249,130.79,290.14,139.36,294.12,0,0.341
250,240.69,130.16,242.49,135.02,0,0.087
251,390.67,420.17,392.58,423.76,0,0.069
252,170.88,270.30,180.45,271.30,0,0.096
253,350.73,90.42,353.76,104.36,0,0.422
254,110.35,230.17,111.56,241.57,0,0.138
255,59.82,419.16,65.07,425.09,0,0.311
256,140.57,0.46,145.96,2.03,0,0.085
257,390.71,60.53,397.41,72.43,0,0.797
258,260.70,290.59,262.35,302.92,0,0.203
259,320.77,310.94,323.19,319.81,0,0.215
260,17.91,279.77,18.99,285.76,0,0.065
261,134.27,269.14,147.53,275.50,0,0.843
262,380.10,68.08,384.54,72.27,0,0.186
263,170.86,410.19,171.96,420.32,0,0.111
264,124.72,51.35,127.94,63.27,0,0.384
265,193.20,110.82,198.48,123.76,0,0.683
266,20.15,50.16,23.18,55.21,0,0.153
