,x,y,type,side,board,comp_idx
0,17.5,266.0,1,0,0,[0]
1,16.495,242.775,0,0,0,"[82, 180, 98, 196, 253, 129, 212, 318]"
2,16.16,206.37,0,0,0,"[371, 166, 85, 224, 265, 125, 171, 219]"
3,38.795,228.525,0,0,0,"[119, 78, 274, 349, 27, 50, 239, 326, 75, 107, 263, 284, 324, 335]"
4,66.985,249.7,0,0,0,"[81, 207, 298, 133, 3, 167]"
5,100.265,249.355,0,0,0,"[362, 262, 186, 66, 65, 255]"
6,119.325,240.53,0,0,0,"[378, 163, 175]"
7,156.51,247.285,0,0,0,"[101, 56, 59, 152, 165, 296, 311, 269]"
8,165.015,209.88,0,0,0,"[344, 126, 301, 256]"
9,131.725,181.445,0,0,0,"[32, 77]"
10,107.18,165.165,0,0,0,"[9, 137, 307, 5]"
11,106.31,196.365,0,0,0,"[370, 12, 277, 328, 168]"
12,77.255,208.175,0,0,0,"[223, 194, 246, 45]"
13,62.065,177.25,0,0,0,"[380, 130, 243]"
14,47.37,193.105,0,0,0,"[214, 288, 387, 348, 254, 29, 245]"
15,19.75,165.83,0,0,0,"[278, 232, 389, 235, 249, 57, 241, 238, 36, 68, 294, 151, 197, 145]"
16,16.325,132.97,0,0,0,"[181, 251, 157, 156, 226, 92, 343, 338, 83, 330]"
17,46.36,136.655,0,0,0,"[185, 390, 10, 160, 358, 177, 285]"
18,68.85,122.805,0,0,0,"[321, 11, 303]"
19,55.34,89.75,0,0,0,"[26, 41, 169, 136, 308, 273, 147]"
20,19.42,98.625,0,0,0,"[367, 323, 199, 24, 8, 103, 187, 271, 132, 229, 383, 124]"
21,15.86,58.395,0,0,0,"[352, 6, 117, 115]"
22,16.02,17.395,0,0,0,"[183, 355, 339, 58, 95]"
23,59.14,40.01,0,0,0,"[310, 135, 202, 346, 20]"
24,87.75,16.045,0,0,0,"[375, 257, 79, 217, 332, 69]"
25,123.37,27.165,0,0,0,"[39, 49, 172, 319]"
26,155.38,51.52,0,0,0,"[379, 366, 221, 233, 309, 2, 365]"
27,139.01,79.375,0,0,0,"[55, 173, 91, 37, 1, 364, 363, 290]"
28,98.5,74.105,0,0,0,"[240, 345, 64, 87, 259, 53, 188]"
29,109.755,108.73,0,0,0,"[218, 357, 144, 275, 154, 313, 242, 38]"
30,138.36,121.615,0,0,0,"[198, 316, 179, 4]"
31,172.815,129.685,0,0,0,"[17, 96, 131, 272, 347]"
32,177.98,97.31,0,0,0,"[244, 247, 44, 208, 302, 213, 176, 222]"
33,206.57,85.655,0,0,0,"[220, 16, 122, 216, 360]"
34,222.3,57.7,0,0,0,"[127, 139, 153, 88, 282, 48, 248, 118, 190, 320, 174]"
35,189.77,50.46,0,0,0,"[134, 264, 146, 250, 89, 336, 237, 287, 258, 369, 90, 231]"
36,178.065,18.78,0,0,0,"[120, 121, 292, 184, 291, 46, 161, 386, 209, 84, 25, 18, 162, 300, 234]"
37,220.765,16.325,0,0,0,"[110, 270, 35, 356, 204]"
38,257.11,17.8,0,0,0,"[368, 104, 261, 342, 317, 211, 376]"
39,280.22,26.515,0,0,0,"[52, 62, 280, 304, 322, 315, 7, 109, 201, 230]"
40,268.36,58.41,0,0,0,"[206, 22, 276, 80, 305, 106, 43]"
41,281.635,114.26,0,0,0,"[182, 128, 327, 215, 13, 260, 142, 93, 113, 150, 74, 205]"
42,258.0,121.815,0,0,0,"[227, 384, 372, 293]"
43,243.035,98.815,0,0,0,"[268, 33, 195, 170, 155]"
44,219.95,129.865,0,0,0,"[28, 102, 228, 72, 191, 279, 164, 203, 299]"
45,261.925,154.39,0,0,0,"[314, 111, 286, 381, 86, 47, 34, 192, 210, 123]"
46,235.36,186.935,0,0,0,"[331, 373, 30, 54, 61, 295, 236]"
47,226.405,167.775,0,0,0,"[112, 31, 351, 159, 149, 266, 306, 252, 21, 141, 281, 60, 63, 193, 374]"
48,199.05,161.07,0,0,0,"[361, 289, 138, 354, 359, 385, 15, 40]"
49,191.645,184.505,0,0,0,"[148, 312, 267, 333, 116]"
50,194.895,218.25,0,0,0,"[377, 158, 189, 19, 99, 353, 76, 51, 105, 94, 334, 97]"
51,206.515,248.055,0,0,0,"[225, 108, 100, 71, 340, 382, 114]"
52,225.22,215.795,0,0,0,"[42, 178, 143, 67, 337, 329, 23]"
53,246.055,231.83,0,0,0,"[70, 341, 297, 325, 200, 350]"
54,281.95,206.645,0,0,0,"[73, 283, 388]"
55,281.375,258.355,0,0,0,"[140, 14]"
