,tl_x,tl_y,br_x,br_y,type,time
0,19.00,19.00,24.00,24.00,1,0.25
1,156.00,11.51,160.05,12.99,0,0.06
2,65.15,117.69,70.39,118.70,0,0.053
3,58.39,28.04,62.86,29.33,0,0.058
4,95.51,28.52,106.06,31.28,0,0.291
5,90.62,150.88,101.45,164.63,0,1.489
6,61.10,154.88,74.80,159.29,0,0.604
7,71.76,108.45,72.82,114.52,0,0.064
8,10.46,60.83,11.47,73.31,0,0.126
9,136.07,109.28,140.23,115.69,0,0.267
10,75.22,102.84,76.55,109.93,0,0.094
11,97.29,0.00,109.17,10.97,0,1.303
12,126.37,0.00,128.06,1.03,0,0.017
13,155.66,86.80,157.19,88.06,0,0.019
14,132.38,100.53,147.32,101.73,0,0.179
15,118.59,86.65,121.73,91.50,0,0.152
16,90.73,10.25,94.93,17.05,0,0.286
17,92.19,67.14,94.28,77.58,0,0.218
18,70.09,60.56,79.73,61.98,0,0.137
19,100.88,100.69,109.59,101.83,0,0.099
20,55.16,126.92,66.03,129.40,0,0.27
21,27.02,26.01,30.76,27.01,0,0.037
22,20.51,150.27,22.55,161.21,0,0.223
23,127.69,103.98,133.18,118.81,0,0.814
24,68.61,70.63,79.05,73.74,0,0.325
25,56.59,148.70,57.91,158.75,0,0.133
26,110.66,105.95,112.37,107.47,0,0.026
27,62.04,64.70,65.73,70.56,0,0.216
28,21.79,78.97,22.84,81.65,0,0.028
29,15.88,34.97,23.76,37.63,0,0.21
30,59.94,6.25,60.95,7.29,0,0.011
31,107.40,13.90,109.87,23.23,0,0.23
32,23.16,39.18,36.65,48.15,0,1.21
33,9.36,0.00,10.73,12.86,0,0.176
34,50.78,116.35,52.12,117.94,0,0.021
35,60.53,140.22,67.73,141.25,0,0.074
36,48.17,112.24,61.86,114.06,0,0.249
37,76.95,107.83,78.97,113.87,0,0.122
38,0.00,12.79,5.76,22.82,0,0.578
39,36.62,22.59,42.41,24.37,0,0.103
40,140.16,81.09,141.46,86.63,0,0.072
41,105.01,133.46,112.14,134.52,0,0.076
42,33.26,99.35,38.58,104.23,0,0.26
43,129.34,90.73,131.26,96.72,0,0.115
44,143.39,0.00,148.38,1.39,0,0.069
45,30.48,50.64,32.30,59.75,0,0.166
46,10.14,90.87,12.09,94.08,0,0.063
47,10.76,20.68,11.82,29.13,0,0.09
48,0.00,41.57,8.00,45.89,0,0.346
49,86.85,68.21,88.34,69.22,0,0.015
50,41.80,46.88,43.53,48.95,0,0.036
51,20.78,50.45,21.96,62.10,0,0.137
52,50.15,154.56,53.04,162.00,0,0.215
53,12.92,25.70,19.39,26.71,0,0.065
54,105.67,82.13,119.32,86.45,0,0.59
55,63.83,134.02,64.83,139.74,0,0.057
56,78.99,82.47,81.50,84.53,0,0.052
57,55.99,7.54,61.36,19.73,0,0.655
58,34.82,15.77,39.20,19.48,0,0.162
59,92.53,48.74,105.98,57.11,0,1.126
60,65.40,77.51,67.78,83.04,0,0.132
61,29.82,98.27,30.83,103.10,0,0.049
62,0.45,50.19,2.85,56.65,0,0.155
63,116.25,79.14,123.48,80.52,0,0.1
64,0.16,30.82,5.10,31.90,0,0.053
65,156.00,112.13,161.22,124.08,0,0.624
66,125.26,14.59,133.59,15.81,0,0.102
67,7.33,108.27,13.98,116.09,0,0.52
68,29.19,14.53,31.23,17.62,0,0.063
69,150.86,124.09,162.72,125.90,0,0.215
70,46.92,75.76,48.96,87.87,0,0.247
71,108.49,48.11,110.93,52.24,0,0.101
72,60.67,100.08,74.87,103.09,0,0.427
73,99.60,111.57,100.87,120.78,0,0.117
74,33.51,146.03,44.35,157.60,0,1.254
75,50.34,120.75,53.42,122.18,0,0.044
76,156.00,69.86,162.03,79.08,0,0.556
77,138.72,64.87,141.64,66.38,0,0.044
78,30.72,20.88,40.85,21.88,0,0.101
79,62.33,150.58,70.56,154.16,0,0.295
80,45.54,98.99,51.36,101.25,0,0.132
81,74.16,78.09,82.60,80.09,0,0.169
82,20.23,20.25,22.24,24.61,0,0.088
83,56.92,0.00,63.04,1.92,0,0.118
84,50.49,30.26,61.91,37.56,0,0.834
85,0.84,100.35,2.15,106.12,0,0.076
86,120.38,150.13,125.40,156.34,0,0.312
87,60.53,160.87,62.34,162.41,0,0.028
88,2.91,50.07,3.97,51.28,0,0.013
89,67.43,52.37,68.61,61.61,0,0.109
90,143.00,86.88,152.50,90.38,0,0.333
91,144.06,127.35,146.53,137.15,0,0.242
92,22.97,18.52,27.34,21.20,0,0.117
93,108.28,108.95,115.01,109.97,0,0.069
94,150.47,0.48,152.84,11.34,0,0.257
95,42.31,106.06,44.11,119.44,0,0.241
96,113.22,0.00,117.69,11.95,0,0.534
97,110.17,57.85,111.58,60.57,0,0.038
98,74.26,121.08,75.81,131.92,0,0.168
99,150.56,140.80,162.84,146.25,0,0.669
100,78.33,114.01,84.14,125.51,0,0.668
101,67.26,31.71,72.23,34.69,0,0.148
102,11.52,35.79,12.63,37.34,0,0.017
103,37.68,57.94,44.23,60.93,0,0.196
104,80.36,10.44,81.42,12.77,0,0.025
105,150.96,43.41,162.63,55.13,0,1.368
106,34.39,115.79,40.83,116.87,0,0.07
107,78.88,94.22,86.45,95.28,0,0.08
108,0.07,150.89,3.24,153.76,0,0.091
109,55.07,55.41,67.16,56.41,0,0.121
110,32.74,118.58,34.83,133.52,0,0.312
111,115.67,34.03,117.22,47.49,0,0.209
112,88.73,127.88,102.98,134.10,0,0.886
113,96.87,44.65,97.91,48.36,0,0.039
114,79.12,0.00,83.03,9.24,0,0.361
115,140.83,110.71,144.28,112.20,0,0.051
116,121.12,0.00,122.26,1.02,0,0.012
117,156.00,25.42,157.00,28.44,0,0.03
118,121.06,113.22,123.83,124.36,0,0.309
