,tl_x,tl_y,br_x,br_y,type,time
0,19.00,16.00,24.00,21.00,1,0.25
1,164.61,263.19,169.91,273.31,0,0.536
2,340.70,200.62,341.85,202.27,0,0.019
3,21.28,247.89,24.55,248.90,0,0.033
4,63.93,174.15,67.89,175.15,0,0.04
5,250.31,250.93,254.84,252.11,0,0.053
6,70.56,90.93,77.06,93.04,0,0.137
7,170.34,130.52,176.88,131.81,0,0.084
8,75.89,194.04,90.18,199.19,0,0.736
9,100.11,121.11,106.52,128.00,0,0.442
10,274.31,106.57,284.17,108.93,0,0.233
11,269.05,103.09,271.78,109.15,0,0.165
12,94.53,206.63,96.16,217.72,0,0.181
13,242.53,127.49,245.47,128.97,0,0.044
14,171.91,246.83,172.91,248.56,0,0.017
15,210.52,0.52,218.81,6.73,0,0.515
16,140.65,100.56,142.21,115.04,0,0.226
17,30.14,60.46,38.03,73.49,0,1.028
18,130.79,90.94,135.25,95.76,0,0.215
19,298.46,223.48,300.28,235.46,0,0.218
20,100.42,260.73,102.69,263.08,0,0.053
21,270.21,180.10,271.22,183.73,0,0.037
22,180.22,100.84,181.25,106.45,0,0.058
23,17.83,263.19,19.24,264.84,0,0.023
24,350.62,30.36,352.83,32.77,0,0.053
25,200.94,93.96,214.91,100.89,0,0.968
26,77.68,226.75,86.69,228.62,0,0.168
27,300.71,150.13,313.31,151.13,0,0.126
28,88.19,93.73,99.69,94.84,0,0.128
29,150.61,200.18,153.71,203.42,0,0.1
30,149.81,120.76,153.43,123.32,0,0.093
31,100.94,70.15,111.59,84.10,0,1.486
32,269.86,137.42,274.26,138.71,0,0.057
33,140.06,60.27,151.96,61.42,0,0.137
34,128.72,107.21,132.19,120.97,0,0.477
35,161.64,132.19,166.37,133.22,0,0.049
36,260.59,200.71,265.84,202.46,0,0.092
37,270.51,73.61,275.25,86.07,0,0.591
38,120.69,150.18,129.96,164.16,0,1.296
39,30.09,100.75,40.14,103.62,0,0.288
40,330.35,250.36,338.27,258.55,0,0.649
41,300.70,170.16,313.37,181.03,0,1.377
42,95.53,140.24,96.98,149.77,0,0.138
43,148.17,101.59,149.20,106.62,0,0.052
44,0.79,110.84,13.83,113.40,0,0.334
45,60.43,40.06,63.60,43.97,0,0.124
46,294.15,223.19,295.17,230.10,0,0.07
47,320.19,150.45,321.22,157.89,0,0.077
48,260.34,190.40,269.11,193.06,0,0.233
49,370.59,180.95,371.67,192.90,0,0.129
50,350.38,100.77,354.10,115.44,0,0.546
51,50.29,40.93,51.39,47.61,0,0.073
52,280.49,60.39,288.73,63.81,0,0.282
53,105.13,110.58,107.32,116.56,0,0.131
54,54.34,179.15,69.33,180.20,0,0.157
55,64.00,127.05,75.88,133.36,0,0.75
56,250.12,0.56,251.80,6.61,0,0.102
57,72.88,112.78,74.38,118.00,0,0.078
58,276.02,92.38,279.62,104.25,0,0.427
59,150.76,110.34,152.32,116.60,0,0.098
60,144.81,130.69,145.92,132.28,0,0.018
61,150.41,260.61,152.92,272.46,0,0.297
62,160.89,160.85,161.92,162.08,0,0.013
63,25.77,78.79,39.80,89.25,0,1.468
64,130.71,150.77,131.73,161.92,0,0.114
65,260.43,129.06,270.81,131.04,0,0.206
66,71.10,170.86,81.31,179.89,0,0.922
