,tl_x,tl_y,br_x,br_y,type,time
0,184.41,182.41,189.41,187.41,1,0.25
1,276.00,126.83,285.34,131.69,0,0.454
2,115.84,122.15,127.34,123.95,0,0.207
3,170.82,7.32,173.01,9.87,0,0.056
4,190.44,50.55,193.50,55.67,0,0.157
5,109.49,115.00,117.25,119.59,0,0.356
6,144.85,166.51,150.50,172.95,0,0.364
7,0.82,150.06,9.38,160.12,0,0.861
8,85.49,55.15,87.07,56.29,0,0.018
9,62.49,192.41,71.64,203.95,0,1.056
10,146.19,99.44,150.87,114.44,0,0.702
11,86.19,119.12,97.59,130.06,0,1.247
12,55.87,188.14,68.71,192.15,0,0.515
13,158.29,192.41,160.98,196.47,0,0.109
14,53.89,14.81,55.15,26.64,0,0.149
15,130.25,80.22,144.43,92.21,0,1.7
16,90.48,88.62,92.36,90.90,0,0.043
17,83.03,87.22,84.33,91.29,0,0.053
18,85.04,187.65,93.77,199.18,0,1.007
19,160.22,73.36,170.85,76.54,0,0.338
20,190.42,184.76,195.85,193.06,0,0.451
21,276.00,0.00,283.59,2.00,0,0.152
22,103.08,13.00,113.83,14.16,0,0.125
23,45.58,41.53,52.32,45.26,0,0.251
24,0.00,181.05,13.06,187.03,0,0.781
25,264.36,149.43,279.07,160.89,0,1.686
26,60.20,130.19,66.22,144.19,0,0.843
27,99.80,170.08,101.05,171.48,0,0.018
28,188.62,35.29,192.50,41.28,0,0.232
29,111.97,30.37,113.09,34.29,0,0.044
30,170.91,70.62,174.81,78.07,0,0.291
31,25.05,41.55,27.53,53.46,0,0.295
32,163.80,128.98,178.08,135.97,0,0.998
33,100.91,160.53,102.27,163.17,0,0.036
34,180.43,110.54,192.94,116.44,0,0.738
35,27.96,153.81,33.49,167.04,0,0.732
36,276.00,9.00,289.34,15.58,0,0.878
37,104.42,0.07,108.90,1.07,0,0.045
38,92.12,40.37,95.80,48.20,0,0.288
39,223.84,185.21,230.81,196.79,0,0.807
40,86.01,35.10,89.76,39.26,0,0.156
41,276.00,79.68,277.22,80.80,0,0.014
42,238.32,27.44,239.66,30.06,0,0.035
43,213.02,131.23,214.07,132.31,0,0.011
44,255.95,173.57,257.22,187.03,0,0.171
45,0.75,192.06,4.02,201.14,0,0.297
46,147.90,45.13,152.41,46.79,0,0.075
47,190.93,92.28,191.96,96.26,0,0.041
48,276.00,107.09,277.46,108.52,0,0.021
49,65.02,169.25,66.19,183.13,0,0.162
50,60.43,60.88,66.15,66.56,0,0.325
51,123.44,159.75,126.90,171.79,0,0.417
52,276.00,77.45,281.19,78.45,0,0.052
53,148.34,142.09,160.83,147.22,0,0.641
54,276.00,184.31,277.61,189.69,0,0.087
55,203.83,164.68,206.95,170.79,0,0.191
56,132.16,56.48,145.88,61.66,0,0.711
57,78.45,39.77,81.16,41.85,0,0.056
58,90.50,167.20,94.27,175.76,0,0.323
59,64.74,46.01,65.77,60.24,0,0.147
60,58.10,22.50,64.24,33.15,0,0.654
61,218.61,171.10,226.10,181.49,0,0.778
62,134.19,6.07,140.92,7.26,0,0.08
63,142.66,182.67,151.36,183.73,0,0.092
64,109.52,55.79,111.44,58.28,0,0.048
65,85.86,112.71,87.77,113.78,0,0.02
66,252.14,139.18,256.39,149.76,0,0.45
67,192.93,182.05,195.98,183.48,0,0.044
