,name,tl_x,tl_y,br_x,br_y,step,array,type,sub_type,center,side,enable,board,offset_x,offset_y,z
0,name,16,247,21,252,1,0,7,0,0,0,1,0,0,0,0
1,name,120.13,200.64,130.68,213.44,1,0,0,0,0,0,1,0,0,0,0
2,name,30.31,10.58,32.29,12.84,1,0,0,0,0,0,1,0,0,0,0
3,name,60.79,100.54,61.81,114.22,1,0,0,0,0,0,1,0,0,0,0
4,name,80.68,140.58,89.27,146.93,1,0,0,0,0,0,1,0,0,0,0
5,name,70.66,130.36,76.32,131.59,1,0,0,0,0,0,1,0,0,0,0
6,name,20.51,40.6,23.55,48.33,1,0,0,0,0,0,1,0,0,0,0
7,name,50.41,230.69,51.68,240.53,1,0,0,0,0,0,1,0,0,0,0
8,name,40.46,80.48,41.5,82.59,1,0,0,0,0,0,1,0,0,0,0
9,name,100.51,10.6,103.19,15.62,1,0,0,0,0,0,1,0,0,0,0
10,name,120.73,40.73,127.98,42.7,1,0,0,0,0,0,1,0,0,0,0
11,name,120.14,180.32,128.92,181.32,1,0,0,0,0,0,1,0,0,0,0
12,name,110.75,190.86,124.23,194.95,1,0,0,0,0,0,1,0,0,0,0
13,name,30.53,0.23,35.26,4.32,1,0,0,0,0,0,1,0,0,0,0
14,name,60.67,30.67,64.59,33.18,1,0,0,0,0,0,1,0,0,0,0
15,name,20.72,20.4,35.25,30.26,1,0,0,0,0,0,1,0,0,0,0
16,name,30.67,50.77,37.06,60.76,1,0,0,0,0,0,1,0,0,0,0
17,name,80.28,160.31,81.58,171.95,1,0,0,0,0,0,1,0,0,0,0
18,name,10.32,60.57,19.66,70.04,1,0,0,0,0,0,1,0,0,0,0
19,name,70.25,180.6,79.78,191.73,1,0,0,0,0,0,1,0,0,0,0
20,name,80.84,150.08,85.23,158.5,1,0,0,0,0,0,1,0,0,0,0
21,name,90.26,10.59,94.09,12.65,1,0,0,0,0,0,1,0,0,0,0
22,name,10.35,10.38,14.46,14.13,1,0,0,0,0,0,1,0,0,0,0
