,x,y,type,side,board,comp_idx
0,169.93,171.93,1,0,0,[0]
1,143.645,161.38,0,0,0,"[244, 337, 145, 134, 185, 263, 356, 214, 32, 256]"
2,109.315,154.925,0,0,0,"[192, 257, 165, 253, 216, 339, 26, 225, 49, 50, 236, 319, 341, 121, 155]"
3,70.9,157.33,0,0,0,"[169, 359, 217, 22, 133, 2, 277, 99, 275, 201, 60, 309, 146, 86, 298, 282, 268]"
4,24.17,160.91,0,0,0,"[36, 303, 196, 266, 344, 129, 162, 10, 140, 352, 286, 63, 189, 52]"
5,24.58,117.965,0,0,0,"[103, 96, 322, 106, 41, 92, 66, 88, 56, 320, 193, 19, 255, 325, 13]"
6,24.655,71.005,0,0,0,"[278, 124, 227, 313, 48, 51, 259, 323, 84, 241, 203, 230, 148, 235, 43, 221, 170, 184, 178]"
7,23.475,23.68,0,0,0,"[200, 240, 310, 70, 258, 237, 243, 135, 194, 272]"
8,64.955,16.65,0,0,0,"[157, 262, 317, 117, 220, 301, 247, 179]"
9,103.44,23.44,0,0,0,"[76, 166, 348, 136, 327, 29, 183, 353, 324, 332]"
10,137.895,22.315,0,0,0,"[347, 346, 271, 195, 210, 9, 83, 307, 53, 163, 316, 283, 55, 57]"
11,136.94,61.21,0,0,0,"[118, 110, 97, 137, 238, 85, 260, 81, 231]"
12,107.685,65.995,0,0,0,"[123, 154, 14, 181, 30, 156, 180, 302]"
13,74.04,65.735,0,0,0,"[17, 245, 74, 151, 182, 138, 297, 176, 54, 8, 343, 269, 59, 226, 329, 152, 284]"
14,73.625,105.35,0,0,0,"[349, 265, 11, 342, 64, 357, 102, 204, 112, 87, 218, 105, 149, 109, 291]"
15,121.81,117.455,0,0,0,"[213, 27, 208, 289, 122, 93, 281, 305, 113, 18, 111, 234, 65, 304, 58]"
16,145.935,91.83,0,0,0,"[333, 158]"
17,168.455,120.41,0,0,0,"[209, 299, 267, 25, 311, 67, 159, 186, 248, 144, 12, 120, 205, 4, 261, 115, 68, 175, 287]"
18,178.955,153.82,0,0,0,"[75, 229, 228, 40, 127, 223, 174, 45, 202, 139]"
19,220.73,154.905,0,0,0,"[171, 250, 130, 315, 308, 153, 80, 20, 222, 285, 78, 168, 340, 211]"
20,232.32,164.935,0,0,0,"[47, 191, 61, 126, 91, 290, 280, 300, 38, 187, 338, 82, 107]"
21,217.715,103.965,0,0,0,"[239, 254, 3, 270, 198, 150, 199, 72, 288, 273]"
22,179.68,78.67,0,0,0,"[71, 98, 172, 37, 23, 119, 161, 95, 206, 62]"
23,185.72,56.47,0,0,0,"[39, 94, 219, 35, 242, 233, 312, 104, 90, 21, 264]"
24,175.3,24.905,0,0,0,"[108, 215, 34, 5, 167, 160, 295, 131, 294, 69, 147, 31, 46, 252, 276, 77, 16, 224, 318, 116, 164, 132, 7, 328, 143, 73, 212, 28, 335, 33, 354, 89, 15, 358]"
25,223.67,24.705,0,0,0,"[351, 314, 306, 330, 274, 101, 177, 296, 6, 141, 114, 246, 355, 197, 331, 79, 345, 336, 1, 190, 128, 251, 44, 279]"
26,229.845,63.37,0,0,0,"[125, 249, 321, 42, 292, 350, 207, 100, 326, 232, 24, 173, 142, 188, 293, 334]"
