,x,y,z,type,sub_type,side,board,step,big,array,array_idx,comp_idx
0,710.5,8.5,-1,7,0,0,0,1,0,1,"[0"],"[0"]
1,683.195,36.155,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[461, 100, 662, 674, 912, 499, 271, 1316"]
2,670.305,25.89,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[761, 1136, 1248, 1120, 869, 1240, 923"]
3,687.15,97.065,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[474, 65, 1325, 304, 902, 799, 1413, 1"]
4,690.09,168.215,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[994, 671, 749, 732, 107, 518, 621, 1059, 1175, 1223, 824"]
5,646.63,187.8,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[1094, 452, 33, 173, 1045, 1146, 611, 973"]
6,628.46,140.01,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[753, 1210, 1305, 905, 25, 1165, 707, 881, 397"]
7,608.705,66.255,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[645, 807, 639, 3"]
8,606.535,26.225,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[335, 914, 469, 598, 1390, 279, 602, 1246, 626, 413, 1345, 1229, 225, 976, 757, 1373, 150"]
9,554.625,27.88,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[844, 77, 209, 612, 1238, 948, 1386, 922, 1226, 644, 28, 573, 127, 873, 151"]
10,489.815,26.445,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[696, 223, 333, 1257, 350, 300, 73, 619, 1080, 135"]
11,496.865,88.755,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[1150, 669, 361, 924, 241, 805, 739, 883, 343, 425, 344, 629, 352"]
12,549.1,86.57,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[1273, 995, 377, 1243, 1222, 34, 10, 944, 860, 513, 791, 670, 977, 546, 436, 404, 11, 1288, 1033, 310, 751"]
13,564.58,137.68,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[86, 953, 185, 217, 681, 1319, 1164, 989, 1201, 1301, 216, 1315, 1044, 980, 1354, 1299, 494, 505, 703, 523, 609"]
14,516.62,148.805,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[316, 87, 262, 389, 230, 1217, 540, 987, 63, 665, 221, 1185, 932, 327, 985, 1178"]
