,x,y,type,side,board,comp_idx
0,16.5,4.5,1,0,0,[0]
1,28.185,30.365,0,0,0,"[359, 109, 479, 439, 397, 373, 56, 356, 118, 414]"
2,29.8,87.17,0,0,0,"[428, 358, 39, 211, 200, 260, 120, 9, 309, 123, 138, 226, 20, 49, 325, 386, 69, 345, 447, 475, 310]"
3,29.4,133.545,0,0,0,"[141, 378, 394, 327, 72, 18, 52, 431, 403, 330, 25, 235, 84, 303, 398, 426, 23, 480]"
4,28.205,173.875,0,0,0,"[382, 460, 60, 115, 391, 90, 290, 29, 167, 284, 474, 361, 254, 61, 224, 151, 93, 40, 148, 210, 438, 63, 312, 121, 100, 374, 342]"
5,28.98,225.265,0,0,0,"[77, 241, 47, 443, 354, 201, 213, 253, 404, 399, 105, 68, 212, 441, 247, 454, 306, 222]"
6,86.465,227.085,0,0,0,"[320, 240, 296, 16, 191, 96, 381, 133, 248, 360, 463, 22, 276, 435, 157, 427, 277, 341, 425, 322, 470]"
7,115.52,204.035,0,0,0,"[328, 101, 219, 67, 365]"
8,90.225,169.265,0,0,0,"[352, 369, 281, 319, 83, 220, 76]"
9,77.62,124.675,0,0,0,"[423, 95, 38, 273, 269, 461, 389, 409, 350, 73, 377]"
10,78.15,75.8,0,0,0,"[46, 125, 315, 402, 421, 444, 81, 53, 45, 227, 195, 155, 4, 415, 268, 161]"
11,90.055,29.695,0,0,0,"[337, 388, 464, 10, 42, 395, 206, 119, 262, 329, 59, 229, 70, 364, 411, 150, 263, 297]"
12,131.535,57.64,0,0,0,"[339, 357, 408, 232, 466, 442, 110, 197, 71, 387, 184, 285, 189, 2, 209, 422, 114]"
13,157.39,29.92,0,0,0,"[432, 298, 340, 412, 104, 419, 246, 116, 420, 302, 446, 44, 164, 88, 192, 177, 74, 11, 153, 351, 308, 406, 87, 7, 17, 168, 291, 92]"
14,170.155,79.75,0,0,0,"[182, 353, 129, 139, 233, 436, 317, 355, 396, 19, 321, 469, 366, 218, 80]"
15,127.735,117.275,0,0,0,"[338, 279, 188]"
16,177.575,129.315,0,0,0,"[62, 271, 89, 193, 346, 199, 314]"
17,175.09,173.86,0,0,0,"[316, 234, 413, 416, 326, 476, 236, 179, 299]"
18,218.455,162.4,0,0,0,"[196, 94, 249, 471, 175, 14, 231, 183, 216, 418, 272, 448, 30, 102, 215, 41, 332, 162, 376, 242, 3, 275, 348, 393, 468]"
19,228.17,124.87,0,0,0,"[142, 257, 37, 75, 225]"
20,226.76,84.31,0,0,0,"[238, 429, 251, 288, 180, 401, 33, 333, 336, 34, 362, 307, 51, 318, 343, 465, 5, 198, 152, 223, 455]"
21,218.225,29.01,0,0,0,"[323, 36, 294, 8, 186, 344, 384, 178, 143, 130, 108, 270, 283, 237, 383, 244, 368, 217, 126, 371, 98]"
22,272.75,28.55,0,0,0,"[375, 230, 132, 477, 43, 228, 301, 313, 205, 6, 287, 21, 137, 379, 28, 78, 185, 278, 289, 400, 117, 158, 449, 26, 282, 451, 208, 66]"
23,279.375,86.355,0,0,0,"[424, 160, 163, 252, 24, 85, 128, 156, 176, 380, 295, 410, 181, 31, 169, 58, 32, 146, 221, 12, 174, 286, 97, 154, 13, 203]"
24,283.735,128.795,0,0,0,"[304, 305, 99, 274, 50, 363, 57, 349, 392, 27, 79, 171, 255]"
25,276.465,167.36,0,0,0,"[1, 135, 113, 107, 437, 453, 334, 111, 385, 417, 64, 149, 243, 456, 112, 172, 335, 136]"
26,284.7,226.395,0,0,0,"[293, 440, 407, 65, 103, 134, 86, 445, 245, 433, 370]"
27,230.485,228.9,0,0,0,"[55, 15, 159, 144, 462, 207, 331, 478, 261, 166, 324, 131, 405, 311, 459, 202, 106]"
28,204.295,223.605,0,0,0,"[267, 54, 82, 280, 173, 347, 147, 434, 145, 165, 170, 265, 124]"
29,148.32,227.79,0,0,0,"[35, 473, 122, 239, 127, 258, 140, 190, 457, 194, 266, 256, 450, 430, 91, 48, 452, 204, 300, 187, 372, 390, 259, 472, 264, 458, 214, 467, 367, 250, 292]"
