,name,tl_x,tl_y,br_x,br_y,step,array,type,sub_type,center,side,enable,board,offset_x,offset_y,z
0,name,10,7,15,12,1,0,7,0,0,0,1,0,0,0,0
1,name,110.64,20.23,124.62,21.26,1,0,0,0,0,0,1,0,0,0,0
2,name,140.79,240.07,150.37,241.09,1,0,0,0,0,0,1,0,0,0,0
3,name,260.56,160.51,263.08,161.55,1,0,0,0,0,0,1,0,0,0,0
4,name,290.17,80.7,292.54,82.1,1,0,0,0,0,0,1,0,0,0,0
5,name,120.9,110.52,122.41,119.8,1,0,0,0,0,0,1,0,0,0,0
6,name,310.4,110.51,311.4,116.89,1,0,0,0,0,0,1,0,0,0,0
7,name,240.74,10.32,254.12,13.73,1,0,0,0,0,0,1,0,0,0,0
8,name,30.1,210.73,31.69,222.04,1,0,0,0,0,0,1,0,0,0,0
9,name,100.2,110.34,102.93,116.76,1,0,0,0,0,0,1,0,0,0,0
10,name,350.56,180.33,352.11,188.35,1,0,0,0,0,0,1,0,0,0,0
11,name,200.27,220.25,211.69,224.81,1,0,0,0,0,0,1,0,0,0,0
12,name,290.65,20.49,296.84,34.21,1,0,0,0,0,0,1,0,0,0,0
13,name,270.76,10.18,272.27,21.46,1,0,0,0,0,0,1,0,0,0,0
14,name,350.08,20.2,356.83,22.31,1,0,0,0,0,0,1,0,0,0,0
15,name,90.47,10.12,94.38,12.33,1,0,0,0,0,0,1,0,0,0,0
16,name,50.72,140.62,51.72,151.44,1,0,0,0,0,0,1,0,0,0,0
17,name,260.65,200.32,274.89,202.2,1,0,0,0,0,0,1,0,0,0,0
18,name,340.3,120.44,350.98,131.91,1,0,0,0,0,0,1,0,0,0,0
19,name,220.39,110.5,221.5,113.22,1,0,0,0,0,0,1,0,0,0,0
20,name,260.22,90.56,269.36,94.16,1,0,0,0,0,0,1,0,0,0,0
21,name,10.1,200.86,13.21,204.08,1,0,0,0,0,0,1,0,0,0,0
22,name,270.49,40.39,281.03,44.77,1,0,0,0,0,0,1,0,0,0,0
23,name,290.69,30.89,291.77,39.7,1,0,0,0,0,0,1,0,0,0,0
24,name,370.74,190.12,379.67,192.67,1,0,0,0,0,0,1,0,0,0,0
25,name,200.72,170.11,206.87,183.37,1,0,0,0,0,0,1,0,0,0,0
26,name,230.59,130.68,238.04,131.95,1,0,0,0,0,0,1,0,0,0,0
27,name,10.49,170.72,12.25,172.59,1,0,0,0,0,0,1,0,0,0,0
28,name,10.09,50.61,13.5,56.5,1,0,0,0,0,0,1,0,0,0,0
29,name,140.72,0.6,141.73,5.37,1,0,0,0,0,0,1,0,0,0,0
30,name,250.1,160.36,259.7,161.36,1,0,0,0,0,0,1,0,0,0,0
31,name,150.31,10.42,166.46,46.46,1,0,0,0,0,0,1,0,0,0,0
32,name,240.06,240.64,249.94,245.8,1,0,0,0,0,0,1,0,0,0,0
33,name,160.19,110.73,165.74,111.74,1,0,0,0,0,0,1,0,0,0,0
34,name,370.7,20.11,383.99,22.52,1,0,0,0,0,0,1,0,0,0,0
35,name,80.24,210.74,93.36,248.21,1,0,0,0,0,0,1,0,0,0,0
36,name,170.61,190.56,181.77,203.15,1,0,0,0,0,0,1,0,0,0,0
37,name,210.49,100.08,214.65,104.73,1,0,0,0,0,0,1,0,0,0,0
38,name,100.48,190.07,102.23,198.48,1,0,0,0,0,0,1,0,0,0,0
39,name,20.47,230.52,28.18,243.92,1,0,0,0,0,0,1,0,0,0,0
40,name,100.81,210.57,102.12,223.68,1,0,0,0,0,0,1,0,0,0,0
41,name,220.67,150.85,224.64,158.9,1,0,0,0,0,0,1,0,0,0,0
42,name,80.13,230.37,94.59,241.89,1,0,0,0,0,0,1,0,0,0,0
43,name,230.34,10.73,233.46,14.44,1,0,0,0,0,0,1,0,0,0,0
44,name,190.41,130.89,191.5,134.37,1,0,0,0,0,0,1,0,0,0,0
45,name,60.3,240.5,73.98,245.49,1,0,0,0,0,0,1,0,0,0,0
46,name,250.64,60.79,254.93,68.87,1,0,0,0,0,0,1,0,0,0,0
47,name,310.29,120.44,324.66,134.63,1,0,0,0,0,0,1,0,0,0,0
48,name,90.41,190.08,102.4,193.46,1,0,0,0,0,0,1,0,0,0,0
49,name,260.29,70.91,261.7,78.04,1,0,0,0,0,0,1,0,0,0,0
50,name,180.32,70.72,188.48,85.52,1,0,0,0,0,0,1,0,0,0,0
