,name,tl_x,tl_y,br_x,br_y,step,array,array_group,type,sub_type,center,side,enable,board,mfov,offset_x,offset_y,z,body_condi,lead_condi
0,name,10.0,7.0,15.0,12.0,1,0,1,7,0,0,0,1,0,0,0,0,-1,2047,2047
1,name,110.64,20.23,124.62,21.26,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
2,name,140.79,240.07,150.37,241.09,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
3,name,260.56,160.51,263.08,161.55,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
4,name,290.17,80.7,292.54,82.1,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
5,name,120.9,110.52,122.41,119.8,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
6,name,310.4,110.51,311.4,116.89,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
7,name,240.74,10.32,254.12,13.73,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
8,name,30.1,210.73,31.69,222.04,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
9,name,100.2,110.34,102.93,116.76,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
10,name,350.56,180.33,352.11,188.35,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
11,name,200.27,220.25,211.69,224.81,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
12,name,290.65,20.49,296.84,34.21,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
13,name,270.76,10.18,272.27,21.46,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
14,name,350.08,20.2,356.83,22.31,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
15,name,90.47,10.12,94.38,12.33,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
16,name,50.72,140.62,51.72,151.44,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
17,name,260.65,200.32,274.89,202.2,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
18,name,340.3,120.44,350.98,131.91,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
19,name,220.39,110.5,221.5,113.22,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
20,name,260.22,90.56,269.36,94.16,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
21,name,10.1,200.86,13.21,204.08,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
22,name,270.49,40.39,281.03,44.77,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
23,name,290.69,30.89,291.77,39.7,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
24,name,370.74,190.12,379.67,192.67,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
25,name,200.72,170.11,206.87,183.37,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
26,name,230.59,130.68,238.04,131.95,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
27,name,10.49,170.72,12.25,172.59,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
28,name,10.09,50.61,13.5,56.5,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
29,name,140.72,0.6,141.73,5.37,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
30,name,250.1,160.36,259.7,161.36,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
