,tl_x,tl_y,br_x,br_y,type,time
0,6.00,6.00,11.00,11.00,1,0.25
1,147.97,149.43,149.46,162.72,0,0.198
2,89.49,28.43,93.71,36.49,0,0.34
3,74.11,158.30,80.43,162.72,0,0.279
4,82.70,134.87,83.76,137.50,0,0.028
5,140.17,152.50,146.34,153.57,0,0.066
6,103.53,91.66,106.65,106.36,0,0.459
7,50.40,160.83,52.40,162.47,0,0.033
8,170.31,32.43,183.21,36.28,0,0.497
9,150.51,150.92,164.58,163.42,0,1.759
10,79.53,0.00,93.81,1.27,0,0.181
11,110.29,220.48,111.38,226.10,0,0.061
12,118.85,21.43,120.65,26.07,0,0.084
13,49.34,0.00,51.57,14.12,0,0.315
14,163.18,0.00,171.61,8.61,0,0.726
15,133.35,121.94,145.82,131.45,0,1.186
16,160.54,180.11,167.01,183.18,0,0.199
17,36.02,3.01,45.15,17.73,0,1.344
18,67.35,12.66,75.52,16.32,0,0.299
19,93.86,34.06,100.19,35.07,0,0.064
20,41.36,167.33,42.55,168.46,0,0.013
21,112.46,0.00,117.94,6.27,0,0.344
22,162.18,206.34,171.63,207.39,0,0.099
23,89.17,214.19,90.94,215.19,0,0.018
24,138.56,214.47,140.23,225.23,0,0.18
25,10.33,210.17,13.84,220.32,0,0.356
26,60.46,10.59,65.05,12.68,0,0.096
27,107.08,24.54,113.46,36.60,0,0.769
28,68.59,29.08,77.47,31.42,0,0.208
29,150.81,77.57,155.75,84.48,0,0.341
30,23.70,179.36,25.98,186.56,0,0.164
31,100.74,190.57,102.16,203.26,0,0.18
32,163.68,121.58,165.21,127.55,0,0.091
33,155.15,182.47,156.55,196.23,0,0.193
34,143.67,94.61,152.78,96.63,0,0.184
35,160.39,55.50,165.15,56.67,0,0.056
36,200.49,100.89,201.53,115.77,0,0.155
37,65.97,189.51,76.51,199.72,0,1.076
38,75.83,13.09,84.80,18.64,0,0.498
39,50.82,190.18,52.11,191.54,0,0.018
40,34.60,27.45,48.67,29.75,0,0.324
41,155.25,87.76,157.85,91.34,0,0.093
42,130.32,200.60,137.21,203.60,0,0.207
43,149.04,142.64,161.70,144.63,0,0.252
44,122.99,232.00,129.91,241.97,0,0.69
45,150.84,30.38,153.97,37.88,0,0.235
46,58.84,0.00,65.47,1.04,0,0.069
47,100.02,0.00,112.33,1.06,0,0.13
48,115.56,147.47,117.53,151.53,0,0.08
49,20.93,130.91,22.39,144.55,0,0.199
50,159.80,89.59,172.74,96.01,0,0.831
51,142.30,206.01,152.09,209.67,0,0.358
52,133.86,73.97,139.50,84.59,0,0.599
53,71.73,123.55,85.58,133.87,0,1.429
54,169.50,57.55,181.18,67.87,0,1.205
