,tl_x,tl_y,br_x,br_y,type,time
0,141.00,11.00,146.00,16.00,2,0.25
1,21.67,26.33,35.28,30.47,0,0.5634539999999999
2,142.00,41.23,148.80,54.45,0,0.89896
3,23.87,73.83,36.79,82.67,0,1.142128
4,104.34,62.27,106.46,69.96,0,0.163028
5,51.09,71.99,52.30,82.17,0,0.123178
6,142.00,91.72,150.63,96.70,0,0.4297740000000001
7,77.60,105.09,85.85,106.09,0,0.0825
8,14.26,79.16,21.88,81.25,0,0.15925799999999998
9,0.00,105.09,8.12,110.41,0,0.431984
10,39.43,3.10,52.02,4.15,0,0.132195
11,122.16,103.83,123.45,110.21,0,0.082302
12,120.22,40.85,121.41,49.32,0,0.100793
13,8.36,12.49,9.51,13.61,0,0.01288
14,119.40,94.78,120.40,97.76,0,0.0298
15,14.80,57.00,17.00,61.39,0,0.09658
16,120.48,90.58,122.17,91.72,0,0.019266
17,17.58,85.71,26.64,94.40,0,0.787314
18,72.12,19.42,79.90,22.39,0,0.23106600000000005
19,105.67,105.09,108.35,111.25,0,0.165088
20,27.27,64.49,39.27,68.32,0,0.4596
21,101.35,88.08,110.23,100.91,0,1.139304
22,120.11,60.58,121.12,63.59,0,0.030400999999999997
23,109.18,50.10,113.24,51.11,0,0.041006
24,71.90,105.09,73.00,118.78,0,0.15059
25,126.26,98.08,130.86,106.22,0,0.37444000000000005
26,37.23,93.34,46.78,94.38,0,0.09932
27,86.94,87.78,90.82,89.72,0,0.07527199999999999
28,3.60,19.26,6.77,23.12,0,0.122362
29,40.81,50.28,53.92,51.41,0,0.14814299999999997
30,142.00,71.68,150.98,78.60,0,0.6214160000000001
31,0.00,26.15,6.02,27.74,0,0.095718
32,61.49,68.65,68.48,78.03,0,0.6556620000000001
33,113.73,64.67,117.33,71.50,0,0.24588000000000002
34,40.94,105.09,43.48,107.60,0,0.063754
35,66.06,80.57,68.92,93.57,0,0.3718
36,79.40,23.62,81.15,26.10,0,0.0434
37,142.00,59.88,143.28,66.50,0,0.084736
38,2.95,80.88,7.76,82.47,0,0.076479
39,137.02,22.62,150.77,27.30,0,0.6435
40,119.30,70.74,127.29,72.77,0,0.162197
41,110.33,110.60,112.17,111.66,0,0.019504
42,93.19,71.98,104.97,73.01,0,0.121334
43,140.42,110.63,145.38,119.19,0,0.424576
44,95.21,7.30,96.24,9.23,0,0.019879
45,60.80,20.21,61.93,21.66,0,0.016384999999999997
46,17.06,82.65,18.40,83.98,0,0.017822
47,103.06,0.00,117.94,1.15,0,0.17112
