,tl_x,tl_y,br_x,br_y,type,side,step,time
0,4.00,539.00,9.00,544.00,2,0,0,0.25
1,511.38,153.40,519.51,161.85,1,0,0,0.687
2,419.18,463.06,421.16,469.13,1,0,0,0.12
3,124.04,307.00,124.76,308.70,0,0,0,0.017
4,521.49,417.20,527.92,425.11,0,1,0,0.532
5,72.56,469.41,79.16,477.49,0,1,0,0.558
6,476.20,398.17,478.29,406.42,0,0,0,0.197
7,176.51,6.84,182.98,14.77,0,0,0,0.537
8,437.10,352.13,440.33,356.59,0,0,0,0.157
9,247.72,495.56,249.35,496.40,0,0,1,0.016
10,65.52,365.72,66.79,367.71,0,0,0,0.031
11,339.31,313.05,343.74,316.20,0,0,0,0.149
12,684.70,482.32,685.71,484.18,0,0,0,0.024
13,209.13,280.73,215.62,288.70,0,1,0,0.541
14,332.99,182.94,334.57,183.66,0,0,0,0.014
15,65.99,437.00,67.54,437.76,0,0,0,0.014
16,665.27,261.46,666.15,263.09,0,0,0,0.019
17,684.44,495.95,685.78,497.99,0,0,0,0.033
18,58.82,39.19,66.28,48.44,0,1,0,0.718
19,553.91,143.85,558.87,149.51,0,0,0,0.298
20,469.99,300.12,470.76,301.79,0,0,0,0.018
21,124.04,163.31,127.29,167.73,0,0,0,0.157
22,274.47,0.86,282.40,7.37,0,0,0,0.536
23,352.32,476.13,356.85,479.27,0,0,0,0.152
24,554.12,514.91,557.34,517.35,0,0,0,0.086
25,79.01,46.04,80.58,46.79,0,0,0,0.014
26,46.06,19.98,54.01,26.48,0,1,0,0.536
27,567.25,339.59,569.83,342.73,0,0,0,0.09
28,26.54,273.88,28.22,277.06,0,1,0,0.063
29,717.58,211.42,722.11,214.66,0,0,0,0.156
30,294.08,338.92,296.51,342.11,0,0,0,0.087
31,85.40,202.42,88.60,204.00,0,1,0,0.055
32,625.68,130.77,626.69,133.62,0,0,0,0.037
33,118.15,417.55,118.65,418.47,0,0,0,0.007
34,404.46,404.43,418.35,407.36,0,0,0,0.416
35,482.51,78.77,495.92,81.09,0,0,0,0.318
36,32.67,268.05,33.40,269.61,0,1,0,0.016
37,424.32,280.52,430.91,288.59,0,0,0,0.556
38,521.46,352.49,532.98,356.26,0,0,0,0.446
39,53.05,6.68,65.12,9.98,0,0,0,0.408
40,508.85,482.50,510.45,485.65,0,0,0,0.06
41,7.40,482.91,9.99,486.20,0,0,0,0.095
42,430.08,371.94,438.02,373.60,0,0,0,0.137
43,338.91,39.30,342.12,43.84,0,0,0,0.159
44,137.26,195.90,143.03,200.84,0,0,0,0.3
45,600.16,404.60,604.57,407.74,0,0,0,0.148
46,254.78,326.00,259.32,329.28,0,0,0,0.159
47,488.76,325.98,490.46,326.77,0,0,0,0.016
48,33.33,286.87,35.93,289.99,0,0,0,0.09
49,300.04,0.32,301.70,3.61,0,0,0,0.064
50,26.59,320.09,28.64,321.37,0,1,0,0.03
51,228.42,20.07,230.97,23.37,0,0,0,0.094
52,508.61,508.54,510.15,509.44,0,0,0,0.017
53,384.81,13.50,388.45,16.87,0,1,0,0.133
54,417.34,105.14,422.04,115.62,0,1,0,0.524
55,723.42,39.87,726.64,42.28,0,0,0,0.085
56,599.89,72.09,607.96,78.56,0,0,0,0.542
57,208.55,398.08,213.08,401.27,0,0,1,0.154
58,228.56,195.77,229.47,196.34,0,0,0,0.007
59,306.50,345.68,309.66,347.25,0,0,0,0.054
60,587.20,150.31,587.76,151.35,0,0,0,0.009
61,202.52,189.34,205.68,190.98,0,1,0,0.057
62,602.53,537.11,605.03,540.33,0,0,0,0.09
63,176.76,378.49,179.99,380.92,0,0,1,0.086
