,x,y,comp_idx
0,25.0,527.0,[0]
1,429.13,474.84,"[2, 388, 640]"
2,507.26,168.99,"[1, 874, 386, 163]"
3,523.9949999999999,160.945,[118]
4,545.18,185.31,"[557, 360, 795, 413, 830, 585]"
5,578.91,168.85,"[19, 277, 258, 60, 611, 420]"
6,592.12,168.57,[563]
7,611.65,168.63,"[341, 598, 558, 530]"
8,588.935,145.255,[665]
9,566.27,103.77,"[138, 157, 174, 346]"
10,585.86,90.28,"[185, 357, 701, 549, 56]"
11,598.91,84.21000000000001,"[624, 797]"
12,601.63,65.58,[382]
13,620.0699999999999,93.53,[101]
14,653.26,92.53,[729]
15,659.4100000000001,106.285,[69]
16,644.26,116.97,"[32, 817, 690, 851]"
17,676.68,116.74,[263]
18,694.335,102.595,[834]
19,711.0,90.85,"[488, 812]"
20,689.69,77.99000000000001,"[319, 228]"
21,666.2850000000001,54.265,[579]
22,677.28,38.36,"[231, 481, 742, 87, 784]"
23,702.71,32.18,"[161, 499, 96, 55, 661]"
24,652.95,25.0,[135]
25,651.1,71.44,"[645, 417, 443, 802, 133]"
26,592.21,31.6,"[307, 832, 613, 469, 821, 588, 641]"
27,577.39,40.935,[408]
28,546.51,38.33,"[333, 618]"
29,527.56,25.0,[226]
30,511.84,43.665000000000006,[886]
31,487.97,25.21,[259]
32,476.64,60.86,[197]
33,483.22,65.72,[415]
34,488.52,83.97999999999999,"[35, 537]"
35,520.31,83.92,"[98, 670]"
36,495.05,136.18,"[281, 343, 539, 398, 836]"
37,484.325,145.005,[560]
38,488.01,169.11,"[131, 348, 474, 190, 503, 257]"
39,475.955,190.08499999999998,[629]
40,494.63,207.98,"[463, 159, 290]"
41,510.06,216.235,[299]
42,521.05,253.62,"[662, 465]"
43,508.06,266.66999999999996,[478]
44,507.48,279.81,[334]
45,501.5,285.81,[350]
46,488.32,292.65,"[134, 20, 879, 792]"
47,487.98,305.38,"[308, 302, 47, 810]"
48,481.24,319.07,[220]
49,457.885,295.355,[74]
50,436.01,273.34000000000003,"[740, 786, 822, 37, 438, 790, 710, 723]"
51,477.28999999999996,261.24,[313]
52,483.765,247.76,[146]
53,519.8299999999999,283.23,[617]
54,515.835,307.01,[750]
55,540.79,304.94,"[559, 482]"
56,540.03,331.6,"[681, 717, 38, 582, 175, 484, 349]"
57,555.85,339.71500000000003,[109]
58,549.355,360.135,[293]
59,554.73,379.5,[332]
60,573.09,383.51,[850]
61,579.2,364.18,"[79, 356]"
62,592.17,331.38,"[329, 27, 233, 292, 595]"
63,605.22,324.91,"[450, 368]"
64,611.49,293.01,"[804, 604]"
65,606.495,275.22,[865]
66,592.32,247.22,"[270, 630, 752, 621, 609, 269, 800]"
67,611.5,221.26,"[300, 369, 105]"
68,631.13,202.33,[317]
69,633.22,202.33,[317]
70,663.77,194.68,"[573, 352, 472, 435, 121]"
71,671.15,188.98,[467]
72,670.73,188.16,[854]
73,671.15,188.0,[467]
74,670.76,162.58,"[486, 389, 471, 555]"
75,711.0,182.28,"[327, 534, 347]"
76,711.0,236.42,"[29, 643, 833]"
77,696.52,246.58,"[355, 367]"
78,683.41,260.15999999999997,"[619, 709]"
79,670.98,260.40999999999997,"[359, 562, 16, 736, 125, 406]"
80,665.6949999999999,274.78999999999996,[628]
81,663.96,298.97,[209]
82,639.505,274.22,[143]
83,672.02,221.83,[883]
84,711.0,286.13,[77]
85,711.0,337.86,"[867, 737, 442]"
86,683.91,358.22,"[772, 791]"
87,663.6,364.46,"[583, 370, 168, 855, 726, 66]"
88,638.15,383.95,"[653, 847, 95, 191, 110]"
89,625.16,416.44,"[761, 45, 498, 747, 608]"
90,603.385,434.585,[489]
91,581.11,437.61,[207]
92,561.5999999999999,430.98,[827]
93,579.36,403.68,"[323, 700, 160]"
94,526.99,390.02,"[119, 616, 612]"
95,532.29,372.27,"[875, 304, 425, 778]"
96,502.25,365.54999999999995,[497]
97,462.41,358.1,"[705, 394, 222, 128, 703, 880]"
98,429.79,364.22,"[507, 192, 506, 294, 671, 8, 42, 636]"
99,383.45,344.46,[150]
100,384.06,338.52,"[364, 866, 848]"
101,362.48,322.705,[807]
102,332.08,325.07,"[637, 564, 635, 755, 11, 278, 409, 428]"
103,339.9,359.40999999999997,[492]
104,364.13,383.98,"[580, 825, 139, 581, 342, 361, 744, 551]"
105,340.15999999999997,411.6,[462]
106,331.74,442.27,[620]
107,312.33,448.59,"[80, 504, 633, 245, 859]"
108,323.33000000000004,472.865,[376]
109,340.105,471.245,[808]
110,346.21000000000004,457.81,[871]
111,369.745,461.015,[818]
112,370.62,481.8,"[794, 23, 402]"
113,390.42,481.66,"[577, 809]"
114,411.025,452.995,[274]
115,431.66999999999996,451.64,[512]
116,429.11,435.81,"[129, 279, 336, 680]"
117,429.18,422.86,"[423, 366]"
118,429.23,416.16,"[232, 34, 698, 626, 561]"
119,474.75,416.09,"[814, 697, 776, 523, 6, 164]"
120,520.6800000000001,423.11,"[112, 315, 757, 528, 777, 4]"
121,520.56,468.93,[590]
122,534.04,468.12,"[593, 597, 452, 550]"
123,507.25,487.71,"[699, 603, 511, 570, 659, 767, 40, 130, 52, 419]"
124,502.71000000000004,509.155,[354]
125,487.87,514.06,[748]
126,481.52,527.0,[362]
127,466.9,490.13,[108]
128,455.4,475.0,"[713, 123, 513, 480]"
129,423.3,527.0,"[148, 247, 199, 693]"
130,416.14,527.0,"[785, 235]"
131,416.02,527.0,[113]
132,325.49,527.0,"[521, 820, 151, 668, 673]"
133,299.03,507.43,"[491, 708, 72]"
134,292.54,507.76,[885]
135,273.47,527.0,[205]
136,227.65,526.8399999999999,"[858, 660, 806, 184]"
137,198.83,488.04,"[261, 449]"
138,185.79,494.77,[569]
139,168.95,501.42,"[473, 654, 678]"
140,168.63,487.71,[887]
141,164.08,488.58,"[372, 162, 724, 881, 468]"
142,164.79,471.54999999999995,[592]
143,174.815,463.69,[672]
144,190.46,448.85,"[198, 202, 390, 846, 728, 796]"
145,168.99,429.66,[267]
146,150.495,424.52,[116]
147,145.56,405.93,[849]
148,130.04000000000002,384.19,"[282, 687]"
149,136.07,370.85,"[448, 842, 94, 843, 455, 600]"
150,148.92000000000002,370.44,[180]
151,165.055,379.44000000000005,[436]
152,188.47,403.16,"[63, 90, 309, 667, 444, 169]"
153,194.94,403.11,[211]
154,198.665,381.13,[340]
155,227.56,383.73,"[745, 170]"
156,227.93,377.7,"[877, 439, 102, 57, 828, 429]"
157,239.45999999999998,401.525,[525]
158,260.40999999999997,423.27,[421]
159,279.26,402.95,"[646, 759]"
160,292.53,390.22,[286]
161,279.95,383.79,"[756, 325, 840, 297]"
162,268.28,366.865,[532]
163,260.06,370.9,[704]
164,272.69,337.85,"[337, 30]"
165,270.1,321.69,[610]
166,248.325,316.81,[457]
167,240.71,305.34,"[531, 46]"
168,218.91000000000003,285.30999999999995,[712]
169,208.04,279.56,"[136, 730, 296, 13, 239]"
170,207.92,305.95,[515]
171,207.89,324.77,"[301, 493]"
172,168.8,331.78,[225]
173,162.71,338.28,[824]
174,149.19,344.79,[227]
175,138.32999999999998,327.905,[684]
176,144.05,307.235,[338]
177,136.05,292.96,[566]
178,136.07,286.21,"[124, 193, 567, 3]"
179,156.25,285.99,"[545, 314, 779]"
180,162.5,260.0,"[683, 224]"
181,184.28,256.195,[351]
182,183.36,216.63,"[71, 459, 141, 768, 82, 256]"
183,188.3,214.7,[631]
184,201.15,201.24,"[61, 188, 393, 434]"
185,214.09,188.09,"[238, 58]"
186,233.64,174.91,"[686, 189, 99, 172, 120]"
187,251.51999999999998,194.07,[479]
188,273.3,175.13,"[167, 240, 88, 533, 720]"
189,305.515,179.585,[602]
190,321.36,184.73,"[873, 234, 89, 14, 831]"
191,328.95,202.36,[652]
192,359.595,202.655,[249]
193,371.17,220.8,"[210, 554]"
194,383.91,220.75,"[644, 275]"
195,396.54,195.34,"[460, 576, 381, 126, 158]"
196,412.17999999999995,196.64,[502]
197,435.9,181.48,"[526, 741]"
198,435.93,155.67,"[727, 265, 766, 391, 669]"
199,442.34,130.14,"[607, 373]"
200,419.69,110.38,[54]
201,397.27,110.22,"[731, 496, 862, 689, 86, 655]"
202,412.16499999999996,132.23,[594]
203,365.68,136.11,[248]
204,365.68,136.55,[248]
205,363.86,136.45999999999998,"[801, 253, 223, 451]"
206,339.38,112.15,[519]
207,357.38,97.26,"[764, 860, 706]"
208,373.90999999999997,86.475,[606]
209,336.40999999999997,75.52000000000001,[765]
210,318.68,58.14,"[400, 43]"
211,319.14,38.21,"[219, 176]"
212,325.04,25.32,"[49, 622, 676, 857]"
213,370.55,38.67,"[324, 884, 392, 632]"
214,386.63,25.0,[53]
215,409.81,38.5,"[132, 758, 422]"
216,435.87,38.38,"[861, 262, 427, 289, 212]"
217,449.19,38.34,"[535, 540]"
218,463.87,59.76,[781]
219,442.63,84.06,"[111, 97, 345, 358, 65]"
220,416.24,84.07,"[568, 431, 837, 154, 770]"
221,311.8,84.46000000000001,"[379, 353]"
222,305.45,135.84,"[816, 242, 868, 166, 782]"
223,249.13,133.76,[273]
224,234.12,136.06,"[152, 195]"
225,248.705,150.965,[196]
226,225.10500000000002,109.355,[181]
227,253.53,97.3,"[81, 115, 145, 771]"
228,182.12,90.43,"[254, 264]"
229,175.25,103.59,"[787, 251]"
230,168.69,129.70999999999998,"[527, 819]"
231,135.93,156.09,"[694, 456, 21, 739, 722, 725, 675]"
232,126.38,133.67000000000002,[815]
233,130.07999999999998,83.88,[651]
234,158.68,66.26,[743]
235,188.64,58.23,[250]
236,201.32,45.379999999999995,[565]
237,201.51,31.84,[7]
238,201.79,25.61,"[412, 64, 774, 466, 321, 601]"
239,177.095,25.0,[399]
240,165.255,34.5,[437]
241,149.26999999999998,25.36,[103]
242,143.2,25.79,[735]
243,123.22,38.84,[114]
244,105.89,59.269999999999996,[458]
245,83.82,64.19,"[25, 614, 650]"
246,64.49000000000001,85.19,"[91, 719, 407, 769, 208]"
247,46.9,85.51,[634]
248,51.255,98.32499999999999,[365]
249,71.39,110.26,[517]
250,75.24000000000001,122.69,[811]
251,76.94,144.49,[446]
252,52.905,144.745,[173]
253,25.57,149.64,[505]
254,25.7,136.65,"[649, 416, 318, 221, 335, 92]"
255,25.25,90.63,"[177, 397, 106, 627, 688]"
256,42.35,62.67,[320]
257,25.63,57.66,"[424, 447, 813, 122]"
258,31.66,44.71,"[751, 454, 287, 721, 780, 384, 841]"
259,31.59,25.0,[441]
260,51.760000000000005,25.35,"[237, 26, 39, 201]"
261,51.82,45.22,"[657, 495]"
262,62.55,43.815,[18]
263,77.39,169.21,"[664, 575, 711]"
264,71.46000000000001,181.65,"[187, 500, 414]"
265,87.0,203.20999999999998,[31]
266,73.025,209.90499999999997,[510]
267,100.79499999999999,185.37,[285]
268,122.96,207.86,"[194, 44, 85, 494]"
269,110.4,227.42,"[691, 149]"
270,110.3,233.62,[508]
271,103.66,234.37,[522]
272,71.21000000000001,253.88,"[271, 584, 236]"
