,tl_x,tl_y,br_x,br_y,type,time
0,125.74,12.00,130.74,17.00,1,0.25
1,89.74,0.00,91.74,7.71,0,0.154
2,80.47,50.37,88.18,54.31,0,0.304
3,32.88,148.48,37.48,151.18,0,0.124
4,100.75,40.42,102.01,41.51,0,0.014
5,70.14,160.38,76.86,162.23,0,0.124
6,72.97,147.29,84.55,159.80,0,1.449
7,33.48,123.39,43.49,125.59,0,0.22
8,47.65,77.16,48.65,88.55,0,0.114
9,103.75,118.19,108.65,122.70,0,0.221
10,81.79,163.00,92.62,169.26,0,0.678
11,9.25,106.07,12.36,107.68,0,0.05
12,15.25,78.02,27.73,90.02,0,1.498
13,53.74,94.09,63.38,103.60,0,0.917
14,40.05,60.08,43.76,63.44,0,0.125
15,71.34,10.27,76.84,14.19,0,0.216
16,44.36,152.02,52.16,154.24,0,0.173
17,0.00,100.43,6.61,111.23,0,0.714
18,12.57,84.94,14.12,85.98,0,0.016
19,79.11,125.17,80.34,131.96,0,0.084
20,54.63,119.34,68.01,125.58,0,0.835
21,107.65,26.60,108.68,28.97,0,0.024
22,0.00,77.53,8.22,82.38,0,0.399
23,34.95,0.00,46.04,1.05,0,0.116
24,40.13,152.22,41.96,166.83,0,0.267
25,90.13,10.60,96.22,18.37,0,0.473
26,85.93,101.08,89.83,106.91,0,0.227
27,36.66,135.56,38.66,144.66,0,0.182
28,61.19,130.72,62.53,133.71,0,0.04
29,54.90,67.68,57.46,71.70,0,0.103
30,56.03,163.00,57.16,170.13,0,0.081
31,12.73,161.90,21.35,163.33,0,0.123
32,20.83,90.60,21.84,103.45,0,0.13
33,99.69,15.05,104.40,16.31,0,0.059
34,124.74,163.00,126.58,167.01,0,0.074
35,102.10,20.82,112.42,24.84,0,0.415
36,124.74,28.01,133.18,33.95,0,0.501
37,65.18,104.80,70.55,112.47,0,0.412
38,110.43,70.16,111.51,72.47,0,0.025
39,43.79,12.72,44.85,19.30,0,0.07
40,84.85,141.56,94.50,146.34,0,0.461
41,110.97,117.52,112.77,127.49,0,0.179
42,117.44,112.25,132.26,115.18,0,0.434
43,114.43,30.90,116.89,33.17,0,0.056
44,10.75,90.60,18.85,91.80,0,0.097
45,30.31,90.98,32.36,92.34,0,0.028
46,74.29,48.05,81.34,49.47,0,0.1
47,114.49,67.33,116.37,82.05,0,0.277
48,121.99,16.53,123.04,17.62,0,0.011
49,12.21,48.87,26.68,50.31,0,0.208
50,90.30,110.68,91.76,111.68,0,0.015
51,34.16,70.63,35.17,79.29,0,0.087
52,89.40,38.35,94.36,43.57,0,0.259
53,0.00,44.15,10.52,46.14,0,0.209
54,118.27,71.46,129.63,72.56,0,0.125
55,85.31,127.13,93.72,131.00,0,0.325
56,34.54,104.65,38.74,108.45,0,0.16
57,44.11,141.33,50.81,142.45,0,0.075
