,tl_x,tl_y,br_x,br_y,type,time
0,405.73,446.00,410.73,451.00,1,0.25
1,115.31,219.24,126.03,227.28,0,0.862
2,10.51,450.13,12.68,452.64,0,0.054
3,237.36,258.96,240.12,261.26,0,0.063
4,291.63,420.28,293.01,423.74,0,0.048
5,70.72,50.26,81.78,54.62,0,0.482
6,150.24,430.87,151.27,433.68,0,0.029
7,123.09,321.99,124.51,323.17,0,0.017
8,400.52,30.13,401.56,31.98,0,0.019
9,85.09,284.16,97.85,287.83,0,0.468
10,71.61,413.47,81.90,416.24,0,0.285
11,365.23,277.52,379.54,280.79,0,0.468
12,395.73,407.55,399.97,408.56,0,0.043
13,210.28,140.17,215.91,141.72,0,0.087
14,71.98,162.31,77.67,172.04,0,0.554
15,123.56,283.43,124.56,288.81,0,0.054
16,375.25,98.12,380.35,99.22,0,0.056
17,175.58,271.79,177.23,274.02,0,0.037
18,11.87,257.04,21.48,266.72,0,0.93
19,390.44,270.92,391.60,275.12,0,0.049
20,44.05,188.35,45.18,202.35,0,0.158
21,115.70,44.44,120.27,45.44,0,0.046
22,385.81,44.50,390.63,50.66,0,0.297
23,354.07,224.59,355.42,227.35,0,0.037
24,200.60,280.39,202.87,286.34,0,0.135
25,30.92,250.12,39.10,252.48,0,0.193
26,112.38,313.10,116.45,322.21,0,0.371
27,395.73,455.00,398.59,460.39,0,0.154
28,80.18,450.43,92.81,451.67,0,0.157
29,294.71,38.64,303.32,39.71,0,0.092
30,10.72,120.93,18.23,133.57,0,0.949
31,392.17,145.12,396.91,151.99,0,0.326
32,150.54,370.64,164.73,380.80,0,1.442
33,120.24,54.13,134.42,56.50,0,0.336
34,57.33,180.04,58.98,188.08,0,0.133
35,300.42,440.43,301.56,449.76,0,0.106
36,380.98,455.00,388.83,456.76,0,0.138
37,300.77,411.95,307.35,413.26,0,0.086
38,370.46,180.54,377.63,182.16,0,0.116
39,130.39,90.45,131.97,91.49,0,0.016
40,248.81,201.09,250.76,213.16,0,0.235
41,20.25,276.36,30.56,283.48,0,0.734
42,80.75,290.84,85.44,295.73,0,0.229
43,66.50,422.14,68.52,423.14,0,0.02
44,60.69,120.82,62.06,130.29,0,0.13
45,0.00,199.51,3.22,202.82,0,0.107
46,260.26,120.78,261.44,125.92,0,0.061
47,362.17,285.84,365.52,296.01,0,0.341
48,360.44,450.53,362.55,453.79,0,0.069
49,360.29,20.07,365.71,30.79,0,0.581
50,76.04,398.53,91.01,404.07,0,0.829
51,255.45,302.30,263.65,303.46,0,0.095
52,260.19,340.79,272.95,351.25,0,1.335
53,357.82,232.84,360.00,234.38,0,0.034
54,110.76,190.84,115.04,202.14,0,0.484
55,380.07,140.27,393.35,144.58,0,0.572
56,278.87,415.42,280.41,417.95,0,0.039
57,90.77,370.35,102.87,374.71,0,0.528
58,360.30,260.33,361.40,261.65,0,0.015
59,40.67,60.66,54.42,64.49,0,0.527
60,122.71,257.34,129.80,271.61,0,1.012
61,373.83,206.88,375.21,212.94,0,0.084
62,330.37,226.67,333.14,227.67,0,0.028
63,10.68,70.86,12.10,76.66,0,0.082
64,137.52,172.12,140.31,173.12,0,0.028
65,201.36,328.26,215.10,329.30,0,0.143
66,153.43,146.46,157.06,149.14,0,0.097
67,210.65,10.12,223.84,15.92,0,0.765
68,395.73,219.14,407.88,224.22,0,0.617
69,260.77,60.07,266.30,69.48,0,0.52
70,252.53,211.77,253.60,225.22,0,0.144
71,280.20,140.33,292.19,143.07,0,0.329
72,164.75,62.47,168.00,64.45,0,0.064
73,260.66,250.88,268.99,253.03,0,0.179
74,360.85,190.90,362.32,201.14,0,0.151
75,129.38,20.30,133.99,25.32,0,0.231
76,190.31,400.93,200.19,415.34,0,1.424
77,140.67,420.73,142.10,422.91,0,0.031
78,115.48,228.13,119.23,229.14,0,0.038
79,149.39,258.80,159.39,262.72,0,0.392
80,366.87,208.28,368.19,209.90,0,0.021
81,210.16,260.76,216.51,264.33,0,0.227
82,30.50,50.71,38.34,56.91,0,0.486
83,220.60,300.34,221.96,306.12,0,0.079
84,306.37,265.28,307.96,268.09,0,0.045
85,134.54,237.36,146.07,250.42,0,1.506
86,255.51,220.68,257.89,221.72,0,0.025
87,50.93,320.60,51.93,325.04,0,0.044
88,393.49,229.78,402.60,235.02,0,0.477
89,354.53,236.27,368.60,241.69,0,0.763
90,353.18,291.02,354.18,297.30,0,0.063
91,180.33,60.45,188.87,63.02,0,0.219
92,190.17,160.34,191.18,169.79,0,0.095
93,102.44,42.67,107.71,50.10,0,0.392
94,140.55,280.23,142.24,290.08,0,0.166
95,385.66,127.85,391.84,129.16,0,0.081
96,240.34,220.76,244.01,225.40,0,0.17
97,149.13,129.73,151.30,132.96,0,0.07
98,100.09,20.60,114.12,22.61,0,0.282
99,133.44,252.08,139.96,257.44,0,0.349
100,139.62,271.48,149.51,272.50,0,0.101
101,328.38,248.68,338.50,251.23,0,0.258
102,210.92,248.57,223.04,257.15,0,1.04
103,390.07,200.86,394.19,208.42,0,0.311
104,300.41,180.21,312.11,186.94,0,0.787
105,330.29,150.78,344.75,152.52,0,0.252
106,390.85,250.30,405.53,252.23,0,0.283
107,133.04,339.11,135.12,340.48,0,0.028
108,356.92,333.31,360.78,334.44,0,0.044
109,296.22,56.93,298.42,58.87,0,0.043
110,152.37,332.55,158.09,345.43,0,0.737
111,298.33,71.51,299.36,72.59,0,0.011
112,345.59,223.89,353.75,232.36,0,0.691
113,350.10,130.23,356.78,131.27,0,0.069
114,320.76,230.75,329.69,239.64,0,0.794
115,198.17,251.50,204.80,260.20,0,0.577
116,390.85,170.91,391.86,181.94,0,0.111
117,311.23,449.65,319.96,460.46,0,0.944
118,33.32,358.31,34.40,367.91,0,0.104
119,121.96,20.10,128.64,25.94,0,0.39
120,60.23,100.39,63.10,102.35,0,0.056
121,164.58,160.83,168.24,172.49,0,0.427
122,200.32,300.49,202.78,311.69,0,0.276
123,270.10,100.76,272.24,104.08,0,0.071
124,183.37,302.41,193.58,313.95,0,1.178
125,350.28,50.45,354.62,60.63,0,0.442
126,313.69,305.86,324.69,307.53,0,0.184
127,125.94,50.89,127.09,53.91,0,0.035
128,270.22,400.64,271.69,412.12,0,0.169
129,42.60,344.81,48.99,347.81,0,0.192
130,100.13,390.08,109.51,393.32,0,0.304
131,160.58,300.26,172.26,301.47,0,0.141
132,80.73,160.43,82.01,161.43,0,0.013
133,191.20,320.44,205.44,324.45,0,0.571
134,0.34,280.80,1.55,288.65,0,0.095
135,330.06,200.59,331.15,212.19,0,0.126
136,395.73,197.94,406.54,205.65,0,0.833
137,150.84,160.80,152.67,169.89,0,0.166
138,312.94,311.55,315.79,312.65,0,0.031
139,203.81,52.02,205.17,54.79,0,0.038
140,270.90,210.81,280.74,214.65,0,0.378
141,391.90,399.79,392.93,412.58,0,0.132
142,340.52,460.79,344.00,468.17,0,0.257
143,265.92,219.12,277.53,233.49,0,1.668
144,270.33,300.37,281.14,308.77,0,0.908
145,170.17,50.37,175.51,51.37,0,0.053
146,90.65,10.24,104.85,11.77,0,0.217
147,345.60,182.31,353.14,183.66,0,0.102
148,394.37,423.80,402.60,424.92,0,0.092
149,250.60,250.80,251.89,251.81,0,0.013
150,50.83,152.07,52.76,155.49,0,0.066
151,350.15,210.34,356.14,211.67,0,0.08
152,400.33,140.48,408.26,148.34,0,0.623
153,0.73,140.25,2.89,142.13,0,0.041
154,40.06,460.54,41.19,465.10,0,0.052
155,280.52,280.68,282.87,283.70,0,0.071
156,385.28,223.37,388.27,225.46,0,0.062
157,329.85,156.73,339.31,158.55,0,0.172
158,363.64,264.06,366.48,274.66,0,0.301
159,220.12,450.78,223.57,460.14,0,0.323
