,x,y,type,side,board,comp_idx
0,21.5,18.5,1,0,0,[0]
1,31.72,27.49,0,0,0,"[381, 324, 141, 309, 237, 230, 323, 51, 367, 421]"
2,71.43,36.26,0,0,0,"[223, 254, 246, 45, 71, 307]"
3,134.72,26.22,0,0,0,"[383, 261, 92, 158, 372, 233, 427, 243, 306]"
4,157.375,36.36,0,0,0,"[95, 294, 169, 33, 122]"
5,225.315,30.17,0,0,0,"[193, 416, 263, 15, 404, 240, 393, 224, 236, 250]"
6,276.685,28.805,0,0,0,"[210, 422, 137, 361, 194, 56, 189, 91, 380, 218]"
7,347.02,38.2,0,0,0,"[84, 351, 77, 258, 24, 167, 342, 68, 116, 115, 279, 325]"
8,347.275,97.56,0,0,0,"[178, 303, 433, 260, 50, 98, 268, 366, 391, 289]"
9,351.14,133.05,0,0,0,"[387, 355]"
10,347.76,180.085,0,0,0,"[339, 385, 382, 49, 2, 428, 221, 319, 161, 286, 47]"
11,335.225,245.28,0,0,0,"[402, 171, 429, 291, 40, 185, 213, 163, 81, 311, 322, 188, 376]"
12,278.655,247.05,0,0,0,"[300, 110, 146, 103, 418, 181, 431, 292, 19, 187, 111, 46, 160, 287, 133, 338, 5, 121, 234]"
13,284.13,197.475,0,0,0,"[222, 173, 426, 106, 41, 389, 241, 321, 143, 177, 80, 120, 415, 36, 326, 48, 335, 21]"
14,228.69,186.305,0,0,0,"[284, 275, 293, 112, 107, 180, 125, 297, 118, 174, 406, 374, 420, 288]"
15,213.585,247.05,0,0,0,"[334, 407, 247, 105, 412, 264, 295, 149, 201, 195, 356, 399, 363, 179, 401, 97, 423]"
16,181.95,254.47,0,0,0,"[252, 344, 357, 170, 14, 78, 333]"
17,140.285,247.715,0,0,0,"[410, 74, 244, 61, 90, 1, 83, 316]"
18,87.315,236.13,0,0,0,"[226, 370, 119, 20, 403, 227, 26, 89, 310, 337, 397, 270, 280, 375, 12, 186, 114]"
19,22.34,240.52,0,0,0,"[228, 365, 209, 425, 298, 235, 23, 127, 109, 104, 87, 255, 79, 3, 135, 392, 274]"
20,29.295,190.145,0,0,0,"[138, 129, 69, 432, 424, 384, 175, 136, 352, 276, 134, 256, 271, 157, 142, 262]"
21,39.645,141.92,0,0,0,"[408, 147, 183, 162, 285, 364, 203, 417, 329]"
22,28.065,90.235,0,0,0,"[282, 17, 184, 249, 63, 430, 126, 44, 102, 182, 290, 39, 395, 346, 148]"
23,86.875,89.05,0,0,0,"[388, 99, 349, 6, 296, 155, 31, 419, 117, 28, 208, 341, 131, 164, 57, 113, 390, 331]"
24,93.36,120.015,0,0,0,"[55, 159, 373, 217, 354, 348, 413, 253, 9, 330, 336, 211, 53, 152, 196, 340, 277, 42, 386, 320, 251]"
25,83.885,179.135,0,0,0,"[166, 54, 232, 396, 8, 315, 4, 239, 378, 66, 345, 86, 93, 353, 225, 190, 204, 101, 85, 308, 215, 304]"
26,138.0,190.105,0,0,0,"[192, 362, 176, 76, 145, 314, 350, 220, 214, 219, 29, 359, 123, 199, 273, 172, 394, 67, 231, 62]"
27,175.85,190.74,0,0,0,"[266, 409, 313, 197]"
28,134.475,148.665,0,0,0,"[38, 347, 267, 64, 229, 379]"
29,142.57,108.805,0,0,0,"[18, 154, 312, 317, 16, 34, 72, 206, 43, 405, 130, 30, 59, 238, 278, 60, 35]"
30,186.775,128.505,0,0,0,"[269, 108, 257, 7, 70, 414, 327]"
31,194.025,83.315,0,0,0,"[140, 168, 358, 82, 75, 25, 283, 22]"
32,237.79,89.045,0,0,0,"[212, 299, 328, 318, 150, 245, 205, 305, 360, 156, 301, 242, 207, 132, 368, 128, 216, 281, 151]"
33,238.075,128.61,0,0,0,"[88, 369, 96, 144, 302, 13, 139, 191, 153]"
34,286.87,134.11,0,0,0,"[400, 27, 343, 100, 165, 200, 398, 65, 32]"
35,292.855,89.05,0,0,0,"[73, 52, 377, 371, 411, 332, 202, 37, 248, 198, 94, 259, 58, 10, 272, 124, 11, 265]"
