,name,tl_x,tl_y,br_x,br_y,step,array,type,sub_type,center,side,enable,board,offset_x,offset_y,z
0,name,394,182.65,399,187.65,1,0,7,0,0,0,1,0,0,0,0
1,name,260.62,30.48,263.67,41.02,1,0,0,0,0,0,1,0,0,0,0
2,name,30.31,10.21,39.09,14.1,1,0,0,0,0,0,1,0,0,0,0
3,name,0.79,10.08,1.8,24.38,1,0,0,0,0,0,1,0,0,0,0
4,name,190.57,40.08,195.95,41.26,1,0,0,0,0,0,1,0,0,0,0
5,name,130.75,80.41,140.42,81.42,1,0,0,0,0,0,1,0,0,0,0
6,name,340.58,180.28,354.65,185.59,1,0,0,0,0,0,1,0,0,0,0
7,name,330.73,180.92,331.79,193.9,1,0,0,0,0,0,1,0,0,0,0
8,name,60.28,170.15,61.29,171.39,1,0,0,0,0,0,1,0,0,0,0
9,name,380.83,180.22,389.23,190.87,1,0,0,0,0,0,1,0,0,0,0
10,name,190.17,60.84,192.38,69.95,1,0,0,0,0,0,1,0,0,0,0
11,name,170.3,180.75,182.11,181.79,1,0,0,0,0,0,1,0,0,0,0
12,name,150.15,170.32,151.15,171.7,1,0,0,0,0,0,1,0,0,0,0
13,name,220.46,180.91,221.55,182.38,1,0,0,0,0,0,1,0,0,0,0
14,name,180.81,0.33,195.31,1.95,1,0,0,0,0,0,1,0,0,0,0
15,name,100.57,180.48,110.32,195.11,1,0,0,0,0,0,1,0,0,0,0
16,name,80.92,150.31,92.58,155.54,1,0,0,0,0,0,1,0,0,0,0
17,name,50.37,20.34,62.23,25.57,1,0,0,0,0,0,1,0,0,0,0
18,name,180.4,90.88,185.45,92.31,1,0,0,0,0,0,1,0,0,0,0
19,name,50.13,160.46,64.02,165.81,1,0,0,0,0,0,1,0,0,0,0
20,name,180.26,10.13,205.43,31.09,1,0,0,0,0,0,1,0,0,0,0
21,name,40.46,120.78,49.34,128.75,1,0,0,0,0,0,1,0,0,0,0
22,name,80.52,140.71,82.5,142.98,1,0,0,0,0,0,1,0,0,0,0
23,name,180.44,180.72,186.69,182.36,1,0,0,0,0,0,1,0,0,0,0
24,name,350.13,40.45,358.05,41.45,1,0,0,0,0,0,1,0,0,0,0
25,name,380.5,0.89,394.35,3.47,1,0,0,0,0,0,1,0,0,0,0
26,name,70.1,50.23,81.92,54.61,1,0,0,0,0,0,1,0,0,0,0
27,name,340.64,190.88,347.64,195,1,0,0,0,0,0,1,0,0,0,0
28,name,240.65,50.61,248.82,51.67,1,0,0,0,0,0,1,0,0,0,0
29,name,270.76,90.06,273.84,92.35,1,0,0,0,0,0,1,0,0,0,0
30,name,350.07,130.91,357.96,140.63,1,0,0,0,0,0,1,0,0,0,0
31,name,40.37,80.55,42.02,82.14,1,0,0,0,0,0,1,0,0,0,0
32,name,300.56,110.11,310.09,113.66,1,0,0,0,0,0,1,0,0,0,0
33,name,220.26,120.18,225.49,125.29,1,0,0,0,0,0,1,0,0,0,0
34,name,40.83,190.46,44.26,194.09,1,0,0,0,0,0,1,0,0,0,0
35,name,280.09,180.84,284.86,182.8,1,0,0,0,0,0,1,0,0,0,0
36,name,80.41,10.1,84.27,24.58,1,0,0,0,0,0,1,0,0,0,0
37,name,330.5,60.1,331.9,72.77,1,0,0,0,0,0,1,0,0,0,0
38,name,150.59,120.58,159.37,129.42,1,0,0,0,0,0,1,0,0,0,0
39,name,190.62,70.36,193.76,72.08,1,0,0,0,0,0,1,0,0,0,0
40,name,320.85,190.46,331.92,203.56,1,0,0,0,0,0,1,0,0,0,0
41,name,340.46,170.54,344.37,181.33,1,0,0,0,0,0,1,0,0,0,0
42,name,370.25,180.72,371.94,184.23,1,0,0,0,0,0,1,0,0,0,0
43,name,180.54,20.31,191.09,28.8,1,0,0,0,0,0,1,0,0,0,0
44,name,340.36,150.53,341.8,162.37,1,0,0,0,0,0,1,0,0,0,0
45,name,390.78,130.55,393.77,143.14,1,0,0,0,0,0,1,0,0,0,0
46,name,200.24,90.19,214.83,93.76,1,0,0,0,0,0,1,0,0,0,0
47,name,320.19,0.21,324.47,14.46,1,0,0,0,0,0,1,0,0,0,0
48,name,40.05,110.42,42.19,118.55,1,0,0,0,0,0,1,0,0,0,0
49,name,240.27,20.49,242.32,24.65,1,0,0,0,0,0,1,0,0,0,0
50,name,60.11,160.6,73.42,162.18,1,0,0,0,0,0,1,0,0,0,0
51,name,290.68,70.34,297.9,71.96,1,0,0,0,0,0,1,0,0,0,0
52,name,20.12,120.9,28.95,126.53,1,0,0,0,0,0,1,0,0,0,0
53,name,30.61,20.16,36.77,23.68,1,0,0,0,0,0,1,0,0,0,0
54,name,50.39,60.68,55.4,71.55,1,0,0,0,0,0,1,0,0,0,0
55,name,70.26,30.51,81.53,31.51,1,0,0,0,0,0,1,0,0,0,0
56,name,390.8,40.52,393.28,42.16,1,0,0,0,0,0,1,0,0,0,0
57,name,150.25,80.56,152.37,84.64,1,0,0,0,0,0,1,0,0,0,0
58,name,160.21,0.16,168.02,3.83,1,0,0,0,0,0,1,0,0,0,0
59,name,340.06,90.25,343.04,98.52,1,0,0,0,0,0,1,0,0,0,0
60,name,330.87,160.17,336.16,162.36,1,0,0,0,0,0,1,0,0,0,0
61,name,50.66,40.72,51.7,41.96,1,0,0,0,0,0,1,0,0,0,0
62,name,70.08,170.51,72.5,180.51,1,0,0,0,0,0,1,0,0,0,0
63,name,360.94,180.36,370.13,182.14,1,0,0,0,0,0,1,0,0,0,0
64,name,90.4,90.58,96.72,91.9,1,0,0,0,0,0,1,0,0,0,0
65,name,230.46,130.38,231.84,133.61,1,0,0,0,0,0,1,0,0,0,0
66,name,10.77,160.57,17.58,162.88,1,0,0,0,0,0,1,0,0,0,0
67,name,10.06,190.85,12.43,195.33,1,0,0,0,0,0,1,0,0,0,0
68,name,90.38,50.78,92,57.65,1,0,0,0,0,0,1,0,0,0,0
69,name,290.29,50.57,304.99,53.66,1,0,0,0,0,0,1,0,0,0,0
70,name,360.78,100.36,370.04,104.76,1,0,0,0,0,0,1,0,0,0,0
71,name,390.4,10.29,394.02,11.7,1,0,0,0,0,0,1,0,0,0,0
72,name,340.42,110.7,342.3,117,1,0,0,0,0,0,1,0,0,0,0
73,name,240.34,190.18,249.37,192.26,1,0,0,0,0,0,1,0,0,0,0
74,name,140.39,100.51,152.44,101.79,1,0,0,0,0,0,1,0,0,0,0
75,name,380.72,10.82,383.85,12.94,1,0,0,0,0,0,1,0,0,0,0
76,name,0.17,110.59,35.46,135.6,1,0,0,0,0,0,1,0,0,0,0
77,name,220.69,190.47,230.94,193.99,1,0,0,0,0,0,1,0,0,0,0
78,name,240.08,180.52,245.05,188.66,1,0,0,0,0,0,1,0,0,0,0
79,name,170.55,120.57,173.39,125.47,1,0,0,0,0,0,1,0,0,0,0
80,name,190.23,130.19,202.37,136.03,1,0,0,0,0,0,1,0,0,0,0
81,name,120.59,180.54,126.37,182.71,1,0,0,0,0,0,1,0,0,0,0
82,name,120.09,190.4,122.71,194.08,1,0,0,0,0,0,1,0,0,0,0
83,name,120.94,100.92,121.97,111.66,1,0,0,0,0,0,1,0,0,0,0
84,name,300.14,180.29,301.24,193.08,1,0,0,0,0,0,1,0,0,0,0
85,name,220.33,80.35,228.18,81.75,1,0,0,0,0,0,1,0,0,0,0
86,name,340.78,60.79,350.53,62.44,1,0,0,0,0,0,1,0,0,0,0
87,name,350.33,80.52,352.55,81.65,1,0,0,0,0,0,1,0,0,0,0
88,name,250.68,160.74,262.91,161.76,1,0,0,0,0,0,1,0,0,0,0
89,name,150.89,50.57,165.42,59.03,1,0,0,0,0,0,1,0,0,0,0
90,name,180.52,30.9,182.28,36.97,1,0,0,0,0,0,1,0,0,0,0
91,name,290.92,130.41,294.37,135.17,1,0,0,0,0,0,1,0,0,0,0
92,name,280.35,10.07,282.63,11.25,1,0,0,0,0,0,1,0,0,0,0
93,name,370.84,170.86,379.74,185.49,1,0,0,0,0,0,1,0,0,0,0
94,name,100.22,60.85,110.94,65.5,1,0,0,0,0,0,1,0,0,0,0
95,name,310.36,80.65,325.16,89.05,1,0,0,0,0,0,1,0,0,0,0
96,name,60.68,150.7,72.25,154.36,1,0,0,0,0,0,1,0,0,0,0
97,name,180.24,40.22,182.92,43.99,1,0,0,0,0,0,1,0,0,0,0
98,name,140.41,190.1,144.54,194.76,1,0,0,0,0,0,1,0,0,0,0
99,name,70.17,40.88,71.35,44.62,1,0,0,0,0,0,1,0,0,0,0
100,name,370.26,130.52,384.84,131.6,1,0,0,0,0,0,1,0,0,0,0
101,name,310.94,0.26,313.64,4.81,1,0,0,0,0,0,1,0,0,0,0
102,name,210.91,150.89,215.01,156.33,1,0,0,0,0,0,1,0,0,0,0
103,name,270.48,40.39,272.16,41.39,1,0,0,0,0,0,1,0,0,0,0
104,name,50.54,110.05,52.21,113.54,1,0,0,0,0,0,1,0,0,0,0
105,name,110.12,80.73,114.01,82.58,1,0,0,0,0,0,1,0,0,0,0
106,name,40.58,70.19,53.47,85,1,0,0,0,0,0,1,0,0,0,0
107,name,300.83,130.09,303.27,132.02,1,0,0,0,0,0,1,0,0,0,0
108,name,90.69,60.88,92.69,68.69,1,0,0,0,0,0,1,0,0,0,0
109,name,50.35,70.91,51.6,75,1,0,0,0,0,0,1,0,0,0,0
110,name,320.18,40.76,322.36,42.04,1,0,0,0,0,0,1,0,0,0,0
111,name,100.49,130.76,110.82,136.72,1,0,0,0,0,0,1,0,0,0,0
112,name,130.51,30.82,133.32,35.1,1,0,0,0,0,0,1,0,0,0,0
113,name,180.65,140.12,191.02,144.81,1,0,0,0,0,0,1,0,0,0,0
114,name,210.29,70.22,214.48,71.67,1,0,0,0,0,0,1,0,0,0,0
115,name,80.48,40.54,83.27,53.52,1,0,0,0,0,0,1,0,0,0,0
116,name,260.42,160.8,262.55,171.72,1,0,0,0,0,0,1,0,0,0,0
117,name,180.9,190.77,183.43,204.92,1,0,0,0,0,0,1,0,0,0,0
118,name,70.07,0.68,71.6,4.28,1,0,0,0,0,0,1,0,0,0,0
119,name,140.28,10.53,147.56,11.96,1,0,0,0,0,0,1,0,0,0,0
120,name,240.92,140.11,249.65,142.86,1,0,0,0,0,0,1,0,0,0,0
121,name,160.15,170.71,164.99,174.06,1,0,0,0,0,0,1,0,0,0,0
122,name,310.45,190.12,315.15,191.47,1,0,0,0,0,0,1,0,0,0,0
123,name,310.24,100.78,324.06,106.24,1,0,0,0,0,0,1,0,0,0,0
124,name,20.87,110.09,49.71,145.53,1,0,0,0,0,0,1,0,0,0,0
125,name,280.1,130.24,285.37,131.76,1,0,0,0,0,0,1,0,0,0,0
126,name,360.64,110.39,371.25,120.65,1,0,0,0,0,0,1,0,0,0,0
127,name,290.38,80.22,301.23,86.01,1,0,0,0,0,0,1,0,0,0,0
128,name,150.05,60.31,151.12,61.66,1,0,0,0,0,0,1,0,0,0,0
129,name,130.34,60.92,137.63,62.61,1,0,0,0,0,0,1,0,0,0,0
