,x,y,type,side,board,comp_idx
0,205.25,10.5,1,0,0,[0]
1,186.8,17.45,0,0,0,"[140, 115, 85]"
2,179.55,23.12,0,0,0,"[177, 152, 17, 283, 31, 105, 2]"
3,158.12,18.45,0,0,0,"[275, 156, 244, 30, 163]"
4,128.795,17.59,0,0,0,"[38, 116, 162, 199, 189]"
5,99.28,20.785,0,0,0,"[297, 256, 131, 64, 122, 135, 148]"
6,58.015,17.425,0,0,0,"[304, 119, 276, 169, 32, 257]"
7,16.825,15.735,0,0,0,"[151, 129, 106, 282, 232, 27]"
8,18.895,55.075,0,0,0,"[181, 298, 153, 120, 247, 229, 234, 66, 99, 96, 178]"
9,48.3,66.16,0,0,0,"[41, 300, 5, 185, 211, 192]"
10,18.585,94.76,0,0,0,"[293, 6, 58, 4, 28, 208, 306, 35]"
11,30.03,137.85,0,0,0,"[267, 218, 39, 236, 171, 48, 222, 188, 255]"
12,27.5,177.415,0,0,0,"[220, 23, 110]"
13,16.285,207.225,0,0,0,"[68, 130, 80, 154]"
14,24.605,258.915,0,0,0,"[251, 277, 10, 305, 142, 253]"
15,68.705,259.635,0,0,0,"[164, 303, 193, 9, 132, 102, 227, 45, 289]"
16,96.925,239.08,0,0,0,"[159, 258, 59, 281, 155, 179, 34, 113, 262, 95]"
17,59.105,218.94,0,0,0,"[228, 217, 196, 62, 88, 127, 183, 170, 146, 61, 246]"
18,94.255,199.545,0,0,0,"[109, 128, 243, 195, 259, 65, 81, 126, 191, 104, 112]"
19,64.26,174.38,0,0,0,"[14, 231, 50, 53]"
20,69.3,138.46,0,0,0,"[145, 44, 172, 1, 205, 47, 33, 91]"
21,59.645,109.25,0,0,0,"[12, 182, 89, 97, 214, 13, 54, 83]"
22,89.22,93.855,0,0,0,"[249, 207, 261, 20, 108, 266, 263, 158, 226, 239]"
23,80.425,55.59,0,0,0,"[273, 98, 87, 175, 173, 299, 100, 18, 288, 90]"
24,109.59,56.57,0,0,0,"[43, 93, 260, 147, 245]"
25,126.955,79.51,0,0,0,"[270, 237, 206, 184, 296, 123, 67, 197, 307]"
26,150.59,48.605,0,0,0,"[161, 75, 37, 137, 230, 204]"
27,164.18,80.175,0,0,0,"[7, 49, 176, 279, 103, 121]"
28,190.22,56.015,0,0,0,"[77, 22, 174, 301, 223, 286, 124, 265, 74, 235]"
29,194.075,87.93,0,0,0,"[84, 94, 114, 11, 302, 139, 271, 166, 167]"
30,189.805,124.2,0,0,0,"[290, 29, 19, 16, 136, 295, 250, 240, 46, 24]"
31,191.725,158.7,0,0,0,"[157, 308, 71, 82, 107]"
32,195.76,191.535,0,0,0,"[25, 242, 187, 221]"
33,192.03,222.8,0,0,0,"[72, 198, 225, 111, 73]"
34,178.05,264.31,0,0,0,"[26, 69, 219]"
35,136.915,253.6,0,0,0,"[40, 203, 160, 133, 15, 254]"
36,144.87,216.88,0,0,0,"[292, 287, 285, 55, 200, 216, 212, 56, 92]"
37,122.215,191.48,0,0,0,"[238, 202, 117, 141, 269, 233, 3, 168, 241, 284]"
38,122.64,158.07,0,0,0,"[63, 125, 186, 118, 36, 134, 60, 209, 278]"
39,97.785,161.23,0,0,0,"[86, 215, 213]"
40,92.865,137.92,0,0,0,[21]
41,110.515,122.565,0,0,0,"[194, 210, 272, 201, 268]"
42,145.735,115.65,0,0,0,"[138, 150, 79, 291]"
43,157.125,145.995,0,0,0,"[280, 52, 101, 252, 78, 76, 180, 274, 294, 264, 143, 8, 248]"
44,154.46,183.27,0,0,0,"[190, 70, 42, 165, 144, 149, 57, 51, 224]"
