,tl_x,tl_y,br_x,br_y,type,time
0,120.60,105.60,125.60,110.60,1,0.25
1,36.86,104.13,41.71,106.08,0,0.095
2,133.40,50.75,134.44,57.01,0,0.065
3,147.67,10.82,156.29,16.31,0,0.473
4,58.40,68.14,60.49,70.17,0,0.042
5,89.56,0.00,99.40,1.28,0,0.126
6,41.86,83.44,46.99,97.71,0,0.732
7,26.11,111.60,39.81,116.07,0,0.612
8,47.96,83.93,52.26,96.30,0,0.532
9,0.00,86.44,5.02,87.62,0,0.059
10,49.34,107.73,50.62,115.63,0,0.101
11,56.38,111.60,61.12,114.34,0,0.13
12,64.33,110.14,66.41,111.70,0,0.032
13,90.82,40.10,100.98,41.66,0,0.158
14,110.29,10.88,120.85,18.86,0,0.843
15,138.34,41.55,139.44,54.71,0,0.145
16,108.46,79.09,110.68,93.70,0,0.324
17,102.12,37.20,106.46,42.59,0,0.234
18,115.66,22.98,117.65,30.20,0,0.144
19,23.76,85.57,33.14,87.72,0,0.202
20,0.00,49.87,1.20,50.98,0,0.013
21,26.83,101.85,33.40,103.21,0,0.089
22,122.52,0.00,130.63,1.22,0,0.099
23,146.33,42.58,150.03,45.95,0,0.125
24,68.13,56.42,73.05,57.45,0,0.051
25,36.69,62.62,38.92,73.60,0,0.245
26,96.17,14.46,100.58,20.90,0,0.284
27,50.25,68.31,51.55,79.36,0,0.144
28,10.25,30.66,23.79,43.33,0,1.716
29,101.93,0.00,105.23,9.17,0,0.303
30,100.18,50.80,108.76,52.89,0,0.179
31,0.00,37.10,2.22,38.58,0,0.033
32,130.61,9.41,131.66,17.56,0,0.086
33,130.08,20.68,131.18,22.24,0,0.017
34,54.23,111.60,55.56,113.52,0,0.026
35,0.00,71.16,3.52,73.31,0,0.076
36,0.00,111.60,2.61,122.50,0,0.284
37,58.84,10.48,60.37,11.55,0,0.016
38,30.51,70.44,34.75,71.49,0,0.045
39,72.21,89.07,74.74,96.32,0,0.183
40,108.22,0.00,110.24,9.64,0,0.195
41,16.78,64.28,17.80,65.28,0,0.01
42,122.94,51.32,124.07,55.37,0,0.046
43,147.05,78.40,150.95,82.20,0,0.148
44,51.99,0.00,58.78,4.23,0,0.287
45,121.36,45.26,122.91,51.44,0,0.096
46,84.57,54.65,86.04,62.67,0,0.118
47,27.99,79.09,41.68,81.27,0,0.298
48,80.86,0.00,85.70,1.02,0,0.049
49,83.33,35.98,88.02,38.26,0,0.107
