,tl_x,tl_y,br_x,br_y,type,time
0,132.19,14.00,137.19,19.00,1,0.25
1,100.14,148.20,113.03,149.48,0,0.165
2,13.06,153.07,14.39,159.13,0,0.081
3,108.94,118.08,110.02,126.03,0,0.086
4,33.80,174.74,41.20,175.87,0,0.084
5,24.29,76.87,29.30,80.54,0,0.184
6,103.63,122.70,108.57,129.95,0,0.358
7,95.99,0.00,97.00,8.97,0,0.091
8,59.62,125.44,73.39,129.75,0,0.593
9,30.60,49.93,32.06,64.58,0,0.214
10,120.17,30.51,123.85,37.49,0,0.257
11,75.69,155.71,80.80,156.75,0,0.053
12,45.29,151.04,51.01,153.11,0,0.118
13,115.01,159.56,117.85,161.49,0,0.055
14,100.62,131.23,111.00,133.08,0,0.192
15,0.00,189.00,1.29,192.01,0,0.039
16,50.85,100.25,55.85,107.24,0,0.35
17,0.00,132.26,1.35,136.06,0,0.051
18,20.88,106.27,25.30,113.72,0,0.329
19,0.65,56.71,1.79,60.73,0,0.046
20,19.04,0.00,31.09,4.07,0,0.49
21,40.78,189.00,43.57,190.53,0,0.043
22,0.00,150.00,3.68,152.41,0,0.089
23,11.62,79.83,16.73,80.84,0,0.052
24,74.07,129.35,76.76,130.52,0,0.031
25,12.19,37.60,24.53,45.14,0,0.93
26,91.90,89.62,93.04,95.52,0,0.067
27,20.22,150.32,29.63,151.35,0,0.097
28,74.59,54.90,87.24,57.06,0,0.273
29,0.00,175.74,11.86,179.00,0,0.387
30,30.68,120.34,32.84,130.87,0,0.227
31,32.15,0.00,36.36,11.75,0,0.495
32,119.92,74.69,122.25,76.32,0,0.038
33,4.76,107.61,12.63,117.60,0,0.786
34,65.64,76.55,69.01,83.83,0,0.245
35,46.28,189.00,57.16,201.50,0,1.36
36,74.26,0.00,83.67,7.16,0,0.674
37,12.29,131.29,16.11,135.97,0,0.179
38,37.26,9.39,45.38,11.79,0,0.195
39,79.81,189.00,91.47,194.91,0,0.689
40,31.42,15.82,33.21,18.51,0,0.048
41,19.69,132.63,33.37,143.22,0,1.449
42,30.25,20.32,31.33,34.60,0,0.154
43,58.47,36.52,59.59,51.28,0,0.165
44,110.86,10.16,122.64,13.88,0,0.438
45,67.06,106.52,75.79,108.16,0,0.143
46,88.40,30.48,99.92,33.14,0,0.306
47,12.58,54.06,16.77,55.10,0,0.044
48,40.59,180.07,43.94,183.73,0,0.123
49,51.59,68.27,53.01,75.58,0,0.104
50,20.12,50.30,21.44,51.52,0,0.016
51,60.01,68.83,64.20,71.01,0,0.091
52,0.00,90.44,13.01,92.36,0,0.25
53,10.07,30.29,13.64,33.11,0,0.101
54,106.36,80.45,107.59,84.31,0,0.047
55,12.93,65.09,16.36,75.56,0,0.359
56,0.00,164.72,2.77,172.71,0,0.221
57,41.91,28.93,42.92,30.81,0,0.019
58,56.59,76.09,57.87,79.41,0,0.042
59,1.94,153.84,7.69,163.19,0,0.538
60,130.28,50.82,131.99,65.35,0,0.248
61,37.29,43.47,38.44,44.98,0,0.017
62,5.84,98.61,14.48,101.19,0,0.223
63,85.35,169.79,86.67,171.64,0,0.024
64,66.09,20.55,70.05,22.99,0,0.097
65,118.66,159.78,131.25,167.28,0,0.944
66,50.08,50.25,51.13,57.35,0,0.075
67,110.81,50.50,111.86,52.36,0,0.02
68,24.51,86.92,39.14,87.98,0,0.155
69,52.72,61.83,54.76,62.83,0,0.02
70,58.52,136.82,60.23,139.14,0,0.04
71,33.52,82.29,35.67,83.39,0,0.024
72,46.45,178.34,55.81,180.57,0,0.209
73,0.00,118.21,2.54,125.27,0,0.179
74,80.67,60.75,90.46,71.42,0,1.045
75,16.70,92.64,19.06,103.49,0,0.256
76,56.56,118.24,57.61,123.88,0,0.059
77,77.22,92.30,81.18,98.53,0,0.247
78,15.49,155.25,16.51,166.71,0,0.117
79,40.80,140.80,43.12,147.59,0,0.158
80,88.69,24.04,96.18,25.06,0,0.076
81,70.06,190.35,72.35,197.65,0,0.167
82,70.22,14.48,79.11,15.48,0,0.089
83,0.00,146.77,7.51,148.14,0,0.103
84,109.18,173.19,114.21,174.38,0,0.06
85,0.00,87.59,1.19,88.96,0,0.016
86,110.91,60.72,112.06,67.72,0,0.08
87,109.39,159.26,110.74,166.58,0,0.099
88,114.33,64.82,115.98,65.82,0,0.017
89,20.49,160.76,21.77,162.61,0,0.024
90,25.17,157.35,32.96,172.04,0,1.144
91,97.59,58.84,99.28,62.55,0,0.063
92,10.28,190.66,19.61,200.68,0,0.935
93,67.39,0.00,69.28,1.53,0,0.029
94,71.28,140.71,80.80,144.53,0,0.364
95,80.84,81.02,89.53,83.94,0,0.254
96,53.48,2.77,62.56,3.80,0,0.094
97,100.50,170.91,102.04,177.38,0,0.1
98,76.42,185.98,77.79,196.79,0,0.148
99,81.11,178.06,95.61,179.50,0,0.209
100,120.16,180.66,129.67,184.72,0,0.386
101,57.69,142.95,58.95,144.01,0,0.013
102,24.65,63.66,29.50,75.09,0,0.554
103,33.36,146.40,40.25,152.28,0,0.405
104,0.66,0.91,8.11,12.72,0,0.88
105,84.63,4.31,86.57,6.58,0,0.044
106,60.34,90.07,67.31,95.90,0,0.406
107,56.36,56.63,57.42,65.06,0,0.089
108,0.00,28.07,2.16,29.54,0,0.032
109,23.28,115.23,24.34,116.31,0,0.011
110,44.65,82.20,46.95,87.57,0,0.124
111,46.76,90.73,49.66,100.64,0,0.287
112,0.00,185.72,7.75,186.88,0,0.09
113,63.06,172.80,76.98,176.01,0,0.447
114,53.41,51.48,61.32,53.49,0,0.159
115,7.89,57.53,20.69,58.61,0,0.138
116,98.62,110.03,99.62,114.10,0,0.041
117,121.30,45.41,124.38,54.54,0,0.281
118,70.24,50.89,73.07,60.32,0,0.267
119,30.82,180.50,37.58,184.01,0,0.237
120,58.07,94.76,59.65,109.55,0,0.234
121,5.69,143.52,6.71,144.52,0,0.01
122,43.24,71.13,48.18,72.46,0,0.066
123,101.37,34.83,111.72,35.90,0,0.111
124,5.24,45.97,8.06,49.77,0,0.107
125,40.54,0.00,50.56,3.45,0,0.346
126,34.77,139.92,37.63,144.38,0,0.128
127,47.56,128.25,48.78,133.78,0,0.067
128,114.07,45.65,115.93,50.09,0,0.083
129,0.00,110.51,1.02,114.60,0,0.042
130,37.56,111.75,40.65,125.53,0,0.426
131,36.43,14.18,40.22,27.67,0,0.511
132,33.90,62.67,39.15,66.43,0,0.197
133,67.84,66.77,69.05,68.69,0,0.023
