,tl_x,tl_y,br_x,br_y,type,time
0,1.00,13.00,6.00,18.00,1,0.25
1,101.58,237.53,103.24,240.51,0,0.049
2,274.71,128.60,283.17,130.07,0,0.124
3,183.94,53.32,192.62,55.89,0,0.223
4,35.56,98.37,46.15,105.36,0,0.74
5,0.16,230.54,6.76,232.19,0,0.109
6,180.17,290.48,184.53,301.94,0,0.5
7,280.67,350.36,282.23,352.05,0,0.026
8,137.77,11.74,139.69,17.35,0,0.108
9,60.90,140.44,65.94,143.92,0,0.175
10,160.65,240.16,168.44,246.19,0,0.47
11,30.47,130.85,31.57,136.82,0,0.066
12,242.67,118.07,255.03,126.23,0,1.009
13,290.59,190.23,291.69,194.13,0,0.043
14,220.36,320.12,230.10,321.26,0,0.111
15,100.17,230.23,101.74,231.72,0,0.023
16,190.90,30.85,192.38,44.72,0,0.205
17,160.55,8.25,175.27,9.62,0,0.202
18,100.66,120.92,101.81,124.35,0,0.039
19,120.31,260.35,121.37,270.51,0,0.108
20,169.50,250.76,170.57,264.86,0,0.151
21,156.07,200.41,157.84,215.03,0,0.259
22,83.31,199.35,84.81,202.20,0,0.043
23,47.75,159.06,52.12,167.48,0,0.368
24,140.35,218.14,149.28,230.96,0,1.145
25,144.37,182.47,145.47,183.81,0,0.015
26,255.98,67.21,269.41,68.93,0,0.231
27,260.46,280.78,262.05,281.78,0,0.016
28,199.80,244.29,209.65,245.65,0,0.134
29,53.23,101.43,61.21,112.28,0,0.866
30,131.62,0.00,139.57,1.12,0,0.089
31,22.13,250.05,36.03,254.54,0,0.624
32,64.53,154.67,65.56,161.76,0,0.073
33,240.85,320.77,243.05,329.35,0,0.189
34,120.64,90.49,133.52,98.95,0,1.09
35,199.38,184.56,202.59,186.08,0,0.049
36,250.43,340.44,257.03,345.05,0,0.304
37,50.30,20.31,61.03,21.32,0,0.108
38,125.78,286.60,127.37,289.72,0,0.05
39,223.35,289.11,236.61,298.11,0,1.193
40,153.04,301.16,154.20,311.95,0,0.125
41,160.31,290.52,164.44,292.41,0,0.078
42,164.87,65.14,166.04,66.49,0,0.016
43,152.36,185.33,154.65,186.33,0,0.023
44,243.86,62.97,247.72,67.05,0,0.157
45,267.62,78.12,269.51,84.76,0,0.125
46,140.41,90.43,141.95,104.64,0,0.219
47,70.48,30.46,77.48,40.63,0,0.712
48,0.61,0.54,4.02,15.22,0,0.501
49,178.68,218.42,179.98,219.44,0,0.013
50,253.47,75.36,256.45,78.12,0,0.082
51,166.44,306.88,171.36,309.86,0,0.147
52,210.94,130.41,221.38,134.24,0,0.4
53,240.10,260.63,249.09,262.76,0,0.191
54,40.77,81.17,43.14,87.96,0,0.161
55,266.04,102.37,267.04,107.85,0,0.055
56,141.96,93.52,147.65,94.52,0,0.057
57,252.05,61.99,255.28,67.96,0,0.193
58,60.93,290.39,74.80,291.42,0,0.143
59,15.98,356.69,25.63,363.70,0,0.676
60,259.34,56.72,268.82,58.54,0,0.173
61,12.92,204.99,13.93,206.20,0,0.012
62,57.87,276.27,60.48,280.88,0,0.12
63,110.28,230.25,113.02,243.99,0,0.376
64,180.24,271.80,188.20,279.29,0,0.596
65,160.63,150.71,162.32,163.91,0,0.223
66,229.79,175.14,234.71,183.99,0,0.435
67,34.62,153.02,35.94,154.06,0,0.014
68,144.54,0.00,156.50,10.87,0,1.3
69,39.93,67.78,44.96,78.36,0,0.532
70,163.84,299.71,172.69,305.87,0,0.545
71,159.12,166.86,168.10,177.62,0,0.966
72,128.24,241.69,134.43,256.56,0,0.92
73,40.28,280.71,41.63,291.30,0,0.143
74,116.48,107.65,127.41,120.26,0,1.378
75,180.37,40.64,181.38,41.80,0,0.012
76,200.71,120.61,205.08,121.61,0,0.044
77,20.20,0.36,22.61,1.86,0,0.036
78,220.43,20.32,224.62,23.07,0,0.115
79,50.23,370.52,57.18,383.40,0,0.895
80,110.50,130.28,114.23,131.51,0,0.046
81,220.79,330.85,225.89,331.91,0,0.054
82,240.32,110.18,244.24,116.48,0,0.247
83,48.26,331.66,51.13,345.67,0,0.402
84,30.68,300.20,45.51,301.85,0,0.245
85,256.17,105.90,257.44,112.87,0,0.089
86,36.56,363.78,48.11,365.21,0,0.165
