,x,y,type,side,board,comp_idx
0,3.5,15.5,1,0,0,[0]
1,24.095,26.705,0,0,0,"[456, 191, 77, 48, 202, 530]"
2,76.065,27.12,0,0,0,"[139, 37, 393, 47, 538, 276, 363, 552]"
3,125.255,28.98,0,0,0,"[129, 372, 90, 30, 272, 500, 319, 418, 476, 177, 8, 103, 322, 187, 280, 144, 353, 117, 374, 573]"
4,169.945,29.82,0,0,0,"[342, 421, 17, 299, 68, 333, 75, 216, 397, 549, 436, 303, 432]"
5,212.455,28.03,0,0,0,"[178, 236, 378, 107, 248, 228, 531, 78, 510, 219, 318, 511, 93, 16, 501, 3]"
6,265.3,26.81,0,0,0,"[133, 238, 224, 134, 441, 535, 429, 263, 343, 564, 203, 544, 312, 503, 554, 306, 120, 562, 262]"
7,272.83,80.69,0,0,0,"[438, 118, 350, 149, 329, 375, 60, 401, 26, 550, 392, 45, 57, 458, 50, 44, 213, 89, 490, 450, 457, 514, 489, 508, 362, 361, 55, 537]"
8,267.29,134.8,0,0,0,"[180, 407, 310, 371, 2, 199, 431, 512, 558, 115, 95, 163, 112, 85, 314, 469, 82, 390, 12, 97, 576, 581, 138, 433, 130, 473, 172, 147, 484, 186, 460, 522, 247, 273, 467, 326, 387, 291, 159]"
9,268.335,182.14,0,0,0,"[284, 334, 114, 545, 539, 13, 440, 283, 518, 496, 99, 385, 240]"
10,280.18,234.125,0,0,0,"[410, 274, 452, 161, 406]"
11,232.195,220.19,0,0,0,"[308, 355, 121, 413, 563, 225, 231, 497, 185, 380, 528]"
12,214.39,175.965,0,0,0,"[66, 465, 359, 35, 119, 358]"
13,209.655,142.665,0,0,0,"[443, 220, 373, 420, 527, 408, 76, 286, 158, 52, 548, 289, 132, 182, 328, 424]"
14,210.57,87.61,0,0,0,"[367, 222, 448, 479, 205, 313, 463, 275, 271, 491, 244, 482, 88, 423, 349, 294, 239, 164, 108, 116, 347]"
15,161.41,87.535,0,0,0,"[339, 560, 344, 42, 209, 502, 173, 521, 444, 360, 110, 46, 315, 357, 56, 396, 148]"
16,124.605,93.795,0,0,0,"[92, 354, 34, 74, 471, 229]"
17,82.49,86.52,0,0,0,"[340, 323, 499, 526, 317, 505, 445, 29, 377, 102, 555, 301, 483, 582, 382, 464, 105]"
18,24.55,86.235,0,0,0,"[200, 290, 91, 395, 197, 190, 338, 151, 543, 69, 54, 565, 422, 4]"
19,27.445,155.905,0,0,0,"[237, 243, 541, 11, 251, 278, 67, 533, 494, 201, 155, 23, 295, 566, 304, 232]"
20,28.52,206.655,0,0,0,"[5, 556, 214, 264, 192, 321, 61, 188, 574, 439, 376, 140, 336, 204, 184, 297, 515, 316, 137]"
21,27.91,269.585,0,0,0,"[325, 523, 507, 157, 256, 135, 181, 478, 341, 398, 73, 98, 223, 348, 217, 31, 146, 551, 279]"
22,39.71,327.925,0,0,0,"[370, 267, 212, 127, 124, 459, 437, 481, 568, 250, 84, 486, 419, 254]"
23,28.88,356.88,0,0,0,"[215, 300, 79, 345, 59, 96, 488, 365, 335, 287, 327, 277, 86, 83, 578]"
24,86.47,346.055,0,0,0,"[152, 292, 561, 409, 113, 546, 509, 470, 302, 383, 399]"
25,80.69,285.465,0,0,0,"[468, 525, 58, 62, 520, 532, 331, 183, 175, 495]"
26,92.78,241.35,0,0,0,"[241, 324, 351, 19, 150, 498, 281, 426, 309, 63, 404, 1, 579, 536, 569, 15, 394, 516]"
27,84.61,194.295,0,0,0,"[504, 142, 128, 364, 122, 87, 166, 22, 577, 268, 106, 265, 296, 472]"
28,87.555,149.79,0,0,0,"[9, 540, 454, 195, 32, 18, 288, 170, 80, 492, 176, 416, 425, 475, 111]"
29,149.03,149.855,0,0,0,"[245, 466, 369, 305, 571, 193, 451, 143, 257, 415, 332, 71, 506, 100, 567, 65, 242, 379, 453, 542, 233]"
30,147.465,203.265,0,0,0,"[174, 24, 94, 123, 403, 414, 25, 435, 519, 153, 21, 145, 261, 455, 547, 266, 293, 43, 227]"
31,185.15,216.595,0,0,0,"[28, 366, 198, 570, 10, 255, 356, 230, 411, 49, 104, 141, 487, 337]"
32,137.885,252.305,0,0,0,"[389, 449, 428, 101, 72, 412, 575, 260]"
33,134.77,309.395,0,0,0,"[156, 388, 572, 529, 368, 485, 179, 253, 580, 218, 38, 109, 194, 131, 40, 298, 346, 136, 557, 427]"
34,186.28,276.215,0,0,0,"[391, 165, 405, 6, 206, 417, 246, 70, 171, 320, 125, 234, 64, 41, 282, 168, 167, 307, 462, 517, 20]"
35,182.425,336.41,0,0,0,"[162, 474, 196, 400, 160, 208, 386, 235, 51, 559]"
36,218.44,342.93,0,0,0,"[154, 207, 430, 169, 352, 258, 402, 189, 330, 442, 226, 14, 81, 446, 381]"
37,269.835,340.04,0,0,0,"[384, 259, 7, 480, 311, 270, 126, 36, 221, 33, 477]"
38,246.245,279.135,0,0,0,"[513, 285, 493, 553, 249, 461, 27, 39, 211, 524, 53, 252, 534, 447, 434, 269, 210]"
