,tl_x,tl_y,br_x,br_y,type,time
0,1.00,1.00,6.00,6.00,1,0.25
1,43.61,10.01,50.62,11.47,0,0.102
2,90.90,220.09,91.91,221.13,0,0.011
3,71.04,80.62,76.15,82.26,0,0.084
4,136.04,14.90,137.24,23.91,0,0.108
5,40.31,114.26,41.97,116.59,0,0.039
6,181.59,20.38,182.60,21.42,0,0.011
7,110.18,20.61,119.78,27.99,0,0.708
8,83.86,166.52,89.47,180.48,0,0.783
9,42.06,0.00,48.76,1.40,0,0.094
10,170.93,10.30,182.49,17.91,0,0.88
11,150.79,120.35,156.28,121.50,0,0.063
12,180.36,180.06,187.89,183.02,0,0.223
13,91.51,37.32,100.34,48.56,0,0.992
14,58.45,93.12,60.83,96.49,0,0.08
15,181.59,153.00,195.20,156.85,0,0.524
16,80.50,108.11,93.66,109.73,0,0.213
17,100.63,150.62,102.24,162.15,0,0.186
18,125.23,138.01,127.27,139.35,0,0.027
19,181.59,149.69,182.59,152.96,0,0.033
20,178.08,54.49,179.10,62.49,0,0.082
21,76.74,57.61,81.11,61.15,0,0.155
22,14.18,0.00,15.20,5.71,0,0.058
23,160.93,210.33,162.38,215.97,0,0.082
24,110.81,220.82,117.23,231.91,0,0.712
25,70.37,120.93,72.65,124.82,0,0.089
26,170.16,180.50,171.49,187.59,0,0.094
27,110.94,30.48,117.57,32.09,0,0.107
28,152.97,219.00,154.03,222.60,0,0.038
29,49.41,87.47,63.16,91.02,0,0.488
30,142.12,56.76,144.62,59.99,0,0.081
31,170.52,40.95,181.35,42.08,0,0.122
32,181.59,53.34,184.75,65.91,0,0.397
33,150.76,161.97,162.32,163.33,0,0.157
34,89.31,136.15,91.00,142.87,0,0.114
35,121.49,37.40,122.50,50.62,0,0.134
36,130.32,150.17,133.11,159.45,0,0.259
37,54.39,0.00,67.76,3.94,0,0.527
38,162.35,129.05,166.80,134.62,0,0.248
39,181.59,219.00,189.62,220.63,0,0.131
40,120.44,36.79,121.45,43.32,0,0.066
41,61.97,102.15,75.76,112.92,0,1.485
42,163.75,219.00,177.53,221.35,0,0.324
43,140.46,130.50,141.68,135.36,0,0.059
44,117.42,49.10,118.97,52.56,0,0.054
45,181.59,38.18,185.72,50.31,0,0.501
46,84.25,78.82,91.11,86.92,0,0.556
47,172.37,202.93,174.41,208.70,0,0.118
48,150.94,10.52,153.37,16.20,0,0.138
49,52.11,80.85,61.17,85.45,0,0.417
50,51.89,108.92,52.91,112.54,0,0.037
51,46.11,187.10,48.94,197.50,0,0.294
52,40.06,40.87,41.89,41.87,0,0.018
53,34.11,204.90,37.64,215.16,0,0.362
54,73.11,95.13,78.55,97.41,0,0.124
55,145.73,219.00,148.76,220.00,0,0.03
56,138.52,114.08,147.51,117.42,0,0.3
57,160.93,20.86,172.41,25.08,0,0.484
58,125.76,0.00,126.79,7.41,0,0.076
59,180.69,50.70,182.60,51.82,0,0.021
60,110.54,80.91,119.68,90.49,0,0.876
61,0.00,195.35,5.82,204.57,0,0.537
62,20.77,130.39,25.31,137.47,0,0.321
63,143.28,136.37,144.75,147.63,0,0.166
64,129.29,135.55,138.11,144.85,0,0.82
65,42.68,113.48,48.46,119.56,0,0.351
66,66.04,68.02,67.13,71.29,0,0.036
67,58.97,218.18,66.53,220.16,0,0.15
68,80.56,40.41,84.69,52.22,0,0.488
69,50.18,198.78,54.93,203.22,0,0.211
70,157.44,127.59,161.13,129.77,0,0.08
71,100.09,50.10,114.74,52.31,0,0.324
72,67.83,55.59,75.38,60.64,0,0.381
73,134.78,151.07,145.52,159.64,0,0.92
74,170.58,120.66,183.17,134.05,0,1.686
75,174.17,165.27,175.25,178.01,0,0.138
76,50.69,120.60,51.75,127.66,0,0.075
77,151.81,43.29,156.29,54.02,0,0.481
78,69.77,85.48,72.35,86.52,0,0.027
79,31.96,26.75,33.12,37.45,0,0.124
80,174.84,150.04,178.69,151.30,0,0.049
81,65.59,73.67,67.30,76.57,0,0.05
82,173.44,212.01,174.78,213.15,0,0.015
83,158.98,63.06,168.61,66.74,0,0.354
84,160.84,0.00,165.82,1.70,0,0.085
85,10.89,154.85,12.08,168.09,0,0.158
86,121.41,54.03,126.47,56.46,0,0.123
87,126.05,31.40,127.60,35.51,0,0.064
88,29.02,100.47,32.31,110.93,0,0.344
89,21.32,123.66,23.20,124.67,0,0.019
90,59.31,64.97,60.67,68.29,0,0.045
91,110.44,150.50,122.61,151.50,0,0.122
