,x,y,type,side,board,comp_idx
0,204.5,22.5,1,0,0,[0]
1,176.395,27.225,0,0,0,"[209, 56, 50, 277, 111, 18, 210, 20, 85, 55, 283, 24, 211, 89, 132, 239, 155, 98, 78, 63, 113, 274, 9, 281, 104, 173, 121, 4, 203, 256, 6, 276, 40, 193, 66, 83, 198, 99, 255]"
2,177.625,68.295,0,0,0,"[119, 42, 65, 60, 222, 36, 254, 5, 262, 15, 107, 234, 74, 130, 197, 154, 190, 163, 169, 187, 160, 225, 125, 7, 183, 172]"
3,180.82,117.14,0,0,0,"[51, 19, 29, 186, 219, 25, 92, 88, 112, 97, 191, 202, 35, 168, 246, 171, 93, 226, 178, 54, 14, 217, 75, 102, 23, 77, 242, 241, 34, 267, 145, 37, 2, 3, 134]"
4,128.475,117.15,0,0,0,"[189, 82, 176, 218, 275, 204, 28, 284, 64, 200, 238, 174, 127, 103, 228, 157, 185, 230, 231, 237, 184, 244, 48, 110, 136, 142, 79, 129, 260, 280]"
5,81.535,112.475,0,0,0,"[53, 159, 252, 205, 87, 96, 150, 141, 52, 95, 213, 120, 253, 215, 72, 258, 236, 59, 32, 41, 133, 114, 278]"
6,29.49,110.47,0,0,0,"[21, 13, 46, 101, 223, 91, 257, 220, 26, 259, 201, 229, 146, 214, 245, 153, 165, 116, 124, 279]"
7,28.695,78.97,0,0,0,"[170, 58, 84, 16, 181, 8, 282, 207, 140, 27, 250, 243]"
8,29.595,29.985,0,0,0,"[263, 49, 33, 261, 44, 117, 43, 192, 158, 90, 248, 179, 264, 61, 12, 139, 212, 216, 195, 152, 224, 30, 105]"
9,76.23,26.455,0,0,0,"[194, 232, 138, 161, 196, 147, 76, 162, 269, 108, 235, 39, 164, 273, 115, 156, 182, 166, 149, 266, 86, 69, 38, 270, 118]"
10,126.27,29.615,0,0,0,"[122, 180, 271, 268, 265, 71, 240, 206, 247, 128, 126, 67, 251, 22, 94, 57, 144, 123, 167, 106, 109, 10, 135, 70, 143, 249, 81, 148, 227]"
11,123.14,68.375,0,0,0,"[31, 137, 17, 188, 1, 272, 221, 80, 151]"
12,75.67,66.955,0,0,0,"[208, 199, 68, 11, 175, 62, 47, 73, 177, 233, 131, 100, 45]"
