,x,y,type,side,board,comp_idx
0,462.5,9.5,1,0,0,[0]
1,452.445,33.56,0,0,0,"[69, 588, 79, 724, 546, 254, 257, 335, 669]"
2,459.715,85.27,0,0,0,"[332, 256, 714, 178, 135, 238, 548, 382, 398, 22, 757]"
3,455.01,129.555,0,0,0,"[318, 608, 574, 566, 706, 12, 329, 87, 210, 589, 150]"
4,453.765,184.7,0,0,0,"[180, 403, 429, 83, 579, 613, 551, 629, 565]"
5,425.445,160.57,0,0,0,[56]
6,387.585,176.34,0,0,0,"[66, 35, 48, 652, 88, 51, 229, 756, 194, 2, 264, 89, 443, 743]"
7,371.545,217.235,0,0,0,"[349, 62, 123, 105, 306, 384, 491, 99, 511, 537, 72]"
8,407.95,220.32,0,0,0,"[554, 479, 15, 552, 637, 692, 52, 679, 620, 485, 321, 330, 505, 427]"
9,404.61,264.135,0,0,0,"[165, 34, 709, 168, 160, 95, 290, 628, 385, 309, 595, 414, 128, 559, 353, 77, 752, 634]"
10,403.985,315.1,0,0,0,"[249, 362, 720, 68, 678, 296, 438, 440, 343, 356, 259, 114]"
11,452.815,315.475,0,0,0,"[514, 221, 745, 117, 474, 143, 507]"
12,450.255,274.99,0,0,0,"[326, 483, 582, 191, 176, 41, 355, 406, 518, 313, 8]"
13,451.86,231.735,0,0,0,"[338, 80, 340, 677]"
14,451.725,361.305,0,0,0,"[741, 693, 750, 513, 175, 393, 439, 734, 118, 220, 597]"
15,391.915,361.245,0,0,0,"[272, 213, 307, 325, 193]"
16,343.2,361.205,0,0,0,"[639, 599, 280, 606, 86, 575, 557, 36, 420, 703]"
17,347.95,318.4,0,0,0,"[14, 676, 173, 417, 360, 311, 476, 528, 470, 218, 516, 357, 731, 472, 217]"
18,352.79,275.155,0,0,0,"[153, 5, 672, 587, 555, 154, 478, 239, 494, 667, 182, 723, 434, 481, 556]"
19,312.065,276.245,0,0,0,"[33, 590, 234, 236, 407, 726, 697, 163]"
20,330.08,232.035,0,0,0,"[25, 625, 230, 111, 71, 630, 596]"
21,332.625,196.46,0,0,0,"[490, 269, 291, 314, 243, 189]"
22,336.735,159.9,0,0,0,"[380, 247, 738, 108, 347, 540, 300, 203, 747, 698, 104, 29, 364, 729, 334, 127, 130, 503, 225, 276, 265, 129]"
23,350.47,124.965,0,0,0,"[171, 279, 390, 233, 755, 183, 426, 303, 141, 658, 484, 456, 134, 430]"
24,401.305,110.84,0,0,0,"[657, 670, 454, 278, 244, 94, 460, 498, 376]"
25,411.55,74.935,0,0,0,"[532, 614, 228, 283, 684, 605, 633, 7, 367, 49, 289, 359, 70, 346, 704, 544, 645]"
