,name,tl_x,tl_y,br_x,br_y,step,array,type,sub_type,center,side,enable,board,offset_x,offset_y,z
0,name,301,18,306,23,1,0,7,0,0,0,1,0,0,0,0
1,name,120.73,20.79,133.05,23.01,1,0,0,0,0,0,1,0,0,0,0
2,name,30.16,170.51,41.05,173.32,1,0,0,0,0,0,1,0,0,0,0
3,name,150.36,150.52,153.09,151.86,1,0,0,0,0,0,1,0,0,0,0
4,name,50.88,20.17,60,21.34,1,0,0,0,0,0,1,0,0,0,0
5,name,40.86,0.26,47.84,12.37,1,0,0,0,0,0,1,0,0,0,0
6,name,200.64,30.42,214.17,38.69,1,0,0,0,0,0,1,0,0,0,0
7,name,280.44,20.93,283.93,30.34,1,0,0,0,0,0,1,0,0,0,0
8,name,160.33,130.78,163.21,131.94,1,0,0,0,0,0,1,0,0,0,0
9,name,140.2,210.2,141.91,211.6,1,0,0,0,0,0,1,0,0,0,0
10,name,190.63,190.23,191.63,197.5,1,0,0,0,0,0,1,0,0,0,0
11,name,250.29,210.07,280.52,237.55,1,0,0,0,0,0,1,0,0,0,0
12,name,150.29,120.42,161.77,123.82,1,0,0,0,0,0,1,0,0,0,0
13,name,10.24,50.12,12.32,51.56,1,0,0,0,0,0,1,0,0,0,0
14,name,280.22,130.44,281.23,143.51,1,0,0,0,0,0,1,0,0,0,0
15,name,0.83,160.88,3.53,165.17,1,0,0,0,0,0,1,0,0,0,0
16,name,160.51,90.8,172.19,102.43,1,0,0,0,0,0,1,0,0,0,0
17,name,60.61,200.59,71.44,210.11,1,0,0,0,0,0,1,0,0,0,0
18,name,180.59,50.75,183.77,64.12,1,0,0,0,0,0,1,0,0,0,0
19,name,130.75,50.34,137.37,55.29,1,0,0,0,0,0,1,0,0,0,0
20,name,90.46,10.4,101.51,11.44,1,0,0,0,0,0,1,0,0,0,0
21,name,170.43,200.51,180.65,207.06,1,0,0,0,0,0,1,0,0,0,0
22,name,60.46,30.68,64.69,35.84,1,0,0,0,0,0,1,0,0,0,0
23,name,10.34,30.92,17.51,42.33,1,0,0,0,0,0,1,0,0,0,0
24,name,140.72,190.55,142.1,200.56,1,0,0,0,0,0,1,0,0,0,0
25,name,30.53,210.2,44.77,213.17,1,0,0,0,0,0,1,0,0,0,0
26,name,210.67,100.77,212.64,102.16,1,0,0,0,0,0,1,0,0,0,0
27,name,210.91,160.24,213.92,162.17,1,0,0,0,0,0,1,0,0,0,0
28,name,40.06,30.7,41.2,40.28,1,0,0,0,0,0,1,0,0,0,0
29,name,160.88,220.75,161.99,228.17,1,0,0,0,0,0,1,0,0,0,0
30,name,250.33,10.76,260.33,13.15,1,0,0,0,0,0,1,0,0,0,0
31,name,30.34,160.23,41.49,167.26,1,0,0,0,0,0,1,0,0,0,0
32,name,150.55,230.19,154.14,233.43,1,0,0,0,0,0,1,0,0,0,0
33,name,220.81,130.78,231.23,142.89,1,0,0,0,0,0,1,0,0,0,0
34,name,240.16,160.82,244.49,167.63,1,0,0,0,0,0,1,0,0,0,0
35,name,250.93,230.27,264.58,237.88,1,0,0,0,0,0,1,0,0,0,0
36,name,180.12,130.81,184.66,134.96,1,0,0,0,0,0,1,0,0,0,0
37,name,210.75,90.29,212.19,94.9,1,0,0,0,0,0,1,0,0,0,0
38,name,0.09,40.68,4.54,50.49,1,0,0,0,0,0,1,0,0,0,0
39,name,220.38,90.49,222.12,94.61,1,0,0,0,0,0,1,0,0,0,0
40,name,60.59,220.79,61.89,231.58,1,0,0,0,0,0,1,0,0,0,0
41,name,170.22,150.1,173.02,164.2,1,0,0,0,0,0,1,0,0,0,0
42,name,290.54,230.16,304.35,239.07,1,0,0,0,0,0,1,0,0,0,0
43,name,110.83,40.52,118.57,41.9,1,0,0,0,0,0,1,0,0,0,0
44,name,90.42,190.86,102.84,194.51,1,0,0,0,0,0,1,0,0,0,0
45,name,300.3,180.34,303.52,181.62,1,0,0,0,0,0,1,0,0,0,0
46,name,190.14,10.5,191.25,15.72,1,0,0,0,0,0,1,0,0,0,0
47,name,100.59,170.33,111.52,174.47,1,0,0,0,0,0,1,0,0,0,0
48,name,30.16,70.87,33.04,71.88,1,0,0,0,0,0,1,0,0,0,0
49,name,110.1,160.16,120.61,165.58,1,0,0,0,0,0,1,0,0,0,0
