,tl_x,tl_y,br_x,br_y,type,time
0,108.06,9.00,113.06,14.00,1,0.25
1,0.00,104.12,7.50,118.72,0,1.095
2,90.02,110.81,94.77,112.32,0,0.072
3,85.20,63.36,88.37,77.99,0,0.464
4,100.18,60.61,101.22,65.55,0,0.051
5,7.33,124.78,8.33,128.32,0,0.035
6,58.24,180.00,69.00,192.17,0,1.309
7,52.41,125.05,66.35,126.71,0,0.231
8,111.06,102.85,115.70,103.90,0,0.049
9,95.36,66.72,104.59,68.11,0,0.128
10,69.03,59.70,74.19,71.21,0,0.594
11,45.17,119.92,48.03,121.27,0,0.039
12,65.94,132.20,66.97,145.82,0,0.14
13,90.29,180.86,93.83,193.33,0,0.441
14,91.56,46.25,98.84,58.70,0,0.906
15,50.57,150.16,51.79,155.90,0,0.07
16,70.58,100.14,75.62,111.14,0,0.554
17,84.07,89.13,98.42,93.97,0,0.695
18,97.73,117.08,100.32,121.93,0,0.126
19,0.47,121.03,5.03,134.16,0,0.599
20,64.83,42.82,75.42,50.00,0,0.76
21,102.71,35.44,109.60,40.60,0,0.356
22,48.06,169.59,51.92,174.06,0,0.173
23,80.58,97.07,84.75,99.58,0,0.105
24,111.06,62.51,113.26,63.54,0,0.023
25,47.99,22.41,55.08,26.41,0,0.284
26,111.06,64.97,114.92,72.65,0,0.296
27,72.13,164.92,85.08,176.04,0,1.44
28,71.95,135.96,82.53,137.62,0,0.176
29,47.27,68.57,58.01,69.98,0,0.151
30,92.92,68.19,99.72,82.80,0,0.993
31,70.57,134.12,71.61,135.20,0,0.011
32,99.24,124.86,100.29,132.14,0,0.076
33,111.06,26.88,116.23,28.06,0,0.061
34,82.52,36.85,91.26,44.62,0,0.679
35,69.41,15.15,73.01,22.00,0,0.247
36,81.64,57.76,82.99,65.59,0,0.106
37,59.10,27.47,72.16,29.15,0,0.219
38,110.08,140.44,118.34,149.18,0,0.722
39,109.90,116.45,112.99,126.34,0,0.306
40,82.04,141.00,83.54,155.14,0,0.212
41,30.66,40.91,32.32,42.79,0,0.031
42,39.82,161.10,53.99,162.89,0,0.254
43,80.29,115.40,93.92,120.09,0,0.639
44,88.16,0.00,95.71,7.06,0,0.533
