,tl_x,tl_y,br_x,br_y,type,time
0,331.00,3.00,336.00,8.00,1,0.25
1,220.52,53.96,231.72,61.28,0,0.82
2,219.66,91.10,221.46,93.42,0,0.042
3,218.25,114.09,232.11,126.16,0,1.673
4,130.74,200.52,131.86,214.46,0,0.156
5,253.38,156.57,262.61,159.60,0,0.28
6,300.45,0.46,301.48,10.14,0,0.1
7,52.49,103.86,54.45,108.13,0,0.084
8,210.26,0.81,223.36,5.83,0,0.658
9,320.54,122.75,332.14,126.31,0,0.413
10,214.06,107.31,216.29,118.94,0,0.259
11,243.40,87.78,245.70,94.71,0,0.159
12,219.79,146.98,224.13,152.69,0,0.248
13,300.86,180.42,309.34,183.43,0,0.255
14,0.00,172.91,9.96,173.95,0,0.104
15,196.37,139.72,197.51,141.81,0,0.024
16,257.37,85.80,266.03,96.52,0,0.928
17,241.60,61.52,243.47,62.72,0,0.022
18,212.17,149.04,215.79,150.17,0,0.041
19,330.00,32.01,331.25,45.97,0,0.175
20,221.10,110.24,222.23,112.00,0,0.02
21,312.35,157.17,317.65,158.19,0,0.054
22,291.35,140.48,294.89,142.58,0,0.074
23,197.15,132.35,198.15,134.18,0,0.018
24,59.82,106.11,61.10,116.92,0,0.138
25,161.58,104.39,175.04,110.93,0,0.88
26,330.00,57.84,331.34,71.10,0,0.178
27,232.73,164.09,236.19,171.45,0,0.255
28,154.01,204.13,168.50,212.39,0,1.197
29,330.00,22.25,335.26,30.13,0,0.414
30,330.00,96.12,331.68,97.43,0,0.022
31,140.65,10.13,153.06,13.84,0,0.46
32,330.00,167.11,331.30,176.93,0,0.128
33,216.27,156.19,222.68,164.42,0,0.528
34,9.44,202.71,10.77,212.96,0,0.136
35,169.57,78.33,171.11,88.71,0,0.16
36,80.66,190.32,89.71,200.94,0,0.961
37,230.12,23.46,235.69,29.53,0,0.338
38,288.26,93.81,294.94,96.19,0,0.159
39,243.83,171.36,249.82,176.07,0,0.282
40,278.04,95.80,280.27,104.71,0,0.199
41,120.73,30.41,123.57,31.78,0,0.039
42,330.00,136.03,333.77,137.95,0,0.072
43,220.29,80.46,230.70,85.96,0,0.573
44,247.77,41.64,248.77,42.66,0,0.01
45,27.08,160.33,28.24,169.05,0,0.101
46,315.21,121.66,316.25,134.17,0,0.13
47,330.00,149.36,331.17,150.41,0,0.012
48,262.23,60.70,266.52,65.05,0,0.187
49,323.93,77.29,335.84,83.87,0,0.784
50,100.61,120.14,102.88,121.46,0,0.03
51,127.96,38.23,128.99,39.83,0,0.016
52,59.90,19.49,63.41,28.75,0,0.325
53,215.54,165.71,218.10,179.00,0,0.34
54,224.07,78.07,225.80,80.04,0,0.034
55,234.53,131.80,238.40,142.78,0,0.425
56,13.07,204.13,22.91,218.68,0,1.432
57,190.10,30.88,191.46,32.08,0,0.016
58,236.76,122.57,240.21,123.67,0,0.038
59,11.92,188.91,20.85,196.77,0,0.702
60,306.93,38.72,320.02,44.22,0,0.72
61,205.33,90.79,206.33,95.41,0,0.046
62,93.07,184.33,97.13,185.45,0,0.045
63,30.83,60.48,33.21,62.34,0,0.044
64,171.95,74.92,179.13,85.85,0,0.785
65,191.75,114.49,201.51,117.64,0,0.307
66,58.99,193.22,66.55,195.06,0,0.139
67,150.47,150.31,155.12,151.37,0,0.049
68,0.47,180.67,1.51,185.98,0,0.055
69,99.66,33.11,101.22,34.49,0,0.022
70,224.36,173.67,226.51,179.74,0,0.131
71,240.67,150.07,242.47,152.44,0,0.043
72,310.73,120.54,314.04,133.98,0,0.445
73,123.72,25.45,134.74,26.69,0,0.137
74,70.76,90.58,81.36,102.03,0,1.214
75,48.93,202.64,50.55,214.77,0,0.197
76,260.59,109.08,272.42,110.18,0,0.13
77,209.62,85.51,210.62,93.72,0,0.082
78,182.01,154.85,193.13,156.27,0,0.158
79,57.35,114.31,59.34,118.06,0,0.075
80,280.45,10.61,287.70,23.20,0,0.913
81,300.46,111.98,307.14,112.99,0,0.067
82,190.56,178.45,191.91,187.77,0,0.126
83,170.94,120.92,182.32,122.12,0,0.137
84,190.57,47.36,192.79,48.38,0,0.023
85,212.04,204.13,217.63,212.22,0,0.452
86,259.66,47.33,261.67,48.82,0,0.03
87,214.41,126.63,215.49,128.98,0,0.025
88,252.43,68.91,265.54,73.86,0,0.649
89,311.55,85.95,313.77,89.26,0,0.073
90,308.23,152.02,317.83,156.76,0,0.455
91,235.61,76.58,237.24,80.17,0,0.059
92,90.25,110.29,92.00,116.41,0,0.107
93,240.48,110.80,245.84,124.19,0,0.718
94,50.51,200.77,55.39,201.77,0,0.049
95,35.15,0.00,48.75,7.09,0,0.964
96,7.13,164.24,8.17,170.67,0,0.067
97,258.76,82.46,269.90,84.01,0,0.173
