,tl_x,tl_y,br_x,br_y,type,time
0,16.00,4.00,21.00,9.00,1,0.25
1,55.94,112.87,63.38,113.94,0,0.08
2,30.92,60.10,74.36,100.85,0,17.702
3,30.35,7.82,36.06,15.55,0,0.441
4,98.42,86.00,105.77,87.52,0,0.112
5,41.49,31.46,54.77,32.52,0,0.141
6,25.99,34.52,27.91,37.55,0,0.058
7,6.49,40.27,17.99,52.38,0,1.393
8,90.82,21.75,92.22,23.36,0,0.023
9,90.26,115.12,98.14,128.43,0,1.049
10,0.00,46.21,3.17,47.79,0,0.05
11,41.74,134.79,43.58,139.38,0,0.084
12,46.77,133.72,53.05,145.12,0,0.716
13,60.28,120.44,71.81,124.48,0,0.466
14,17.48,98.89,18.56,105.54,0,0.072
15,82.80,149.00,85.92,159.57,0,0.33
16,0.00,53.65,2.83,67.75,0,0.399
17,99.56,18.56,108.98,26.37,0,0.736
18,85.63,52.80,96.24,56.55,0,0.398
19,31.64,45.32,39.25,46.44,0,0.085
20,66.69,107.68,75.38,113.73,0,0.526
21,50.47,20.24,54.16,21.46,0,0.045
22,82.56,51.55,83.72,53.12,0,0.018
23,99.56,49.60,102.78,54.07,0,0.144
24,14.71,24.13,18.76,25.18,0,0.043
25,77.46,90.80,85.15,103.39,0,0.968
26,53.17,102.78,55.70,104.07,0,0.033
27,99.56,69.23,108.67,71.48,0,0.205
28,33.10,149.00,39.10,157.42,0,0.505
29,51.61,149.00,55.69,157.44,0,0.344
30,19.20,68.77,22.87,69.78,0,0.037
31,16.53,134.60,20.70,143.17,0,0.357
32,94.31,69.96,95.65,79.91,0,0.133
33,85.54,94.39,93.13,105.68,0,0.857
34,37.96,124.17,47.40,125.35,0,0.111
35,5.73,34.70,15.51,35.85,0,0.112
36,70.82,20.44,72.15,27.47,0,0.093
37,0.00,113.32,1.19,124.23,0,0.13
38,78.51,62.11,85.94,66.01,0,0.29
39,40.74,149.00,41.93,150.28,0,0.015
40,20.07,34.15,22.00,45.72,0,0.223
41,99.56,37.99,100.93,44.36,0,0.087
