,tl_x,tl_y,br_x,br_y,type,time
0,398.00,18.00,403.00,23.00,1,0.25
1,254.41,105.59,260.55,114.85,0,0.569
2,360.21,250.07,374.93,257.43,0,1.083
3,222.05,367.10,223.32,373.10,0,0.076
4,406.00,378.37,407.47,391.52,0,0.193
5,127.17,224.39,128.94,225.39,0,0.018
6,0.00,187.37,7.45,192.07,0,0.35
7,160.27,210.28,168.87,211.28,0,0.086
8,170.68,370.81,174.70,372.89,0,0.084
9,380.07,270.13,381.12,274.08,0,0.041
10,299.10,351.76,306.02,357.80,0,0.418
11,150.90,199.16,156.30,212.51,0,0.721
12,232.92,104.25,247.78,105.35,0,0.163
13,360.08,60.93,361.82,62.23,0,0.023
14,50.57,340.84,61.71,355.28,0,1.609
15,53.67,132.16,54.69,133.30,0,0.012
16,157.32,197.59,158.34,204.77,0,0.073
17,100.63,30.56,102.80,41.34,0,0.234
18,0.45,350.58,3.03,360.90,0,0.266
19,30.52,330.39,31.56,342.31,0,0.124
20,80.93,170.60,92.15,182.13,0,1.294
21,232.22,278.79,233.88,280.35,0,0.026
22,110.25,70.67,118.88,71.74,0,0.092
23,380.72,130.86,381.94,132.16,0,0.016
24,200.69,270.41,211.81,279.38,0,0.997
25,350.17,250.49,353.73,251.76,0,0.045
26,47.82,147.32,49.72,160.01,0,0.241
27,270.20,20.64,280.24,25.76,0,0.514
28,380.45,140.56,381.47,148.79,0,0.084
29,140.50,380.81,145.83,381.97,0,0.062
30,400.16,360.88,408.03,369.36,0,0.667
31,350.35,110.28,359.70,116.52,0,0.583
32,330.48,390.49,333.89,396.04,0,0.189
33,371.94,383.49,379.96,393.54,0,0.806
34,210.43,190.22,214.34,195.66,0,0.213
35,14.95,168.47,24.39,180.14,0,1.102
36,400.34,130.34,402.11,131.41,0,0.019
37,360.18,170.22,362.77,173.03,0,0.073
38,160.10,140.17,163.02,142.07,0,0.055
39,380.01,347.98,391.66,349.59,0,0.188
40,240.36,170.87,249.04,171.94,0,0.093
41,400.57,190.25,414.59,196.25,0,0.841
42,257.58,316.61,263.03,327.81,0,0.61
43,49.11,138.46,52.26,145.18,0,0.212
44,29.02,147.02,30.03,151.71,0,0.047
45,340.92,160.71,342.45,161.79,0,0.017
46,330.42,100.51,334.80,108.25,0,0.339
47,270.18,290.40,277.64,291.64,0,0.093
48,50.77,60.73,52.31,69.56,0,0.136
49,150.31,260.60,164.04,264.14,0,0.486
50,406.00,397.26,412.33,402.29,0,0.318
51,240.89,30.20,250.44,41.84,0,1.112
52,213.13,283.30,214.28,284.74,0,0.017
53,320.71,380.86,321.71,390.39,0,0.095
54,74.42,265.33,77.05,270.64,0,0.14
55,330.73,20.71,334.14,28.47,0,0.265
56,270.75,50.17,284.26,59.79,0,1.3
57,120.58,40.08,125.47,44.26,0,0.204
58,250.31,320.79,253.89,332.01,0,0.402
59,270.45,130.80,271.56,132.77,0,0.022
60,53.95,162.80,65.88,163.92,0,0.134
61,30.25,250.76,37.50,253.54,0,0.202
62,211.91,359.18,213.44,373.51,0,0.219
63,280.18,180.41,282.01,188.18,0,0.142
64,0.58,170.33,12.82,179.35,0,1.104
65,246.15,274.56,247.52,275.70,0,0.016
66,350.76,400.91,355.41,411.34,0,0.485
67,380.83,320.38,386.23,322.09,0,0.092
68,270.73,200.67,281.17,201.69,0,0.106
69,20.39,320.47,23.14,323.74,0,0.09
70,250.41,90.21,254.34,101.70,0,0.452
71,41.35,243.25,52.92,257.47,0,1.645
72,20.38,30.58,26.73,34.22,0,0.231
73,70.56,48.93,80.32,49.93,0,0.098
74,360.80,90.81,368.63,91.92,0,0.087
75,110.70,20.66,114.09,22.66,0,0.068
76,245.42,358.30,247.43,364.32,0,0.121
77,90.54,110.53,91.91,123.91,0,0.183
78,370.36,330.55,382.00,334.94,0,0.511
79,380.48,40.29,383.42,42.22,0,0.057
80,210.14,390.26,217.90,399.76,0,0.737
81,63.36,253.98,69.18,268.94,0,0.871
82,410.68,140.09,415.12,142.54,0,0.109
83,41.48,137.54,44.85,144.01,0,0.218
84,341.45,251.64,345.57,264.24,0,0.519
85,157.38,223.18,160.70,235.54,0,0.41
86,336.87,221.84,347.67,223.03,0,0.129
87,355.72,380.19,362.11,384.92,0,0.302
88,324.01,203.80,327.75,209.38,0,0.209
89,230.49,310.85,236.79,324.42,0,0.855
90,360.29,160.13,371.03,162.80,0,0.287
91,26.57,285.36,30.65,291.27,0,0.241
92,241.30,405.99,244.57,417.25,0,0.368
93,192.81,342.06,204.24,343.72,0,0.19
94,250.76,30.67,264.29,34.12,0,0.467
95,270.59,120.45,282.06,126.78,0,0.726
96,32.46,160.87,34.06,163.71,0,0.045
97,147.93,395.30,153.26,399.97,0,0.249
98,120.68,360.31,126.30,362.15,0,0.103
99,280.38,170.26,290.04,176.86,0,0.638
100,20.34,180.21,21.50,190.67,0,0.121
101,0.00,137.58,1.57,140.13,0,0.04
102,332.13,398.96,336.62,400.08,0,0.05
103,334.59,240.31,341.04,245.11,0,0.31
104,20.08,270.07,31.61,271.29,0,0.141
105,0.71,0.21,8.42,5.66,0,0.42
106,180.51,20.62,190.57,31.32,0,1.076
107,170.82,360.08,172.35,361.76,0,0.026
108,250.38,200.35,254.54,201.48,0,0.047
109,410.36,380.12,411.59,391.79,0,0.144
110,240.63,70.38,247.88,83.92,0,0.982
111,160.53,20.75,175.23,22.63,0,0.276
112,218.47,384.26,226.74,388.91,0,0.385
113,360.31,120.59,361.40,126.11,0,0.06
114,320.91,360.79,330.32,371.68,0,1.025
115,240.82,400.17,241.97,401.50,0,0.015
116,300.15,280.55,307.45,282.67,0,0.155
117,18.04,139.99,27.62,141.01,0,0.098
118,352.26,393.74,353.38,395.02,0,0.014
119,186.15,221.92,189.42,225.52,0,0.118
120,240.31,130.08,253.66,140.04,0,1.33
121,161.57,223.75,163.49,225.63,0,0.036
