,tl_x,tl_y,br_x,br_y,type,time
0,2.00,14.00,7.00,19.00,1,0.25
1,67.60,60.95,76.49,61.99,0,0.092
2,148.55,120.21,149.65,133.34,0,0.144
3,196.63,160.54,198.50,164.01,0,0.065
4,61.74,47.82,63.30,48.84,0,0.016
5,76.45,17.13,79.50,22.52,0,0.164
6,170.24,150.33,172.39,151.89,0,0.034
7,70.22,140.83,74.63,146.74,0,0.261
8,10.72,20.72,11.94,28.83,0,0.099
9,196.63,55.08,198.26,60.83,0,0.094
10,56.41,27.86,61.21,30.58,0,0.131
11,72.67,92.05,73.78,97.16,0,0.057
12,63.93,98.50,73.48,101.80,0,0.315
13,196.63,93.69,207.40,94.70,0,0.109
14,189.88,122.20,203.79,126.04,0,0.534
15,67.99,85.92,71.85,90.37,0,0.172
16,161.19,145.51,163.43,147.11,0,0.036
17,20.32,40.85,25.27,46.49,0,0.279
18,37.46,151.61,42.60,152.75,0,0.059
19,143.42,159.36,146.40,172.62,0,0.395
20,196.63,196.19,197.64,203.76,0,0.076
21,96.78,59.86,103.30,72.69,0,0.837
22,53.40,73.93,64.30,75.14,0,0.132
23,23.91,203.46,36.68,204.49,0,0.132
24,10.54,130.51,13.86,131.86,0,0.045
25,21.79,0.00,30.15,1.24,0,0.104
26,200.90,40.12,204.97,41.16,0,0.042
27,43.98,29.20,45.21,43.90,0,0.181
28,80.48,70.44,87.90,78.08,0,0.567
29,30.80,110.76,45.31,113.54,0,0.403
30,0.00,212.00,10.95,219.64,0,0.837
31,193.21,84.98,195.32,87.87,0,0.061
32,190.35,150.83,197.84,156.36,0,0.414
33,131.19,138.46,132.27,140.07,0,0.017
34,75.39,200.62,76.64,208.19,0,0.095
35,94.08,27.67,96.45,29.85,0,0.052
36,110.48,190.50,112.92,195.11,0,0.112
37,120.09,180.23,121.16,184.40,0,0.045
38,120.18,130.40,121.68,138.30,0,0.119
39,48.71,108.12,53.24,112.57,0,0.202
40,80.91,88.77,82.00,89.80,0,0.011
41,140.86,30.35,144.80,43.72,0,0.527
42,132.87,61.60,134.05,73.15,0,0.136
43,44.39,10.44,49.11,13.88,0,0.162
44,131.20,154.15,132.98,166.13,0,0.213
45,140.45,125.81,145.41,129.41,0,0.179
46,62.89,122.47,63.95,123.71,0,0.013
47,179.32,110.19,190.33,118.36,0,0.9
48,84.56,174.96,96.67,183.04,0,0.978
49,159.41,45.97,173.58,47.45,0,0.21
50,160.51,170.48,161.59,184.78,0,0.154
51,90.88,140.93,103.54,144.15,0,0.408
52,183.49,71.40,187.71,80.10,0,0.367
53,50.71,50.31,55.42,51.91,0,0.075
54,196.63,68.21,202.56,72.06,0,0.228
55,144.72,112.21,145.75,113.24,0,0.011
56,122.64,72.54,124.51,75.05,0,0.047
57,182.63,160.76,185.10,165.36,0,0.114
58,178.08,131.50,180.12,135.12,0,0.074
59,43.00,59.37,44.06,73.43,0,0.149
60,196.63,143.36,198.14,150.28,0,0.104
61,24.01,212.00,34.88,224.94,0,1.407
62,136.57,103.40,140.95,110.44,0,0.308
63,40.67,0.09,43.78,8.30,0,0.255
64,141.09,91.57,142.70,93.84,0,0.037
65,98.68,93.55,109.58,99.46,0,0.644
66,154.83,148.04,168.13,150.21,0,0.289
67,55.28,37.96,64.77,45.76,0,0.74
68,130.63,130.67,139.06,132.22,0,0.131
69,71.66,0.00,76.76,12.30,0,0.627
