,x,y,type,side,board,comp_idx
0,401.43,16.5,1,0,0,[0]
1,379.035,36.62,0,0,0,"[824, 783, 564, 358, 804, 333, 206, 40, 188, 503, 650, 587, 707, 334, 264, 329, 74, 325, 115, 364, 301, 461, 271]"
2,384.995,83.64,0,0,0,"[319, 629, 308, 753, 635, 765, 78, 295, 191, 630, 172, 407, 222, 4, 139, 146, 274, 506, 786, 485, 284, 230, 728, 647, 413]"
3,377.975,131.525,0,0,0,"[91, 621, 467, 585, 547, 643, 498, 530, 324, 294, 29]"
4,337.015,186.665,0,0,0,"[455, 794, 583, 409, 160, 292, 657, 266, 508]"
5,387.655,200.065,0,0,0,"[502, 395, 425, 654, 14, 752, 195, 149, 41, 237, 254, 821, 513, 242, 68, 800, 758, 359, 825, 827, 392]"
6,380.105,257.935,0,0,0,"[548, 317, 247, 549, 688, 116, 268, 121, 306, 807, 371, 606, 735, 280, 106, 556]"
7,382.175,320.995,0,0,0,"[177, 220, 6, 542]"
8,387.625,368.74,0,0,0,"[281, 708, 541, 578, 275, 658, 289, 569]"
9,365.725,427.735,0,0,0,"[697, 412, 829, 43, 255, 66, 682, 571]"
10,302.595,419.18,0,0,0,"[822, 510, 420, 400, 757, 250, 278, 199, 131, 745, 363, 561, 684, 18, 803, 563, 573, 53, 20, 683, 305, 153]"
11,317.66,363.44,0,0,0,"[806, 604, 424, 679, 256, 731, 86, 616, 249, 393, 368, 25, 75, 231, 258, 357, 834]"
12,268.215,373.045,0,0,0,"[57, 500, 709, 252, 136, 380, 7, 739, 184, 138, 253, 749, 449, 218, 441, 273, 376, 434, 215]"
13,244.165,432.56,0,0,0,"[514, 31, 521, 180, 545, 101, 262, 63, 417]"
14,196.29,426.25,0,0,0,"[689, 50, 660, 12, 367, 167, 805, 618, 567, 733, 656, 597, 727]"
15,144.655,428.22,0,0,0,"[486, 28, 19, 23, 60, 428, 293, 323, 642, 296, 279, 472, 792, 15, 119, 350, 767, 82]"
