,tl_x,tl_y,br_x,br_y,type,time
0,398.93,14.00,403.93,19.00,1,0.25
1,280.58,92.30,292.10,94.03,0,0.199
2,0.46,370.85,44.89,420.86,0,22.219
3,310.28,240.76,311.29,242.23,0,0.015
4,370.97,74.49,373.52,75.75,0,0.032
5,255.35,104.52,262.12,116.46,0,0.808
6,390.24,310.18,392.22,314.27,0,0.081
7,280.07,350.16,281.07,359.51,0,0.093
8,120.26,170.68,126.54,180.48,0,0.615
9,250.10,140.42,251.60,146.21,0,0.087
10,230.33,300.46,232.78,308.45,0,0.196
11,0.06,250.71,9.28,256.27,0,0.513
12,196.85,439.50,203.00,450.31,0,0.665
13,280.34,160.50,283.80,163.84,0,0.116
14,399.93,191.75,402.06,196.59,0,0.103
15,130.69,410.73,143.13,411.75,0,0.127
16,80.17,230.93,84.35,244.00,0,0.546
17,241.06,136.30,251.28,137.69,0,0.142
18,295.01,397.18,297.05,410.45,0,0.271
19,143.95,441.00,145.09,455.74,0,0.168
20,290.47,390.51,302.25,391.85,0,0.158
21,259.66,118.71,263.36,131.29,0,0.465
22,180.23,202.61,182.97,207.96,0,0.147
23,115.02,424.74,126.83,425.82,0,0.128
24,156.84,171.00,163.16,172.15,0,0.073
25,290.26,360.90,304.98,361.98,0,0.159
26,193.19,322.09,194.70,326.07,0,0.06
27,130.42,330.52,132.93,338.94,0,0.211
28,127.65,441.00,131.62,451.81,0,0.429
29,360.53,150.60,362.51,155.86,0,0.104
30,80.01,405.74,82.42,407.08,0,0.032
31,250.85,430.69,263.88,442.25,0,1.506
32,59.02,174.01,60.04,177.83,0,0.039
33,70.92,320.41,72.18,335.15,0,0.186
34,136.25,0.00,137.25,1.41,0,0.014
35,290.52,160.58,293.44,163.32,0,0.08
36,293.77,294.93,297.98,296.01,0,0.045
37,130.41,150.48,143.93,155.83,0,0.723
38,314.98,45.49,322.65,51.59,0,0.468
39,275.95,100.75,283.79,107.32,0,0.515
40,390.77,50.22,396.17,61.02,0,0.583
41,400.40,200.52,404.18,212.34,0,0.447
42,130.55,380.50,131.57,382.22,0,0.018
43,370.76,420.94,373.70,421.94,0,0.029
44,231.95,366.79,238.78,371.51,0,0.322
45,308.82,275.54,312.72,276.79,0,0.049
46,250.11,338.35,252.66,348.61,0,0.262
47,300.70,30.53,311.09,43.10,0,1.306
48,285.88,332.97,291.56,334.39,0,0.081
49,150.45,30.04,164.24,39.08,0,1.247
50,192.86,441.00,194.85,450.92,0,0.197
51,100.81,260.91,113.48,265.13,0,0.535
52,290.73,130.69,297.72,135.25,0,0.319
53,274.60,417.40,282.05,422.86,0,0.407
54,260.82,160.53,264.03,163.92,0,0.109
55,117.44,42.05,126.47,50.95,0,0.804
56,30.38,50.87,32.33,61.26,0,0.203
57,284.09,374.71,285.89,389.23,0,0.261
58,270.43,90.72,272.64,91.88,0,0.026
59,40.15,430.58,42.51,434.20,0,0.085
60,140.73,440.20,142.47,449.21,0,0.157
61,180.17,360.73,192.48,363.57,0,0.35
62,145.61,228.75,147.18,240.36,0,0.182
63,226.18,436.74,232.46,440.17,0,0.215
64,38.02,37.23,42.19,38.23,0,0.042
65,147.81,159.98,150.63,167.32,0,0.207
66,350.51,420.25,361.59,431.92,0,1.293
67,230.14,60.28,234.96,63.12,0,0.137
68,399.93,212.48,402.79,213.49,0,0.029
69,247.68,88.84,249.45,90.69,0,0.033
70,80.29,10.54,88.15,13.67,0,0.246
71,13.73,68.89,20.45,70.22,0,0.089
72,110.35,440.71,111.61,441.76,0,0.013
73,90.86,350.50,100.16,359.45,0,0.832
74,358.02,43.81,359.71,46.29,0,0.042
75,310.17,340.79,314.91,342.84,0,0.097
76,308.10,294.82,311.24,298.05,0,0.101
77,180.41,320.52,192.94,321.74,0,0.153
78,378.16,64.35,379.29,74.08,0,0.11
79,141.81,312.79,150.55,318.11,0,0.465
80,260.93,220.17,270.06,221.27,0,0.1
81,269.72,113.09,283.83,119.83,0,0.951
82,160.43,410.30,174.29,412.82,0,0.349
83,20.92,20.91,22.23,31.42,0,0.138
84,220.45,260.27,223.69,263.09,0,0.091
85,90.30,240.16,91.58,254.39,0,0.182
86,302.62,384.72,304.69,386.35,0,0.034
87,90.35,40.23,95.29,53.86,0,0.673
88,200.59,217.93,202.81,222.22,0,0.095
89,230.31,40.73,232.29,41.83,0,0.022
90,107.79,35.63,116.74,36.91,0,0.115
91,399.93,110.75,405.05,117.94,0,0.368
92,136.91,156.75,147.41,163.84,0,0.744
93,170.65,140.77,171.65,142.15,0,0.014
94,177.40,249.78,187.58,251.68,0,0.193
95,254.65,293.83,261.17,300.50,0,0.435
96,58.74,198.17,62.54,204.58,0,0.244
97,158.38,272.48,161.85,277.00,0,0.157
98,310.21,250.31,316.87,251.32,0,0.067
99,110.05,180.72,111.52,182.83,0,0.031
100,200.61,250.33,201.61,264.75,0,0.144
101,214.99,441.00,222.01,455.04,0,0.986
102,120.06,327.86,134.99,329.61,0,0.261
103,102.57,211.03,107.38,214.59,0,0.171
104,287.98,262.48,302.50,268.01,0,0.803
105,271.75,334.28,275.34,344.30,0,0.36
106,356.72,231.46,365.37,241.23,0,0.845
107,260.15,30.21,263.22,40.27,0,0.309
108,261.19,132.51,269.67,137.97,0,0.463
109,290.83,40.51,298.62,49.23,0,0.679
110,310.91,300.71,312.20,308.41,0,0.099
111,90.49,160.17,103.69,163.79,0,0.478
112,157.44,146.08,160.76,153.40,0,0.243
113,204.73,84.61,209.53,90.64,0,0.289
114,0.00,49.35,4.45,50.35,0,0.045
115,363.90,54.28,364.96,56.73,0,0.026
116,370.56,260.46,376.82,267.93,0,0.468
117,260.42,230.54,261.42,244.56,0,0.14
118,110.50,240.70,114.34,241.76,0,0.041
119,150.59,420.22,163.68,430.87,0,1.394
120,106.93,195.73,119.97,196.76,0,0.134
121,399.93,230.06,410.09,232.18,0,0.215
122,39.38,89.13,52.37,96.43,0,0.948
123,70.74,310.21,83.91,312.68,0,0.325
124,130.76,310.88,137.97,323.46,0,0.907
125,0.39,60.59,9.74,65.29,0,0.439
126,100.51,400.64,111.88,407.26,0,0.753
127,0.00,98.18,8.20,104.15,0,0.49
128,340.43,50.15,352.98,59.13,0,1.127
129,200.46,150.26,201.60,153.91,0,0.042
130,250.63,84.53,257.19,88.61,0,0.268
131,317.74,394.76,318.87,406.73,0,0.135
132,280.06,130.72,282.81,133.49,0,0.076
133,220.22,110.76,229.57,112.27,0,0.141
134,138.63,0.00,139.75,1.69,0,0.019
135,37.94,184.73,44.53,189.91,0,0.341
136,275.18,359.47,276.30,372.79,0,0.149
137,115.71,432.47,117.29,444.37,0,0.188
138,260.75,360.63,261.89,364.43,0,0.043
139,356.68,59.33,357.68,71.45,0,0.121
140,100.74,310.23,104.14,321.32,0,0.377
