,x,y,type,side,board,comp_idx
0,19.5,286.01,1,0,0,[0]
1,30.51,273.07,0,0,0,"[36, 311, 158, 192, 207, 114, 25, 322, 176, 232, 364, 460, 496, 386]"
2,89.035,270.52,0,0,0,"[164, 244, 413, 516, 111, 391, 376, 194, 28, 95, 336, 222, 189, 236, 298, 289, 120, 54, 137]"
3,145.71,266.875,0,0,0,"[338, 19, 269, 443, 59, 420, 224, 464, 215, 214, 409, 421, 478, 294, 212, 450, 34, 414, 155, 340, 268, 313]"
4,189.715,266.59,0,0,0,"[264, 525, 51, 285, 101, 497, 233, 278, 448, 262, 328, 56, 499]"
5,217.055,215.19,0,0,0,"[351, 147, 308, 204, 304, 315, 441, 522, 70, 6, 424, 467, 161, 113, 8, 134, 259, 61, 18, 14]"
6,236.24,273.89,0,0,0,"[343, 358, 196, 288, 390, 152, 220, 102, 291, 493, 419]"
7,286.84,261.925,0,0,0,"[524, 129, 58, 515, 191, 321, 145, 310, 286, 451, 361, 13, 110, 397, 314, 509]"
8,274.405,216.31,0,0,0,"[438, 127, 350, 170, 458, 300, 252, 273, 312, 429, 154, 270, 199, 177, 463, 55, 86, 4, 393, 357, 43, 91, 470]"
9,299.58,168.565,0,0,0,"[124, 427, 305, 301, 506, 331, 228, 229, 416]"
10,256.015,174.48,0,0,0,"[504, 382]"
11,241.58,149.105,0,0,0,"[407, 48, 374, 32, 116, 257, 239, 519, 426, 2, 187, 498, 106, 90, 491, 33, 415, 223, 360, 125, 399]"
12,197.67,158.61,0,0,0,"[112, 472, 180, 354, 130, 183, 446, 185, 330, 284, 492, 140, 277, 517, 87, 46, 326]"
13,168.335,130.03,0,0,0,"[83, 85, 171, 242, 425, 225, 332, 337]"
14,151.955,171.105,0,0,0,"[352, 377, 356, 384, 279, 80, 442, 17]"
15,137.41,213.625,0,0,0,"[280, 235, 411, 412, 118, 439, 52, 410, 465, 150, 42, 474, 341, 92, 339, 249, 216, 230]"
16,81.98,215.85,0,0,0,"[271, 347, 309, 431, 67, 21, 388, 263, 418, 372, 93, 359, 488, 37, 202, 254, 49, 195, 521, 234, 146, 251, 511, 69, 66]"
17,30.385,218.195,0,0,0,"[62, 131, 71, 456, 494, 16, 221, 381, 423, 182, 142, 9, 344, 287, 523]"
18,39.34,157.885,0,0,0,"[325, 143, 437, 97, 406, 368, 476, 256, 334, 283, 31, 299, 211, 345]"
19,30.565,115.88,0,0,0,"[405, 495, 53, 266, 205, 157, 241, 447, 173, 362, 293, 227, 402, 126, 11, 209, 22, 162]"
20,85.63,125.68,0,0,0,"[77, 159, 79, 139, 436, 453, 258, 503, 172, 408, 349, 141, 500, 508, 206]"
21,98.655,170.84,0,0,0,"[200, 74, 366, 355, 353, 489, 198, 348, 47, 475, 81]"
22,99.695,77.125,0,0,0,"[380, 121, 370, 483, 371, 507, 272, 306, 238, 26, 433, 178, 119, 320, 197]"
23,137.305,88.34,0,0,0,"[319, 513, 63, 378, 210, 190, 514, 379, 454, 455, 50]"
24,183.525,93.28,0,0,0,"[96, 23, 75, 296, 122, 502, 184, 237, 318, 430, 346, 317, 136, 477, 135, 188, 482, 169, 404, 452, 82, 369, 444]"
25,234.77,87.675,0,0,0,"[29, 435, 367, 84, 57, 398, 94, 518, 276, 156, 324, 181, 520, 486, 365, 208, 461, 138, 485, 246, 65, 109, 434, 473, 255, 373, 89, 490, 3, 78, 292, 240, 174, 303, 342]"
26,286.345,83.115,0,0,0,"[213, 105, 186, 100, 282, 505, 10, 281, 400, 333, 394, 247, 316, 201, 60, 117, 44, 68, 466, 329]"
27,295.82,27.595,0,0,0,"[501, 396, 7, 510, 375, 392, 428, 38, 274, 403, 132, 327, 265, 445, 30, 217, 98, 422, 462, 149, 15, 27]"
28,246.855,29.64,0,0,0,"[219, 248, 363, 387, 253, 243, 459, 231, 471, 307, 12, 167, 468, 76, 481, 401, 168, 128, 35, 99, 261, 103, 166]"
29,194.515,28.8,0,0,0,"[107, 323, 440, 133, 45, 39, 115, 218, 297, 104, 457, 88, 389, 160, 226, 64, 302]"
30,181.435,36.5,0,0,0,"[175, 487, 432, 290, 108, 480, 295, 484]"
31,128.76,29.895,0,0,0,"[40, 153, 73, 148, 20, 479, 179, 72, 383, 144, 512, 151, 123, 417, 24, 385, 267]"
32,67.785,18.655,0,0,0,"[163, 245, 260, 165, 335]"
33,48.825,66.945,0,0,0,"[275, 1, 395, 469, 193, 41, 5]"
34,11.95,22.785,0,0,0,"[250, 449, 203]"
