,x,y,type,side,board,comp_idx
0,21.5,254.59,1,0,0,[0]
1,18.11,245.25,0,0,0,"[296, 314, 1, 397, 190, 143, 398]"
2,57.78,245.4,0,0,0,"[160, 29, 386, 258, 111, 496, 428, 35, 2, 459, 411]"
3,72.29,227.31,0,0,0,"[213, 248, 500, 149]"
4,49.755,217.4,0,0,0,"[78, 185, 93, 86, 552, 188, 34]"
5,17.665,204.69,0,0,0,"[412, 540, 152, 123, 220, 187, 268]"
6,18.47,167.91,0,0,0,"[164, 70, 199, 179, 99, 545, 83, 533, 313]"
7,19.16,138.765,0,0,0,"[125, 142, 178, 59, 226, 189, 360, 257, 231, 49]"
8,49.34,156.895,0,0,0,"[475, 256, 276, 482, 153, 467, 171, 419, 212, 18, 89]"
9,66.855,189.88,0,0,0,"[393, 265, 141, 498, 518, 300]"
10,87.38,160.735,0,0,0,"[116, 6, 485]"
11,109.025,189.62,0,0,0,"[308, 28, 180, 445, 422, 94, 432, 515, 131, 288]"
12,103.775,233.105,0,0,0,"[427, 121, 286, 165, 550, 148, 243, 444, 423, 517, 104]"
13,140.165,242.15,0,0,0,"[505, 43, 85, 446, 404, 112, 65, 223, 392, 291, 132, 194, 352]"
14,150.415,212.865,0,0,0,"[325, 549, 309, 22, 383, 541, 495, 122]"
15,165.35,239.9,0,0,0,"[246, 342, 362, 236, 144, 210, 489, 315, 389, 216]"
16,192.855,234.09,0,0,0,"[51, 502, 95, 233, 8, 415, 77, 272]"
17,192.685,197.635,0,0,0,"[355, 538, 371, 124, 359, 327, 367, 173, 548, 292, 335, 130]"
18,222.17,193.81,0,0,0,"[524, 15, 135, 147, 437, 97, 312, 251, 433, 429, 274]"
19,262.865,190.075,0,0,0,"[230, 227, 39, 225, 322, 234]"
20,256.475,242.405,0,0,0,"[440, 450, 155, 211, 354]"
21,297.725,256.665,0,0,0,"[145, 455, 480]"
22,297.32,232.69,0,0,0,"[73, 431, 88, 162, 522, 262, 331, 384, 494, 457, 418]"
23,296.8,191.665,0,0,0,"[163, 80, 512, 14, 483, 20, 377, 195, 222, 114, 146, 126, 31]"
24,300.465,158.435,0,0,0,"[33, 279, 476, 542, 488, 401, 302, 348, 343, 374]"
25,266.045,146.29,0,0,0,"[129, 324, 405, 82, 250, 172, 546]"
26,230.505,158.01,0,0,0,"[191, 200, 385, 547, 310, 46, 81, 497, 283, 516]"
27,195.41,168.25,0,0,0,"[67, 208, 196, 61, 217]"
28,198.635,137.27,0,0,0,"[294, 368, 151, 157, 101, 319, 242, 42]"
29,217.325,110.46,0,0,0,"[320, 252, 183, 205, 24, 247, 253, 408, 55]"
30,183.265,99.6,0,0,0,"[110, 197, 27, 299, 58, 66, 214, 526]"
31,155.305,103.91,0,0,0,"[509, 32, 184, 176, 364, 490, 177, 221]"
32,161.77,139.595,0,0,0,"[369, 338, 118, 254, 513, 102, 339]"
33,158.01,173.385,0,0,0,"[168, 5, 376, 16, 413, 192, 7, 298, 284, 421, 156, 340]"
34,128.575,141.525,0,0,0,"[349, 553, 198, 341]"
35,118.21,96.725,0,0,0,"[158, 356, 69, 261, 363, 206, 170, 417, 245, 416]"
36,87.5,125.12,0,0,0,"[166, 53, 443, 275, 378, 425, 454]"
37,57.695,119.34,0,0,0,"[241, 297, 514, 458, 506, 499, 209, 479, 249, 424, 336, 161, 57, 531, 259, 464, 305]"
38,19.485,99.85,0,0,0,"[380, 366, 536, 52, 26, 68, 238, 277, 30, 224, 10, 60, 115, 169, 478]"
39,19.065,58.25,0,0,0,"[107, 64, 511, 382, 263, 503, 128, 395, 270, 402, 137, 54, 333, 529, 293, 235, 344, 414]"
40,51.675,49.115,0,0,0,"[507, 44, 390, 76, 255, 71, 285, 434, 201, 260, 375, 400, 3]"
41,62.37,80.38,0,0,0,"[96, 79, 532, 105, 504, 493, 373, 90, 306, 441, 56, 426]"
42,89.72,59.94,0,0,0,"[544, 289, 139, 17, 301, 50]"
43,122.77,57.67,0,0,0,"[303, 492, 451, 23, 543, 474, 350, 472, 317]"
44,149.37,53.21,0,0,0,"[399, 181, 345]"
45,160.205,68.08,0,0,0,"[244, 468, 117, 388, 337, 469, 521, 396]"
46,201.155,59.525,0,0,0,"[358, 119, 174, 332]"
47,226.38,69.825,0,0,0,"[136, 535, 4, 520, 523, 334, 41, 410]"
48,246.11,48.985,0,0,0,"[266, 501, 439, 510, 154, 219, 74, 237, 91, 537, 462, 304]"
49,265.97,71.41,0,0,0,"[264, 72, 357, 487, 84, 447, 461, 473]"
50,261.37,103.39,0,0,0,"[106, 477, 311, 453]"
51,299.955,116.945,0,0,0,"[278, 202, 287, 232, 465, 193]"
52,303.955,78.26,0,0,0,"[281, 508, 175, 347, 409, 21, 471, 381]"
53,293.565,48.63,0,0,0,"[539, 75, 182, 430, 436, 370, 271, 239, 38]"
54,288.76,23.935,0,0,0,"[240, 186, 316, 12, 379, 326, 92, 519, 481, 25, 138, 295, 207, 203]"
55,302.625,7.045,0,0,0,"[19, 103, 282, 133]"
56,249.91,18.31,0,0,0,"[269, 228, 406, 45, 420, 127, 387, 204, 167, 394]"
57,213.21,18.65,0,0,0,"[346, 87, 361, 215, 551, 438, 36, 318, 452, 448, 113, 407, 527]"
58,186.79,20.7,0,0,0,"[47, 351, 486, 62, 11, 449, 218, 63, 109, 530, 525]"
59,147.92,18.08,0,0,0,"[307, 273, 280, 466, 484, 48, 353, 435]"
60,101.935,17.005,0,0,0,"[9, 470, 329, 140]"
61,71.38,21.595,0,0,0,"[463, 403, 159, 391, 100, 372, 534, 108, 267, 150, 528]"
