,tl_x,tl_y,br_x,br_y,type,time
0,247.38,355.00,252.38,360.00,1,0.25
1,40.19,314.02,41.29,323.43,0,0.104
2,114.36,135.72,127.13,150.60,0,1.9
3,90.09,220.21,98.16,222.05,0,0.148
4,88.34,40.31,89.56,50.40,0,0.123
5,149.45,118.70,152.66,123.92,0,0.168
6,90.88,200.76,92.12,203.54,0,0.034
7,216.24,63.59,219.33,66.15,0,0.079
8,48.58,209.45,49.63,215.98,0,0.069
9,38.08,10.19,39.20,14.54,0,0.049
10,210.59,100.37,218.86,104.73,0,0.361
11,230.53,270.27,240.19,281.84,0,1.118
12,0.00,3.87,1.37,5.13,0,0.017
13,74.47,74.73,75.68,85.02,0,0.125
14,80.76,316.16,83.52,318.44,0,0.063
15,12.69,230.56,15.55,242.85,0,0.351
16,120.34,103.33,122.54,108.28,0,0.109
17,18.51,237.15,20.97,247.01,0,0.243
18,77.26,120.34,86.79,124.43,0,0.39
19,47.10,110.18,58.14,112.58,0,0.265
20,44.44,269.19,51.13,270.50,0,0.088
21,150.10,90.68,164.89,93.98,0,0.488
22,50.17,10.61,56.37,18.81,0,0.508
23,200.23,20.70,210.88,25.22,0,0.481
24,75.81,136.09,76.88,145.49,0,0.101
25,240.84,230.78,242.59,239.47,0,0.152
26,240.15,260.65,242.43,261.87,0,0.028
27,23.48,92.45,31.69,98.96,0,0.534
28,160.29,40.82,162.83,43.43,0,0.066
29,4.06,19.26,7.20,20.36,0,0.035
30,226.67,249.50,228.00,253.79,0,0.057
31,79.07,113.71,82.08,117.10,0,0.102
32,92.43,13.75,99.25,22.69,0,0.61
33,20.23,260.42,29.59,262.33,0,0.179
34,150.19,290.08,191.54,336.33,0,19.124
35,140.58,50.10,147.65,51.11,0,0.071
36,190.29,160.27,202.40,161.31,0,0.126
37,210.11,0.31,216.46,4.80,0,0.285
38,55.88,347.18,66.20,350.45,0,0.337
39,41.86,340.06,45.14,353.27,0,0.433
40,63.02,357.00,76.63,361.32,0,0.588
41,220.34,240.66,221.36,255.56,0,0.152
