,x,y,type,side,board,comp_idx
0,17.5,343.74,1,0,0,[0]
1,23.08,323.545,0,0,0,"[37, 15, 365, 189, 479, 323, 384, 119, 348, 40, 517]"
2,73.97,337.66,0,0,0,"[128, 198, 361, 542, 391, 256]"
3,116.225,324.375,0,0,0,"[172, 564, 527, 124, 234, 50]"
4,171.62,315.375,0,0,0,"[372, 577, 474, 368, 210, 533]"
5,151.06,280.31,0,0,0,"[19, 543, 519, 284, 512, 16, 97, 66, 196, 453, 4, 272, 161, 458, 14, 219, 255, 459, 260, 506]"
6,147.78,240.63,0,0,0,"[54, 60, 401, 371, 346, 381, 205, 507]"
7,114.498,224.12,0,0,0,"[36, 470]"
8,74.5075,224.12,0,0,0,"[36, 483, 139, 417]"
9,102.655,267.26,0,0,0,"[528, 223, 539, 415, 277, 499, 209]"
10,70.955,282.88,0,0,0,"[175, 374, 321, 461, 229, 333, 366, 183]"
11,19.02,274.12,0,0,0,"[20, 47, 184, 291, 429, 89, 526, 122, 3, 46, 92, 395, 80, 239, 232, 575, 199]"
12,21.21,223.71,0,0,0,"[247, 281, 305, 157, 578]"
13,6.625,186.545,0,0,0,"[231, 162]"
14,25.725,152.05,0,0,0,"[420, 336, 427, 90, 292, 340]"
15,29.31,111.065,0,0,0,"[227, 174, 211, 560, 164, 105, 406]"
16,71.38,122.81,0,0,0,"[185, 385, 445, 96, 443]"
17,92.165,173.82,0,0,0,"[300, 283, 379, 98, 404, 530, 495, 30, 549]"
18,151.635,188.772,0,0,0,"[200, 72, 475, 38]"
19,151.635,149.022,0,0,0,"[200, 329]"
20,163.335,107.89,0,0,0,"[444, 241, 296, 416, 511, 435, 250, 322, 35, 221]"
21,122.905,108.735,0,0,0,"[155, 225, 33, 422]"
22,144.61,64.005,0,0,0,"[65, 244, 111, 87, 357, 430, 62, 160, 257, 68, 61, 149, 293, 489, 389]"
23,91.72,72.51,0,0,0,"[492, 179, 320, 163, 156, 446, 464]"
24,66.195,61.82,0,0,0,"[57, 396, 299, 127, 505, 26]"
25,20.62,56.43,0,0,0,"[556, 412, 441]"
26,21.26,17.625,0,0,0,"[493, 439, 102, 243]"
27,71.495,21.69,0,0,0,"[369, 411, 279, 215, 438, 488, 165]"
28,122.095,20.155,0,0,0,"[350, 266, 34, 410, 352, 502]"
29,160.78,19.4,0,0,0,"[546, 204, 364, 154, 285]"
30,191.695,32.06,0,0,0,"[421, 426, 317, 311, 95, 363, 378, 118]"
31,246.135,20.765,0,0,0,"[212, 535, 141, 134, 550]"
32,292.775,31.24,0,0,0,"[547, 405, 452, 341]"
33,329.765,22.83,0,0,0,"[125, 397, 240, 403]"
34,350.84,71.86,0,0,0,"[152, 345, 450, 525, 325]"
35,301.84,84.635,0,0,0,"[31, 258, 262, 337, 201, 294, 58, 103]"
36,250.25,73.36,0,0,0,"[75, 274, 319, 82, 309, 100, 24]"
37,214.23,73.61,0,0,0,"[579, 77, 140, 101, 222, 486, 145, 269, 332, 555]"
38,213.755,122.97,0,0,0,"[477, 242, 133, 74, 580, 370, 288, 353, 267, 114, 52, 188, 233]"
39,245.27,137.005,0,0,0,"[78, 171, 328, 132, 573, 388]"
40,275.86,128.98,0,0,0,"[484, 197, 510, 226, 170, 21, 142, 295, 230, 302, 217, 520, 121, 10, 18]"
41,326.06,134.22,0,0,0,"[270, 153, 440, 286, 29]"
42,371.36,124.51,0,0,0,"[423, 252, 383, 418, 496, 195, 32]"
43,365.405,170.905,0,0,0,"[471, 565, 448, 23, 76, 151, 531, 93, 472, 59, 308]"
44,328.76,179.19,0,0,0,"[130, 289, 192, 166, 224, 298, 81, 259, 463, 424]"
45,282.07,172.17,0,0,0,"[73, 536, 147, 334, 359, 481, 79, 390, 176, 559]"
46,237.04,178.27,0,0,0,"[181, 354, 494, 490, 402, 437]"
47,200.29,174.4,0,0,0,"[436, 469, 342, 316, 28, 515, 22, 53]"
48,201.55,228.63,0,0,0,"[313, 282, 228, 392, 49, 237]"
49,203.885,273.53,0,0,0,"[447, 468, 455, 312, 238, 497, 202, 84, 576]"
50,213.55,326.73,0,0,0,"[568, 386, 516, 207, 214, 349]"
51,251.065,321.375,0,0,0,"[115, 135, 524, 335, 572, 460, 173, 400, 106]"
52,281.41,320.725,0,0,0,"[433, 310, 138, 431, 94, 150, 6, 143]"
53,331.955,321.955,0,0,0,"[498, 467, 566, 63, 12, 216, 521, 7, 351, 83, 159]"
54,377.83,322.755,0,0,0,"[571, 558, 11, 297, 203, 476, 70, 327, 306]"
55,371.565,272.81,0,0,0,"[246, 482, 358, 529, 501, 456, 48, 213, 264, 581, 64]"
56,323.44,275.16,0,0,0,"[136, 235, 356, 485, 287, 553, 377, 563, 534, 169, 414, 107]"
57,274.47,275.31,0,0,0,"[537, 129, 271, 347, 315, 434, 518, 265]"
58,242.31,274.43,0,0,0,"[25, 330, 44, 86, 109, 514, 71, 428, 503]"
59,260.835,225.03,0,0,0,"[344, 362, 263, 425]"
60,352.47,217.725,0,0,0,"[268, 39, 557, 583, 574, 116, 409, 394]"
61,394.29,211.945,0,0,0,"[187, 504, 276, 88, 551, 113]"
62,406.825,223.34,0,0,0,"[148, 393, 254, 380, 126, 5, 339, 144, 355, 168]"
63,421.78,245.545,0,0,0,"[108, 457, 51, 331, 236, 314, 253, 582, 419, 570]"
64,432.315,291.365,0,0,0,"[360, 27, 541, 307, 41]"
65,450.86,329.875,0,0,0,"[208, 301, 338, 407, 509, 540]"
66,460.495,280.04,0,0,0,"[373, 158, 275, 562, 43, 513, 91, 251, 290, 67, 454, 569, 180, 131, 303, 220, 186, 522, 167]"
