,name,tl_x,tl_y,br_x,br_y,step,array,array_group,type,sub_type,center,side,enable,board,mfov,offset_x,offset_y,z,body_condi,lead_condi
0,name,14.0,11.0,19.0,16.0,1,0,1,7,0,0,0,1,0,0,0,0,-1,2047,2047
1,name,180.95,160.69,185.91,175.4,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
2,name,470.21,220.86,471.89,229.72,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
3,name,200.63,180.5,201.68,187.52,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
4,name,540.81,290.9,547.8,292.63,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
5,name,557.01,158.05,559.03,159.13,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
6,name,52.62,244.94,60.48,246.31,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
7,name,162.32,262.39,175.85,267.82,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
8,name,72.72,119.32,74.09,124.17,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
9,name,170.26,280.28,171.26,282.7,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
10,name,180.64,240.57,192.17,241.93,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
11,name,462.6,291.14,463.98,294.28,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
12,name,550.75,340.94,552.88,342.08,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
13,name,167.61,178.8,171.63,180.65,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
14,name,260.36,30.54,263.16,32.21,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
15,name,500.53,110.72,504.66,114.97,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
16,name,0.79,130.6,4.24,140.38,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
17,name,428.37,318.49,435.97,324.35,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
18,name,170.44,80.35,175.77,89.91,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
19,name,160.09,130.83,170.6,144.05,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
20,name,500.79,230.53,503.51,234.97,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
21,name,430.24,210.46,431.66,219.05,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
22,name,504.85,143.32,507.67,156.37,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
23,name,546.52,210.99,549.31,212.42,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
