,x,y,type,side,board,comp_idx
0,172.23,168.23,1,0,0,[0]
1,176.48,158.515,0,0,0,"[413, 64, 436]"
2,175.785,127.585,0,0,0,"[452, 159, 127, 401]"
3,141.035,123.285,0,0,0,"[245, 445, 97]"
4,145.19,153.48,0,0,0,"[389, 269, 95, 406, 86]"
5,126.5,165.74,0,0,0,"[26, 99, 60, 422, 279, 183, 206, 96, 121, 136, 143]"
6,92.38,165.505,0,0,0,"[343, 301, 368, 16, 128, 250, 91, 231, 285, 43, 236, 114, 321, 312, 427, 7]"
7,108.085,135.54,0,0,0,"[102, 425, 421, 272, 283, 372, 110, 443, 133, 50]"
8,96.1,103.91,0,0,0,"[335, 267, 424, 31]"
9,97.49,70.855,0,0,0,"[431, 169, 146, 198, 83, 270, 358]"
10,68.775,54.895,0,0,0,"[185, 329, 341, 87, 51, 399, 117]"
11,56.16,100.84,0,0,0,"[137, 307, 298, 441, 408, 178, 392, 76, 238, 34, 180]"
12,65.31,140.795,0,0,0,"[251, 371, 345, 303, 332, 201, 300, 400, 382, 374, 149, 395, 429, 9]"
13,51.58,167.19,0,0,0,"[297, 268, 39, 234, 355, 323, 172, 232, 334, 288, 196, 273, 70, 88, 322, 228]"
14,16.97,163.025,0,0,0,"[197, 171, 55, 433, 202, 293, 81, 67, 11]"
15,19.175,132.615,0,0,0,"[214, 449, 302, 66, 12, 359, 246, 38, 240, 53, 93, 147, 284, 256]"
16,33.98,119.995,0,0,0,"[423, 326, 266, 188, 103, 160, 444, 308, 296, 59, 366, 402]"
17,14.27,94.225,0,0,0,"[280, 276, 104, 304, 403, 417, 123, 316, 390]"
18,33.525,70.395,0,0,0,"[156, 376, 320, 287, 348, 42, 306, 365]"
19,19.68,48.43,0,0,0,"[208, 373, 327, 380, 182, 255, 407, 74]"
20,19.825,19.13,0,0,0,"[189, 5, 344, 386, 357, 420, 56, 111, 410, 342, 405]"
21,56.785,17.97,0,0,0,"[119, 259, 330, 98, 30]"
22,93.735,17.885,0,0,0,"[78, 360, 113, 375, 15, 142, 157, 242, 79]"
23,100.24,32.445,0,0,0,"[80, 349, 295, 439, 394, 19, 90, 257]"
24,131.92,17.535,0,0,0,"[338, 101, 252, 135, 239, 20, 290, 277, 347, 48, 451, 289, 207, 58]"
25,165.57,15.315,0,0,0,"[10, 14, 100, 61, 73, 248, 415, 220, 362, 151, 177, 437]"
26,195.245,18.9,0,0,0,"[337, 32, 35, 263, 150, 230, 393, 69, 126, 216, 274, 271, 370, 226, 254, 224, 318, 173]"
27,232.275,18.375,0,0,0,"[209, 414, 438, 261, 187, 184, 291, 105, 52, 442, 432, 247, 161, 131, 309, 384, 145, 54, 249, 383, 41, 155, 124, 139, 211, 45, 260, 212]"
28,265.855,18.325,0,0,0,"[419, 315, 28, 68, 199, 446, 305, 2, 175]"
29,286.115,58.985,0,0,0,"[264, 62, 205, 430, 4]"
30,251.67,57.595,0,0,0,"[92, 346, 222, 317, 367, 319, 221, 351, 331, 213, 215, 154, 350, 314, 340, 163]"
31,218.42,53.87,0,0,0,"[434, 6, 336, 447, 152, 352, 140, 144, 65, 194, 49, 379, 164]"
32,198.035,58.4375,0,0,0,"[84, 391, 186, 109]"
33,198.035,92.9925,0,0,0,"[84, 325, 243, 313, 3, 324, 241]"
34,232.87,92.305,0,0,0,"[235, 129, 294, 265, 107, 75, 409, 361]"
35,266.875,95.76,0,0,0,"[115, 229, 200, 223, 18, 416, 85, 138, 435]"
36,285.23,119.095,0,0,0,"[1, 428, 225, 377, 44, 176, 227, 378, 190, 46, 77, 94, 47, 398]"
37,288.51,156.23,0,0,0,"[57, 125, 13, 354, 29, 258, 412, 281, 17]"
38,267.995,153.865,0,0,0,"[8, 25, 158, 262, 418, 130, 192, 333, 71, 204, 219, 179, 218, 108, 448]"
39,247.57,129.12,0,0,0,"[411, 148, 33, 153, 233, 141]"
40,209.1,121.855,0,0,0,"[167, 22, 165, 426, 134, 440, 72, 181, 244, 120, 24, 404]"
41,203.17,154.17,0,0,0,"[385, 310, 278, 282, 396, 36, 203, 364, 166, 191, 217, 116, 311, 193, 23, 253]"
42,230.64,166.855,0,0,0,"[397, 168, 174, 275, 353, 363, 112, 210, 387, 21]"
43,157.94,81.63,0,0,0,"[27, 106, 286, 170]"
44,158.59,53.115,0,0,0,"[237, 162, 132, 37, 339, 40, 369, 450, 299]"
45,135.255,56.55,0,0,0,"[89, 195, 63, 292, 328, 381, 82, 122, 118, 356, 388]"
