,tl_x,tl_y,br_x,br_y,type,time
0,93.00,109.00,98.00,114.00,1,0.25
1,97.72,33.20,101.50,35.66,0,0.093
2,14.81,102.00,15.90,104.00,0,0.022
3,1.09,50.99,12.15,52.09,0,0.122
4,32.56,80.79,34.88,82.27,0,0.034
5,56.97,65.39,58.13,76.27,0,0.126
6,4.14,8.64,17.51,12.23,0,0.48
7,31.85,50.16,35.89,52.15,0,0.08
8,95.14,17.46,97.12,19.79,0,0.046
9,4.63,0.00,11.29,7.93,0,0.528
10,62.21,67.34,72.36,76.38,0,0.918
11,76.11,49.66,78.53,62.40,0,0.308
12,62.31,49.17,67.68,61.80,0,0.678
13,21.91,0.00,26.90,6.85,0,0.342
14,10.67,90.68,15.28,98.17,0,0.345
15,82.84,37.30,88.50,49.19,0,0.673
16,63.49,102.00,66.88,112.76,0,0.365
17,12.15,0.00,13.20,6.78,0,0.071
18,20.20,0.00,21.20,1.46,0,0.015
19,97.72,60.97,106.15,68.63,0,0.646
20,20.42,44.96,22.96,55.39,0,0.265
21,74.40,71.56,81.37,78.22,0,0.464
22,73.82,62.51,74.83,63.54,0,0.01
23,93.57,36.37,94.67,46.24,0,0.109
24,30.82,30.43,31.86,33.57,0,0.033
25,0.00,94.12,1.00,104.49,0,0.104
26,60.30,30.60,73.81,34.14,0,0.478
27,100.06,70.14,105.02,71.63,0,0.074
28,84.43,80.90,85.56,82.29,0,0.016
29,20.52,100.59,21.97,102.37,0,0.026
30,86.58,28.98,91.83,32.35,0,0.177
31,83.14,82.87,90.96,85.03,0,0.169
32,31.20,102.00,33.39,103.01,0,0.022
33,25.17,78.23,26.53,79.24,0,0.014
34,85.16,102.00,86.16,105.40,0,0.034
35,80.95,60.44,86.93,62.22,0,0.106
36,88.90,27.05,91.12,28.13,0,0.024
37,79.03,102.00,83.46,103.87,0,0.083
38,88.04,102.00,101.93,116.67,0,2.038
39,23.06,41.86,28.83,42.99,0,0.065
40,0.00,61.47,5.99,73.55,0,0.724
41,70.82,17.09,72.11,26.70,0,0.124
42,80.01,21.11,87.67,23.99,0,0.221
43,100.07,80.24,106.97,89.85,0,0.663
44,47.56,86.01,60.03,87.47,0,0.182
45,36.78,13.91,41.29,15.65,0,0.078
46,31.06,71.22,32.20,80.06,0,0.101
47,38.82,48.77,44.02,60.31,0,0.6
48,16.81,40.98,17.81,44.77,0,0.038
49,0.00,56.25,6.87,60.84,0,0.315
50,40.39,65.72,42.27,74.61,0,0.167
51,70.32,90.62,73.22,97.60,0,0.202
52,10.01,57.52,11.52,69.93,0,0.187
53,61.74,18.95,63.11,20.40,0,0.02
54,66.56,79.57,69.00,81.55,0,0.048
55,45.04,22.09,56.90,36.65,0,1.727
56,89.32,90.16,93.95,91.84,0,0.078
57,32.56,62.01,38.79,67.29,0,0.329
58,78.81,50.71,81.29,53.06,0,0.058
59,0.00,25.85,3.22,37.06,0,0.361
60,17.51,55.84,19.37,70.43,0,0.271
61,50.20,70.84,53.50,79.53,0,0.287
62,97.72,86.60,98.74,97.29,0,0.109
63,38.02,0.00,39.05,12.78,0,0.132
64,97.72,73.99,99.64,80.62,0,0.127
65,5.47,23.51,7.47,30.68,0,0.143
66,14.35,30.07,16.06,37.98,0,0.135
67,15.28,83.93,16.39,87.68,0,0.042
68,20.19,70.93,21.60,79.38,0,0.119
69,71.22,0.00,82.80,1.19,0,0.138
70,11.74,41.30,14.19,45.56,0,0.104
71,47.88,47.09,59.23,48.59,0,0.17
72,50.51,40.18,51.57,41.18,0,0.011
73,44.75,74.74,47.37,75.98,0,0.032
74,1.02,13.72,8.59,17.23,0,0.266
75,26.93,7.65,31.03,12.13,0,0.184
76,63.79,82.42,64.90,88.66,0,0.069
77,4.51,20.14,6.18,21.15,0,0.017
78,87.81,54.69,93.10,63.50,0,0.466
79,97.72,26.71,101.52,28.18,0,0.056
80,100.20,40.20,109.52,45.20,0,0.466
81,45.34,55.26,52.73,56.69,0,0.106
82,0.00,0.00,3.54,7.21,0,0.255
83,0.43,86.31,5.02,89.84,0,0.162
84,33.34,36.81,46.14,37.91,0,0.141
85,35.10,85.08,38.29,91.97,0,0.22
86,34.66,74.10,35.66,75.18,0,0.011
87,90.06,70.23,91.65,79.96,0,0.155
88,19.10,16.68,25.03,17.70,0,0.06
89,21.05,60.98,22.36,68.38,0,0.097
90,45.42,8.64,46.47,10.30,0,0.017
91,97.72,51.07,98.72,59.63,0,0.086
92,50.37,90.22,51.87,91.57,0,0.02
93,57.99,3.11,70.92,14.72,0,1.501
94,24.44,50.08,28.68,54.72,0,0.197
95,24.13,81.88,30.38,92.05,0,0.636
96,31.80,0.00,34.10,1.01,0,0.023
97,93.48,97.29,94.58,98.30,0,0.011
98,72.62,87.18,73.75,89.98,0,0.032
99,6.56,22.49,8.59,23.50,0,0.021
100,40.11,100.34,53.67,101.39,0,0.142
101,43.56,80.00,48.55,81.70,0,0.085
102,1.91,102.00,3.17,115.60,0,0.171
103,32.91,43.92,33.99,46.33,0,0.026
104,83.88,0.00,84.88,10.59,0,0.106
105,97.72,46.88,99.78,47.88,0,0.021
106,46.33,0.00,54.85,3.03,0,0.258
107,97.72,17.51,109.26,19.39,0,0.217
108,25.85,67.16,26.92,69.68,0,0.027
109,90.40,16.50,91.57,22.08,0,0.065
110,97.72,0.00,107.67,2.67,0,0.266
111,70.36,63.73,75.43,65.06,0,0.067
112,64.40,91.98,68.67,99.23,0,0.31
113,36.58,21.31,38.65,24.99,0,0.076
114,39.85,102.00,41.00,107.37,0,0.062
115,10.22,17.73,13.78,30.43,0,0.452
116,40.50,10.58,46.17,13.54,0,0.168
117,44.89,83.31,46.86,87.91,0,0.091
118,72.41,69.10,74.28,70.73,0,0.03
119,60.99,35.10,70.32,48.24,0,1.226
120,65.73,81.89,78.80,82.91,0,0.133
121,0.00,93.01,3.47,94.04,0,0.036
122,93.98,74.94,95.39,81.86,0,0.098
123,8.71,69.95,12.17,73.47,0,0.122
124,33.71,102.00,34.77,103.03,0,0.011
125,37.50,76.09,40.59,81.80,0,0.176
126,31.63,10.09,34.44,11.19,0,0.031
127,38.40,84.42,39.50,88.13,0,0.041
128,16.82,102.00,17.86,115.51,0,0.141
129,56.02,91.32,59.69,92.87,0,0.057
130,55.43,67.10,56.44,72.19,0,0.051
131,51.77,79.92,64.50,81.04,0,0.143
132,10.08,80.76,17.37,83.79,0,0.221
133,47.53,102.00,53.91,116.21,0,0.907
134,97.72,41.46,100.05,43.24,0,0.041
135,97.72,81.49,98.75,82.81,0,0.014
136,51.30,88.49,55.84,89.50,0,0.046
137,0.00,18.88,2.03,23.04,0,0.084
138,97.72,48.20,105.13,49.33,0,0.084
139,52.97,6.93,55.17,8.36,0,0.031
140,19.90,99.00,26.07,100.17,0,0.072
141,36.92,96.23,38.19,97.25,0,0.013
142,95.33,30.29,97.17,35.58,0,0.097
143,8.00,78.54,9.42,82.57,0,0.057
