,x,y,type,side,board,comp_idx
0,134.4,139.4,1,0,0,[0]
1,141.27,127.005,0,0,0,"[110, 158, 48, 53, 129, 28, 89, 121, 66, 44, 25, 174, 91, 12]"
2,117.335,146.245,0,0,0,"[30, 198, 60]"
3,80.27,133.495,0,0,0,"[104, 115, 178, 161, 132, 144, 46]"
4,54.055,136.11,0,0,0,"[219, 213, 68, 209, 225, 229, 10, 56, 220, 59, 173]"
5,19.775,126.6,0,0,0,"[192, 197, 78, 138, 185, 240, 102, 71, 218, 20, 95, 38, 136, 32, 14, 72, 13, 228, 50, 206, 94, 65]"
6,18.13,89.35,0,0,0,"[149, 188, 97, 52, 207, 40, 31, 51, 191, 101, 157, 224, 76, 142, 170, 22, 23, 111, 226, 122, 124, 139]"
7,54.79,96.96,0,0,0,"[221, 5, 27, 238, 87, 33, 92, 127, 164, 208, 163, 93]"
8,95.585,99.83,0,0,0,"[107, 123, 175, 113, 199, 35, 18, 141, 80, 119, 203, 180, 11, 125]"
9,123.27,90.955,0,0,0,"[152, 79, 77, 17, 137, 204]"
10,149.6,88.815,0,0,0,"[9, 6, 235, 217, 43, 83, 146, 210, 19, 96, 227]"
11,155.05,47.12,0,0,0,"[239, 183, 156, 237, 3]"
12,146.055,19.36,0,0,0,"[36, 154, 90, 159, 214, 167, 54, 215, 187, 58, 37, 57, 190, 61, 131]"
13,110.42,7.71,0,0,0,"[88, 34, 109, 103]"
14,124.925,32.275,0,0,0,"[24, 130, 176]"
15,124.925,56.5875,0,0,0,"[24, 230, 236, 82, 171, 194, 116, 231]"
16,94.81,54.005,0,0,0,"[182, 45, 212, 112, 73, 133, 99, 120, 74, 234, 201]"
17,71.685,67.66,0,0,0,"[222, 86, 155, 184, 98, 202, 114, 62, 148, 186]"
18,55.335,49.53,0,0,0,"[169, 153, 195, 4, 147, 64, 150, 135, 117, 108, 211, 151, 177, 118, 70, 69]"
19,17.665,50.18,0,0,0,"[232, 193, 2, 145, 172, 166, 67]"
20,18.66,17.965,0,0,0,"[85, 106, 42, 63, 233, 140, 26, 196, 216, 181, 15, 126, 75, 165, 168, 160]"
21,50.99,18.865,0,0,0,"[84, 49, 8, 1, 81, 29, 47, 41, 162, 143, 105, 134, 189, 128]"
22,83.41,20.465,0,0,0,"[100, 16, 223, 179, 39, 205, 200, 55, 7, 21]"
