,Unnamed: 0,x,y,type,side,board,comp_idx
0,0,253.16,8.5,2,0,0,[0]
1,1,238.02,26.32,0,0,0,"[66, 211, 136]"
2,2,208.995,17.555,0,0,0,"[11, 92, 36, 254, 95, 222, 91]"
3,3,176.96,16.16,0,0,0,"[64, 180, 201, 231, 67]"
4,4,137.125,15.26,0,0,0,"[6, 72, 23, 178, 43]"
5,5,111.87,38.77,0,0,0,"[28, 181, 31, 118]"
6,6,85.78,16.465,0,0,0,"[220, 89, 169, 204, 195]"
7,7,56.18,16.535,0,0,0,"[230, 68, 77, 152, 133]"
8,8,5.95999,12.085,0,0,0,"[255, 274]"
9,9,15.45,37.545,0,0,0,"[1, 210, 103]"
10,10,19.88,79.745,0,0,0,"[38, 75, 128, 239, 59]"
11,11,56.12,66.045,0,0,0,"[162, 114, 260, 269, 90, 30]"
12,12,91.975,76.035,0,0,0,"[41, 191, 208, 51, 137]"
13,13,141.38,63.31,0,0,0,"[24, 122, 120, 115]"
14,14,165.87,56.59,0,0,0,"[119, 130, 273, 170, 212, 71, 129]"
15,15,189.87,87.75,0,0,0,"[86, 249, 138, 131, 259, 47]"
16,16,206.775,67.59,0,0,0,"[263, 111, 268, 250]"
17,17,217.655,46.28,0,0,0,"[117, 167, 69, 139, 50, 132]"
18,18,251.965,86.635,0,0,0,"[29, 121, 13, 101, 127]"
19,19,227.45,119.29,0,0,0,"[177, 186, 193, 179, 140]"
20,20,242.4,140.645,0,0,0,[256]
21,21,249.3,185.635,0,0,0,"[257, 144]"
22,22,207.445,190.85,0,0,0,"[105, 238, 175, 227]"
23,23,197.865,157.925,0,0,0,"[161, 87, 116, 46, 189, 185, 174, 236]"
24,24,188.065,128.585,0,0,0,"[56, 155, 76, 164, 4, 141]"
25,25,157.645,118.1,0,0,0,"[35, 187, 202, 209, 19]"
26,26,130.74,120.97,0,0,0,[266]
27,27,108.16,110.55,0,0,0,"[82, 247, 33, 83]"
28,28,69.115,128.155,0,0,0,"[142, 166, 153, 237, 168, 275, 258, 27]"
29,29,17.225,124.355,0,0,0,"[97, 145, 163, 12]"
30,30,12.795,149.205,0,0,0,"[218, 81]"
31,31,18.26,186.795,0,0,0,"[109, 160, 213, 172, 206]"
32,32,56.41,181.695,0,0,0,"[219, 265, 54, 252]"
33,33,57.12,156.54,0,0,0,"[108, 234, 183, 159, 156, 203]"
34,34,88.24,166.885,0,0,0,"[32, 48, 216]"
35,35,116.275,153.955,0,0,0,"[21, 157, 241, 79]"
36,36,144.025,156.56,0,0,0,"[182, 80, 217, 123]"
37,37,167.99,177.255,0,0,0,"[14, 135, 242]"
38,38,151.755,207.02,0,0,0,"[113, 194, 207, 171, 18]"
39,39,130.905,188.805,0,0,0,"[65, 151]"
40,40,106.795,198.25,0,0,0,"[60, 228, 198, 7]"
41,41,97.465,209.87,0,0,0,"[8, 214, 73, 112]"
42,42,94.98,246.33,0,0,0,"[74, 188, 147]"
43,43,98.955,287.69,0,0,0,"[251, 235, 78, 15, 62]"
44,44,57.615,287.19,0,0,0,"[10, 57, 34, 98, 150, 102]"
45,45,60.82,267.49,0,0,0,"[190, 94]"
46,46,52.67,227.59,0,0,0,"[200, 42, 16]"
47,47,26.47,222.265,0,0,0,"[96, 158, 63]"
48,48,21.695,257.51,0,0,0,"[52, 184, 45]"
49,49,17.025,286.095,0,0,0,"[264, 261, 149, 58]"
50,50,12.275,316.185,0,0,0,"[205, 55, 270]"
51,51,55.86,326.14,0,0,0,"[225, 22, 243, 40]"
52,52,89.31,326.715,0,0,0,"[267, 245, 173]"
53,53,127.49,346.015,0,0,0,[253]
54,54,153.935,336.64,0,0,0,"[125, 165, 84, 233, 93]"
55,55,134.16,307.05,0,0,0,"[110, 215, 154, 26, 192, 49, 107]"
56,56,157.92,298.93,0,0,0,"[2, 134, 199, 223, 143]"
57,57,146.435,267.12,0,0,0,"[9, 148, 39, 146, 196, 272]"
58,58,149.435,241.155,0,0,0,"[20, 53, 44, 262]"
59,59,186.505,260.565,0,0,0,"[221, 25, 100, 244, 224]"
60,60,193.275,227.225,0,0,0,"[126, 61, 176, 17]"
61,61,226.975,229.08,0,0,0,"[229, 85, 70, 99, 5, 246]"
62,62,221.79,276.42,0,0,0,"[232, 197, 124, 37, 248]"
63,63,208.245,320.715,0,0,0,"[88, 106]"
64,64,229.665,337.345,0,0,0,"[226, 240, 104]"
65,65,256.175,302.99,0,0,0,"[3, 271]"
