,tl_x,tl_y,br_x,br_y,type,time
0,1.00,510.94,6.00,515.94,2,0.25
1,390.24,310.14,391.46,311.15,0,0.012322
2,492.80,33.02,493.94,35.97,0,0.03363
3,420.64,490.57,422.47,500.35,0,0.17897400000000002
4,110.47,100.26,114.02,113.60,0,0.47357
5,470.05,380.42,471.11,382.01,0,0.016854
6,330.81,220.69,342.13,225.62,0,0.558076
7,40.60,200.41,52.29,206.33,0,0.6920479999999999
8,610.55,20.16,612.78,31.10,0,0.243962
9,240.32,460.51,243.90,462.44,0,0.069094
10,90.68,310.41,93.36,312.24,0,0.049044000000000004
11,480.41,70.71,488.73,85.06,0,1.1939199999999999
12,310.48,380.10,323.95,384.19,0,0.550923
13,520.31,430.32,521.31,438.34,0,0.0802
14,420.36,240.33,431.86,252.54,0,1.4041500000000002
15,470.81,310.23,479.26,314.33,0,0.34645
16,245.91,235.43,250.29,248.73,0,0.5825400000000001
17,420.25,230.24,431.83,236.02,0,0.669324
18,220.45,110.81,221.98,120.27,0,0.14473800000000003
19,392.97,151.71,404.68,159.08,0,0.863027
20,520.45,40.60,521.55,46.06,0,0.06006
21,270.09,460.21,274.60,461.92,0,0.077121
22,424.97,463.26,425.99,476.85,0,0.13861800000000002
23,250.50,150.18,263.45,154.03,0,0.498575
24,450.57,300.58,461.50,309.39,0,0.962933
25,370.87,420.89,378.89,426.95,0,0.4860119999999999
26,440.83,340.17,452.52,341.75,0,0.18470199999999998
27,280.90,20.24,285.90,25.49,0,0.2625
28,498.03,32.56,508.82,33.69,0,0.12192699999999998
29,320.08,90.19,325.85,93.60,0,0.196757
30,440.94,110.12,445.38,111.74,0,0.071928
31,520.85,130.23,527.07,132.58,0,0.14617
32,282.90,207.39,292.88,208.45,0,0.10578800000000001
33,436.77,183.21,443.25,187.39,0,0.270864
34,160.72,270.83,164.04,272.33,0,0.0498
35,160.46,510.40,172.65,511.40,0,0.1219
36,230.15,410.33,236.81,411.35,0,0.067932
37,430.33,260.43,431.45,261.59,0,0.012992000000000002
38,50.91,110.72,61.52,113.77,0,0.3236049999999999
39,220.79,280.39,222.77,284.02,0,0.071874
40,230.55,180.19,243.16,183.33,0,0.395954
41,400.37,430.43,402.15,434.98,0,0.08099
42,510.78,300.52,514.88,305.17,0,0.19065000000000001
43,600.54,60.24,613.21,71.91,0,1.4785890000000002
44,0.10,150.44,9.18,158.74,0,0.7536400000000001
45,160.45,210.89,164.12,220.53,0,0.353788
46,290.62,470.27,303.53,481.30,0,1.423973
47,270.85,360.52,272.99,374.56,0,0.300456
48,450.24,180.71,465.48,210.89,0,4.599432
49,500.29,310.54,501.39,312.20,0,0.018260000000000002
50,60.10,80.52,61.16,88.94,0,0.089252
51,467.93,204.51,469.22,205.87,0,0.017544
52,110.67,430.86,112.74,436.08,0,0.10805399999999998
53,494.63,168.20,501.21,183.17,0,0.985026
54,380.31,190.89,381.56,202.82,0,0.149125
55,400.26,280.63,407.17,287.79,0,0.494756
56,300.45,490.52,306.62,499.70,0,0.566406
57,90.82,450.71,91.83,451.81,0,0.011110000000000002
58,39.45,391.20,41.08,392.53,0,0.021679
59,400.52,390.07,411.65,391.57,0,0.16695000000000002
60,290.30,180.59,292.77,188.41,0,0.19315400000000005
61,700.61,100.55,701.62,112.43,0,0.11998800000000001
62,350.80,460.06,363.27,469.06,0,1.1223
63,22.32,411.84,28.00,421.49,0,0.5481199999999999
64,350.49,290.77,353.82,294.76,0,0.132867
65,30.55,460.94,32.66,461.95,0,0.021311
66,510.57,340.85,517.44,342.44,0,0.10923300000000001
67,140.41,200.93,146.92,212.26,0,0.7375829999999999
68,700.85,190.69,707.01,203.58,0,0.794024
69,380.58,370.83,394.72,373.97,0,0.44399600000000006
70,540.30,440.56,551.96,447.84,0,0.8488479999999999
71,660.77,220.29,673.96,226.07,0,0.7623820000000001
72,0.15,60.63,1.30,70.15,0,0.10947999999999998
73,440.83,510.78,445.66,511.78,0,0.0483
74,360.26,40.51,361.37,41.67,0,0.012876
75,244.51,203.21,250.03,216.41,0,0.72864
76,210.65,20.91,222.33,24.79,0,0.453184
77,147.85,431.04,151.44,432.13,0,0.039131
78,486.05,50.02,487.17,51.62,0,0.017920000000000002
79,250.19,430.33,261.73,435.60,0,0.6081579999999999
80,440.51,150.61,455.16,156.71,0,0.8936499999999999
81,430.42,470.69,431.83,480.31,0,0.13564199999999998
82,640.76,310.71,648.81,321.26,0,0.8492750000000001
83,170.16,0.41,180.18,4.93,0,0.4529039999999999
84,180.94,170.75,182.29,173.30,0,0.034425
85,100.62,80.91,106.16,85.48,0,0.253178
86,540.90,240.17,554.73,247.13,0,0.962568
87,140.38,480.73,145.03,483.98,0,0.151125
88,160.33,250.57,161.45,252.73,0,0.024192000000000005
89,310.30,420.60,311.40,432.13,0,0.12683
90,80.27,160.81,81.32,171.69,0,0.11424000000000001
91,660.23,70.08,664.23,71.13,0,0.042
92,460.85,110.48,475.33,122.80,0,1.7839360000000002
93,510.50,220.42,512.99,235.03,0,0.36378900000000003
94,374.41,467.11,378.10,478.12,0,0.406269
95,520.55,50.39,523.76,56.19,0,0.18617999999999998
96,330.58,60.36,338.88,72.90,0,1.04082
97,420.61,110.30,421.96,111.60,0,0.01755
98,160.90,40.89,167.48,43.71,0,0.18555599999999997
99,120.84,20.08,125.55,21.25,0,0.055106999999999996
100,180.74,0.81,186.51,1.98,0,0.06750899999999999
101,231.74,211.95,232.75,219.09,0,0.072114
102,110.27,70.87,115.41,72.01,0,0.058595999999999995
103,500.82,360.92,505.72,362.04,0,0.05488000000000001
104,410.92,90.27,415.25,95.60,0,0.23078900000000002
105,380.11,500.61,386.87,514.93,0,0.968032
106,180.41,280.72,198.76,310.78,0,5.517513
107,380.70,360.60,382.73,362.74,0,0.043442
108,380.93,490.32,395.84,492.22,0,0.28329
109,460.30,320.63,462.00,327.88,0,0.12325
110,40.29,90.37,41.52,93.95,0,0.044034000000000004
111,516.79,461.11,525.79,462.16,0,0.09450000000000001
112,260.11,290.45,271.25,302.88,0,1.384702
113,510.31,380.46,520.18,391.91,0,1.1301149999999998
114,440.91,80.16,454.41,88.78,0,1.1637
115,550.71,140.47,560.13,155.27,0,1.39416
116,400.19,510.92,402.70,514.97,0,0.10165499999999998
117,340.39,110.85,344.63,114.97,0,0.174688
118,480.54,270.31,488.02,283.70,0,1.0015720000000001
119,20.74,0.85,22.23,4.70,0,0.057365000000000006
120,504.30,460.71,510.02,467.45,0,0.385528
121,250.50,90.24,255.83,92.34,0,0.11193000000000002
122,220.19,320.27,221.74,323.01,0,0.04247000000000001
123,650.31,190.25,664.49,197.52,0,1.0308859999999997
124,690.82,90.22,696.43,101.37,0,0.625515
125,340.87,140.67,342.59,142.73,0,0.035432
126,206.75,262.03,217.55,271.86,0,1.06164
127,330.41,470.50,334.02,481.91,0,0.411901
128,180.05,190.29,184.41,203.66,0,0.582932
129,63.30,392.37,64.34,393.38,0,0.010504
130,40.42,392.93,41.66,399.97,0,0.087296
131,190.06,130.70,191.62,132.35,0,0.02574
132,550.70,400.69,553.52,412.84,0,0.34263
133,700.12,160.21,702.29,161.88,0,0.036239
134,390.80,460.63,398.04,465.46,0,0.349692
135,390.63,470.51,392.69,483.40,0,0.26553400000000005
136,250.12,350.16,252.64,356.28,0,0.154224
137,516.12,15.36,518.10,19.65,0,0.08494199999999999
138,70.16,240.30,80.35,243.20,0,0.29551
139,710.22,50.14,720.38,61.63,0,1.167384
140,287.04,383.96,292.17,391.48,0,0.38577599999999995
141,230.89,310.89,231.89,322.18,0,0.11289999999999999
142,650.80,20.73,661.61,21.95,0,0.131882
143,631.52,490.22,646.39,504.33,0,2.098157
144,480.52,220.52,487.52,221.79,0,0.0889
145,250.45,130.31,252.00,132.13,0,0.028210000000000002
146,30.06,30.73,32.26,33.78,0,0.06709999999999999
147,150.35,320.60,159.89,326.90,0,0.6010199999999999
148,230.77,460.21,239.35,465.59,0,0.461604
149,50.87,80.34,58.58,81.40,0,0.08172600000000001
150,470.58,30.34,483.79,31.41,0,0.14134700000000003
151,330.93,460.59,333.46,463.46,0,0.072611
152,230.70,350.66,243.18,362.83,0,1.518816
153,140.79,270.32,148.45,279.58,0,0.7093160000000001
154,148.65,446.72,149.81,459.00,0,0.142448
155,690.84,30.59,695.09,32.52,0,0.082025
