,tl_x,tl_y,br_x,br_y,type,side,step,time
0,887.00,12.00,892.00,17.00,2,0,0,0.25
1,14.45,776.57,15.34,778.11,0,0,0,0.018
2,521.79,90.11,523.43,90.94,0,1,0,0.016
3,570.70,618.52,610.90,661.37,0,0,0,17.354
4,124.09,426.34,125.24,430.16,0,0,0,0.055
5,316.23,398.37,317.82,399.27,0,0,0,0.017
6,206.61,631.63,208.12,634.86,0,0,0,0.058
7,549.28,631.96,549.82,632.88,0,0,0,0.008
8,78.43,250.40,81.53,254.90,0,1,1,0.153
9,789.48,488.29,790.01,489.20,0,1,0,0.008
10,721.40,288.65,722.44,290.85,0,0,0,0.029
11,446.52,426.12,448.14,429.31,0,0,0,0.061
12,803.75,357.13,817.27,358.71,0,0,0,0.218
13,61.87,130.95,68.93,140.16,0,0,1,0.678
14,405.38,76.15,406.22,77.82,0,0,0,0.019
15,575.87,692.27,576.44,693.17,0,0,0,0.008
16,734.87,192.28,735.96,192.78,0,0,0,0.007
17,364.12,432.69,407.06,472.72,0,0,0,17.309
18,837.65,563.28,844.12,571.28,0,0,0,0.542
19,336.50,584.01,379.42,612.64,0,0,1,12.376
20,302.65,150.27,305.92,154.82,0,0,0,0.162
21,103.89,749.18,115.58,750.53,0,0,0,0.162
22,535.66,742.27,575.92,766.21,0,0,0,9.708
23,487.69,178.64,489.03,180.58,0,0,0,0.032
24,28.37,330.24,29.43,330.78,0,0,0,0.007
25,577.56,700.58,579.99,703.80,0,0,0,0.088
26,7.50,316.24,9.64,319.97,0,0,0,0.091
27,467.40,137.44,475.36,143.85,0,0,0,0.529
28,687.27,357.57,687.83,358.51,0,0,0,0.008
29,611.39,391.69,613.47,392.88,0,0,0,0.028
30,192.56,344.11,193.56,347.49,0,0,0,0.044
31,776.44,103.63,784.39,104.66,0,0,0,0.085
32,618.39,62.59,619.28,64.18,0,1,0,0.019
33,865.10,652.32,870.81,657.36,0,0,0,0.303
34,501.27,7.78,504.56,12.26,0,0,0,0.161
35,110.49,363.95,111.35,365.53,0,0,0,0.018
36,440.09,62.71,441.33,64.69,0,0,0,0.03
37,62.52,556.56,67.07,559.73,0,1,0,0.154
38,789.64,467.67,791.34,468.38,0,1,0,0.014
39,686.62,556.44,688.69,557.76,0,0,0,0.031
40,604.50,158.56,606.25,163.44,0,0,0,0.1
41,549.34,141.17,552.56,143.59,0,0,0,0.085
42,302.85,343.71,354.84,387.63,0,0,0,22.966
43,865.34,680.33,867.99,690.98,0,1,0,0.314
44,536.36,721.11,537.37,721.61,0,0,0,0.007
45,395.01,676.23,395.93,676.76,0,0,0,0.006
46,549.45,686.77,555.73,693.34,0,0,0,0.432
47,501.83,501.75,502.33,502.68,0,0,0,0.007
48,673.59,405.58,683.12,406.92,0,0,0,0.132
49,830.78,453.58,837.21,461.51,0,1,0,0.534
50,830.96,309.29,834.22,311.75,0,0,0,0.088
51,206.52,501.86,210.60,505.27,0,0,1,0.149
52,336.59,439.51,338.12,442.70,0,0,0,0.058
53,226.72,412.54,228.38,413.29,0,0,0,0.015
54,556.65,604.72,558.59,606.02,0,0,0,0.029
55,41.38,542.55,47.82,550.65,0,0,0,0.546
56,720.87,796.60,728.84,804.55,0,0,0,0.657
57,639.19,584.23,682.78,630.57,0,0,0,20.339
58,173.64,235.97,180.41,238.03,0,0,1,0.146
59,372.80,118.95,378.53,128.01,0,1,0,0.546
60,837.89,35.11,843.54,40.06,0,0,0,0.295
61,803.64,748.54,809.28,753.46,0,0,0,0.292
62,343.35,219.90,351.68,223.35,0,0,0,0.298
63,165.02,405.52,173.35,418.00,0,1,0,1.077
64,20.70,789.98,25.21,793.11,0,0,0,0.151
65,790.00,590.95,794.44,594.10,0,0,0,0.149
66,48.63,652.86,52.73,659.66,0,0,0,0.299
67,851.29,105.66,852.51,107.66,0,0,0,0.03
68,590.70,275.44,591.67,275.94,0,0,0,0.006
69,389.16,633.33,394.92,638.41,0,0,0,0.308
70,199.97,268.65,201.17,275.87,0,0,1,0.108
